city,year,month,day,CO,NO2,O3,SO2
Cincinnati,2014,3,87,0.32999999999999996,24,0.044,3.6500000000000004
Cincinnati,2014,3,88,0.29000000000000004,11,0.033,3.3
Cincinnati,2014,3,89,0.46499999999999997,39,0.043,2.05
Cincinnati,2014,3,90,0.9299999999999999,37,0.043,6.699999999999999
Cincinnati,2014,4,91,0.32499999999999996,24,0.047,8.15
Cincinnati,2014,4,92,0.36,17,0.033,2.1
Cincinnati,2014,4,93,0.36,25,0.024,14.450000000000001
Cincinnati,2014,4,94,0.225,15,0.042,2.05
Cincinnati,2014,4,95,0.255,17,0.048,1.1
Cincinnati,2014,4,96,0.315,16,0.048,3
Cincinnati,2014,4,97,0.32499999999999996,20,0.037,8.45
Cincinnati,2014,4,98,0.23500000000000001,14,0.049,4.75
Cincinnati,2014,4,99,0.375,39,0.047,1.55
Cincinnati,2014,4,100,0.31,28,0.052,9.3
Cincinnati,2014,4,101,0.405,37,0.051,10
Cincinnati,2014,4,102,0.55,38,0.052,3.8
Cincinnati,2014,4,103,0.21000000000000002,8,0.048,0.6499999999999999
Cincinnati,2014,4,104,0.2,9,0.042,1.75
Cincinnati,2014,4,105,0.21500000000000002,19,0.039,2.1
Cincinnati,2014,4,106,0.32,24,0.044,3.4
Cincinnati,2014,4,107,0.4,38,0.053,2.8
Cincinnati,2014,4,108,1.0550000000000002,45,0.061,4.4
Cincinnati,2014,4,109,0.32499999999999996,24,0.055,5.15
Cincinnati,2014,4,110,0.5700000000000001,46,0.059,49.45
Cincinnati,2014,4,111,0.685,37,0.064,4.7
Cincinnati,2014,4,112,0.275,13,0.048,3.55
Cincinnati,2014,4,113,0.355,20,0.045,2.75
Cincinnati,2014,4,114,0.31,20,0.045,35.2
Cincinnati,2014,4,115,0.39,39,0.04,19.45
Cincinnati,2014,4,116,0.31,21,0.053,7
Cincinnati,2014,4,117,0.21000000000000002,8,0.052,5.75
Cincinnati,2014,4,118,0.315,17,0.038,11.25
Cincinnati,2014,4,119,0.23500000000000001,13,0.046,5.6499999999999995
Cincinnati,2014,4,120,0.23500000000000001,14,0.045,4.55
Cincinnati,2014,5,121,0.21000000000000002,13,0.044,9.1
Cincinnati,2014,5,122,0.245,16,0.032,6.25
Cincinnati,2014,5,123,0.23,21,0.049,3.9000000000000004
Cincinnati,2014,5,124,0.21000000000000002,13,0.049,4.050000000000001
Cincinnati,2014,5,125,0.22,11,0.044,2.3
Cincinnati,2014,5,126,0.225,14,0.056,5.800000000000001
Cincinnati,2014,5,127,0.395,32,0.053,7.75
Cincinnati,2014,5,128,0.23,16,0.052,2.65
Cincinnati,2014,5,129,0.255,19,0.042,1.95
Cincinnati,2014,5,130,0.32499999999999996,15,0.035,0.75
Cincinnati,2014,5,131,0.32,15,0.04,0.75
Cincinnati,2014,5,132,0.375,25,0.038,1.4
Cincinnati,2014,5,133,0.32,15,0.046,1.55
Cincinnati,2014,5,134,0.32999999999999996,13,0.029,2.6500000000000004
Cincinnati,2014,5,135,0.21000000000000002,7,0.035,0.5
Cincinnati,2014,5,136,0.365,22,0.041,3.8
Cincinnati,2014,5,137,0.31,21,0.044,1.75
Cincinnati,2014,5,138,0.575,28,0.051,0.55
Cincinnati,2014,5,139,0.53,35,0.049,4.5
Cincinnati,2014,5,140,0.32,30,0.05,3.5
Cincinnati,2014,5,141,0.28,16,0.047,4.8
Cincinnati,2014,5,142,0.20500000000000002,11,0.055,5.949999999999999
Cincinnati,2014,5,143,0.25,15,0.05,8.4
Cincinnati,2014,5,144,0.455,35,0.055,2.9
Cincinnati,2014,5,145,0.48000000000000004,24,0.057,2.75
Cincinnati,2014,5,146,0.5449999999999999,34,0.058,3.5
Cincinnati,2014,5,147,0.255,17,0.053,2.5
Cincinnati,2014,5,148,0.23,16,0.046,8.4
Cincinnati,2014,5,149,0.41000000000000003,29,0.03,3.05
Cincinnati,2014,5,150,0.34,13,0.06,3.5
Cincinnati,2014,5,151,0.245,14,0.052,5.35
Cincinnati,2014,6,152,0.28500000000000003,12,0.054,2.9000000000000004
Cincinnati,2014,6,153,0.21500000000000002,9,0.038,0.15000000000000002
Cincinnati,2014,6,154,0.225,14,0.045,1.05
Cincinnati,2014,6,155,0.345,21,0.041,0.9
Cincinnati,2014,6,156,0.595,21,0.057,3
Cincinnati,2014,6,157,0.37,34,0.064,0.8
Cincinnati,2014,6,158,0.435,36,0.068,11.9
Cincinnati,2014,6,159,0.37,25,0.053,4.949999999999999
Cincinnati,2014,6,160,0.41000000000000003,34,0.051,6
Cincinnati,2014,6,161,0.32499999999999996,19,0.032,0.30000000000000004
Cincinnati,2014,6,162,0.24000000000000002,21,0.029,1.45
Cincinnati,2014,6,163,0.25,17,0.044,1.45
Cincinnati,2014,6,164,0.22,12,0.05,0.9500000000000001
Cincinnati,2014,6,165,0.4,24,0.047,6.1
Cincinnati,2014,6,166,0.42000000000000004,28,0.052,4.7
Cincinnati,2014,6,167,0.32,24,0.053,8.65
Cincinnati,2014,6,168,0.33999999999999997,20,0.052,3.05
Cincinnati,2014,6,169,0.275,25,0.049,5.199999999999999
Cincinnati,2014,6,170,0.305,20,0.04,10.45
Cincinnati,2014,6,171,0.36,20,0.034,2.15
Cincinnati,2014,6,172,0.255,15,0.047,1.3
Cincinnati,2014,6,173,0.23,10,0.057,3.15
Cincinnati,2014,6,174,0.305,19,0.056,9
Cincinnati,2014,6,175,0.295,13,0.035,0.6
Cincinnati,2014,6,176,0.21500000000000002,14,0.044,0.7
Cincinnati,2014,6,177,0.315,21,0.059,8.2
Cincinnati,2014,6,178,0.38,31,0.063,7.1
Cincinnati,2014,6,179,0.365,23,0.033,0.8500000000000001
Cincinnati,2014,6,180,0.2,8,0.039,2.8499999999999996
Cincinnati,2014,6,181,0.405,12,0.038,1
Cincinnati,2014,7,182,0.26,18,0.055,4.15
Cincinnati,2014,7,183,0.29000000000000004,17,0.047,6.65
Cincinnati,2014,7,184,0.20500000000000002,13,0.036,5.449999999999999
Cincinnati,2014,7,185,0.245,27,0.043,6.5
Cincinnati,2014,7,186,0.375,29,0.056,16.3
Cincinnati,2014,7,187,0.305,19,0.064,4.85
Cincinnati,2014,7,188,0.21500000000000002,11,0.054,3.6500000000000004
Cincinnati,2014,7,189,0.20500000000000002,11,0.044,10.15
Cincinnati,2014,7,190,0.21000000000000002,13,0.045,12.05
Cincinnati,2014,7,191,0.31,23,0.055,2.8
Cincinnati,2014,7,192,0.32999999999999996,30,0.078,13.75
Cincinnati,2014,7,193,0.575,44,0.069,6.300000000000001
Cincinnati,2014,7,194,0.29000000000000004,16,0.044,11.1
Cincinnati,2014,7,195,0.21000000000000002,15,0.043,1.3
Cincinnati,2014,7,196,0.21000000000000002,12,0.032,3.1
Cincinnati,2014,7,197,0.21000000000000002,26,0.034,1.2000000000000002
Cincinnati,2014,7,198,0.47000000000000003,28,0.046,1.4500000000000002
Cincinnati,2014,7,199,0.345,33,0.039,1.25
Cincinnati,2014,7,200,0.315,14,0.039,16.9
Cincinnati,2014,7,201,0.3,12,0.038,0.75
Cincinnati,2014,7,202,0.41000000000000003,23,0.05,3.1
Cincinnati,2014,7,203,0.595,26,0.055,18.25
Cincinnati,2014,7,204,0.305,22,0.041,8.649999999999999
Cincinnati,2014,7,205,0.2,10,0.038,7
Cincinnati,2014,7,206,0.4,22,0.054,8.5
Cincinnati,2014,7,207,0.32499999999999996,24,0.048,5.3
Cincinnati,2014,7,208,0.25,8,0.039,3.6
Cincinnati,2014,7,209,0.20500000000000002,9,0.026,2.5999999999999996
Cincinnati,2014,7,210,0.255,26,0.031,4.8
Cincinnati,2014,7,211,0.3,21,0.045,12.25
Cincinnati,2014,7,212,0.515,41,0.054,11.95
Cincinnati,2014,8,213,0.715,41,0.069,5.5
Cincinnati,2014,8,214,0.49,32,0.06,6.5
Cincinnati,2014,8,215,0.5449999999999999,38,0.06,21.85
Cincinnati,2014,8,216,0.5449999999999999,38,0.074,12.35
Cincinnati,2014,8,217,0.665,44,0.062,13.5
Cincinnati,2014,8,218,0.595,36,0.062,11.2
Cincinnati,2014,8,219,0.305,17,0.046,1.7
Cincinnati,2014,8,220,0.32499999999999996,12,0.049,1.4500000000000002
Cincinnati,2014,8,221,0.315,11,0.042,6.65
Cincinnati,2014,8,222,0.3,9,0.038,21.55
Cincinnati,2014,8,223,0.32499999999999996,16,0.045,3.65
Cincinnati,2014,8,224,0.3,12,0.039,5.35
Cincinnati,2014,8,225,0.33499999999999996,21,0.044,0.7
Cincinnati,2014,8,226,0.3,14,0.043,3.8
Cincinnati,2014,8,227,0.32499999999999996,27,0.052,16.45
Cincinnati,2014,8,228,0.55,38,0.049,7.800000000000001
Cincinnati,2014,8,229,0.295,12,0.037,9.75
Cincinnati,2014,8,230,0.315,14,0.052,8.45
Cincinnati,2014,8,231,0.39,30,0.053,11.85
Cincinnati,2014,8,232,0.33499999999999996,23,0.044,8.75
Cincinnati,2014,8,233,0.355,19,0.03,2.45
Cincinnati,2014,8,234,0.455,20,0.042,15.9
Cincinnati,2014,8,235,0.365,25,0.054,1.65
Cincinnati,2014,8,236,0.32,12,0.05,1.15
Cincinnati,2014,8,237,0.35,15,0.052,2.5
Cincinnati,2014,8,238,0.38,27,0.069,3.55
Cincinnati,2014,8,239,0.445,29,0.055,4.550000000000001
Cincinnati,2014,8,240,0.245,11,0.05,2.3
Cincinnati,2014,8,241,0.315,15,0.057,5
Cincinnati,2014,8,242,0.3,13,0.058,6
Cincinnati,2014,8,243,0.29000000000000004,13,0.027,1.05
Cincinnati,2014,9,244,0.195,8,0.03,3.6999999999999997
Cincinnati,2014,9,245,0.32499999999999996,22,0.034,20.55
Cincinnati,2014,9,246,0.565,36,0.056,4
Cincinnati,2014,9,247,0.5700000000000001,27,0.054,2
Cincinnati,2014,9,248,0.365,16,0.054,3.3
Cincinnati,2014,9,249,0.245,19,0.028,8.149999999999999
Cincinnati,2014,9,250,0.28,12,0.04,2.75
Cincinnati,2014,9,251,0.31,20,0.053,2.9
Cincinnati,2014,9,252,0.815,45,0.067,15.45
Cincinnati,2014,9,253,0.355,17,0.033,0.44999999999999996
Cincinnati,2014,9,254,0.20500000000000002,11,0.026,8.4
Cincinnati,2014,9,255,0.23500000000000001,11,0.027,10.3
Cincinnati,2014,9,256,0.245,17,0.032,2.45
Cincinnati,2014,9,257,0.41000000000000003,34,0.044,5.55
Cincinnati,2014,9,258,0.645,24,0.039,8.3
Cincinnati,2014,9,259,0.23500000000000001,12,0.031,1.75
Cincinnati,2014,9,260,0.44,34,0.034,13.5
Cincinnati,2014,9,261,0.44,26,0.056,4.1
Cincinnati,2014,9,262,0.7949999999999999,42,0.051,5.05
Cincinnati,2014,9,263,0.695,29,0.05,3
Cincinnati,2014,9,264,0.25,8,0.037,3.9
Cincinnati,2014,9,265,0.23,5,0.03,1.4500000000000002
Cincinnati,2014,9,267,0.33499999999999996,26,0.041,5.8
Cincinnati,2014,9,268,0.755,46,0.043,2.35
Cincinnati,2014,9,269,0.475,35,0.059,1.95
Cincinnati,2014,9,270,0.35,29,0.053,4.05
Cincinnati,2014,9,271,0.445,30,0.049,1.05
Cincinnati,2014,9,272,0.45,35,0.053,14.850000000000001
Cincinnati,2014,9,273,0.47500000000000003,38,0.044,3.4000000000000004
Cincinnati,2014,10,274,0.31,22,0.027,3.6
Cincinnati,2014,10,275,0.345,25,0.052,1.35
Cincinnati,2014,10,276,0.22,13,0.036,6.75
Cincinnati,2014,10,277,0.19,7,0.024,4.95
Cincinnati,2014,10,278,0.28,22,0.031,4.65
Cincinnati,2014,10,279,0.32499999999999996,20,0.029,2.25
Cincinnati,2014,10,280,0.405,33,0.021,1.35
Cincinnati,2014,10,281,0.48,31,0.037,11
Cincinnati,2014,10,282,0.79,35,0.009,4.35
Cincinnati,2014,10,283,0.345,19,0.02,1.8
Cincinnati,2014,10,284,0.23500000000000001,13,0.033,0.6499999999999999
Cincinnati,2014,10,285,0.32,19,0.021,10.899999999999999
Cincinnati,2014,10,286,0.28500000000000003,15,0.031,3.05
Cincinnati,2014,10,287,0.23,12,0.028,1.75
Cincinnati,2014,10,288,0.305,13,0.015,1
Cincinnati,2014,10,289,0.23500000000000001,13,0.015,2.1
Cincinnati,2014,10,290,0.225,12,0.036,2.8
Cincinnati,2014,10,291,0.185,9,0.022,0.6499999999999999
Cincinnati,2014,10,292,0.36,27,0.03,16.25
Cincinnati,2014,10,293,0.405,25,0.027,5.949999999999999
Cincinnati,2014,10,294,0.20500000000000002,12,0.021,0.95
Cincinnati,2014,10,295,0.22,12,0.023,4.65
Cincinnati,2014,10,296,0.77,40,0.02,7.1
Cincinnati,2014,10,297,0.9450000000000001,42,0.031,11.95
Cincinnati,2014,10,298,0.39,26,0.039,12.8
Cincinnati,2014,10,299,0.53,38,0.036,13.35
Cincinnati,2014,10,300,0.45499999999999996,28,0.046,1.7999999999999998
Cincinnati,2014,10,301,0.23500000000000001,16,0.036,12.55
Cincinnati,2014,10,302,0.26,26,0.028,21.1
Cincinnati,2014,10,303,0.355,26,0.015,1.5
Cincinnati,2014,10,304,0.43000000000000005,27,0.026,2.1500000000000004
Cincinnati,2014,11,305,0.225,14,0.028,6.4
Cincinnati,2014,11,306,0.49,40,0.031,10.45
Cincinnati,2014,11,307,0.45,29,0.036,1.3
Cincinnati,2014,11,308,0.32999999999999996,23,0.037,4.45
Cincinnati,2014,11,309,0.375,18,0.014,9
Cincinnati,2014,11,310,0.27,15,0.02,3.5
Cincinnati,2014,11,311,0.365,29,0.03,4.6
Cincinnati,2014,11,312,0.34,18,0.027,3.05
Cincinnati,2014,11,313,0.21000000000000002,18,0.026,14.850000000000001
Cincinnati,2014,11,314,0.33999999999999997,22,0.039,1.6
Cincinnati,2014,11,315,0.23500000000000001,17,0.038,0.9
Cincinnati,2014,11,316,0.195,11,0.022,0.9500000000000001
Cincinnati,2014,11,317,0.20500000000000002,11,0.02,-0.1
Cincinnati,2014,11,318,0.42500000000000004,32,0.021,8.35
Cincinnati,2014,11,319,0.5900000000000001,27,0.02,2.5999999999999996
Cincinnati,2014,11,320,0.32999999999999996,23,0.018,0.85
Cincinnati,2014,11,321,0.31,21,0.025,11.45
Cincinnati,2014,11,322,0.22,14,0.03,5.2
Cincinnati,2014,11,323,0.22,19,0.032,3.6
Cincinnati,2014,11,324,0.23500000000000001,22,0.027,5.45
Cincinnati,2014,11,325,0.2,32,0.027,1.35
Cincinnati,2014,11,330,0.31,23,0.01,5.25
Cincinnati,2014,11,331,0.28,18,0.026,11.35
Cincinnati,2014,11,332,0.21000000000000002,12,0.027,4.95
Cincinnati,2014,11,333,0.2,10,0.033,1.35
Cincinnati,2014,11,334,0.18,10,0.029,1.5
Cincinnati,2014,12,335,0.26,22,0.018,2.5999999999999996
Cincinnati,2014,12,336,0.33999999999999997,16,0.017,1.7999999999999998
Cincinnati,2014,12,337,0.44,26,0.012,16.4
Cincinnati,2014,12,338,0.5449999999999999,21,0.007,5.2
Cincinnati,2014,12,339,0.6699999999999999,15,0.003,1.9500000000000002
Cincinnati,2014,12,340,0.5800000000000001,17,0.025,5.55
Cincinnati,2014,12,341,0.21500000000000002,11,0.027,1
Cincinnati,2014,12,342,0.33999999999999997,21,0.014,3.4000000000000004
Cincinnati,2014,12,343,0.3,13,0.011,1.7999999999999998
Cincinnati,2014,12,344,0.23500000000000001,11,0.021,1.5
Cincinnati,2014,12,345,0.305,22,0.028,0.95
Cincinnati,2014,12,346,0.275,19,0.024,12.45
Cincinnati,2014,12,347,0.295,21,0.022,3.8499999999999996
Cincinnati,2014,12,348,0.31,22,0.025,10.8
Cincinnati,2014,12,349,0.28,19,0.026,6.25
Cincinnati,2014,12,350,0.21000000000000002,23,0.017,2.1
Cincinnati,2014,12,351,0.21000000000000002,13,0.016,14.1
Cincinnati,2014,12,352,0.295,20,0.016,5.1
Cincinnati,2014,12,353,0.24000000000000002,14,0.016,1.4
Cincinnati,2014,12,354,0.315,19,0.015,0.3
Cincinnati,2014,12,355,0.43000000000000005,22,0.015,0.6
Cincinnati,2014,12,356,0.45,21,0.015,3.4000000000000004
Cincinnati,2014,12,357,0.455,17,0.013,0.8
Cincinnati,2014,12,358,0.355,13,0.021,0.1
Cincinnati,2014,12,359,0.23500000000000001,14,0.022,0.45
Cincinnati,2014,12,360,0.28500000000000003,17,0.025,1.7
Cincinnati,2014,12,361,0.24000000000000002,19,0.017,1.2
Cincinnati,2014,12,362,0.225,18,0.015,1.55
Cincinnati,2014,12,363,0.3,25,0.017,1
Cincinnati,2014,12,364,0.31,27,0.025,3.9499999999999997
Cincinnati,2014,12,365,0.225,19,0.027,13.2
Cincinnati,2015,1,1,0.2255,16,0.024,7.65
Cincinnati,2015,1,2,0.3145,23,0.011,3.15
Cincinnati,2015,1,3,0.41500000000000004,20,0.022,0.55
Cincinnati,2015,1,4,0.23600000000000002,10,0.027,4.15
Cincinnati,2015,1,5,0.21150000000000002,17,0.027,15.899999999999999
Cincinnati,2015,1,6,0.3125,24,0.03,5.95
Cincinnati,2015,1,7,0.21400000000000002,13,0.028,2.3
Cincinnati,2015,1,8,0.2275,23,0.025,31.55
Cincinnati,2015,1,9,0.20400000000000001,10,0.029,7.6
Cincinnati,2015,1,10,0.2605,22,0.025,6.65
Cincinnati,2015,1,11,0.41500000000000004,30,0.014,2.4000000000000004
Cincinnati,2015,1,12,0.465,30,0.03,5.1
Cincinnati,2015,1,13,0.3115,18,0.03,1.2999999999999998
Cincinnati,2015,1,14,0.3625,32,0.021,40.3
Cincinnati,2015,1,15,0.4915,35,0.02,11.5
Cincinnati,2015,1,16,0.508,33,0.014,8.5
Cincinnati,2015,1,17,0.35450000000000004,21,0.037,2.4
Cincinnati,2015,1,18,0.2465,16,0.03,7.6
Cincinnati,2015,1,19,0.7685,45,0.021,4.75
Cincinnati,2015,1,20,0.6845,41,0.012,30.200000000000003
Cincinnati,2015,1,21,0.328,20,0.027,4
Cincinnati,2015,1,22,0.242,12,0.025,2.2
Cincinnati,2015,1,23,0.319,25,0.022,4.1
Cincinnati,2015,1,24,0.311,21,0.022,7.6
Cincinnati,2015,1,25,0.32199999999999995,22,0.023,1.75
Cincinnati,2015,1,26,0.3055,23,0.031,5.25
Cincinnati,2015,1,27,0.3405,29,0.031,6.25
Cincinnati,2015,1,28,0.7689999999999999,46,0.027,9.8
Cincinnati,2015,1,29,0.2955,20,0.025,3.4
Cincinnati,2015,1,30,0.3355,28,0.035,0.95
Cincinnati,2015,1,31,0.40900000000000003,31,0.018,13.149999999999999
Cincinnati,2015,2,32,0.3425,28,0.028,3.55
Cincinnati,2015,2,33,0.256,18,0.033,0.65
Cincinnati,2015,2,34,0.2485,22,0.025,7.55
Cincinnati,2015,2,35,0.314,20,0.032,6.65
Cincinnati,2015,2,36,0.357,35,0.035,4.85
Cincinnati,2015,2,37,0.4095,31,0.017,6.4
Cincinnati,2015,2,38,0.3835,27,0.039,4.65
Cincinnati,2015,2,39,0.2275,15,0.038,2.7
Cincinnati,2015,2,40,0.3245,20,0.021,8.25
Cincinnati,2015,2,41,0.3185,16,0.022,3.95
Cincinnati,2015,2,42,0.38649999999999995,27,0.026,11
Cincinnati,2015,2,43,0.22,10,0.029,0.8500000000000001
Cincinnati,2015,2,44,0.3085,21,0.026,5.25
Cincinnati,2015,2,45,0.21050000000000002,10,0.031,8.85
Cincinnati,2015,2,46,0.2195,13,0.035,2.25
Cincinnati,2015,2,47,0.314,28,0.026,6.699999999999999
Cincinnati,2015,2,48,0.46,36,0.025,24.8
Cincinnati,2015,2,49,0.29000000000000004,32,0.036,4.65
Cincinnati,2015,2,50,0.3055,30,0.031,4.8
Cincinnati,2015,2,51,0.5795,42,0.035,6.15
Cincinnati,2015,2,52,0.46,39,0.025,1.35
Cincinnati,2015,2,53,0.3765,31,0.034,16.55
Cincinnati,2015,2,54,0.304,22,0.033,3.3
Cincinnati,2015,2,55,0.439,38,0.033,8.2
Cincinnati,2015,2,56,0.32699999999999996,33,0.038,8.3
Cincinnati,2015,2,57,0.28900000000000003,20,0.035,15.200000000000001
Cincinnati,2015,2,58,0.305,28,0.038,4.2
Cincinnati,2015,2,59,0.291,24,0.042,5.449999999999999
Cincinnati,2015,3,60,0.41500000000000004,35,0.038,14.4
Cincinnati,2015,3,61,0.3165,22,0.041,3.6500000000000004
Cincinnati,2015,3,62,0.34099999999999997,23,0.038,6.5
Cincinnati,2015,3,63,0.3115,18,0.033,0.8
Cincinnati,2015,3,64,0.3115,43,0.042,3.8
Cincinnati,2015,3,65,0.6725,57,0.043,2.6500000000000004
Cincinnati,2015,3,66,0.23450000000000001,20,0.049,8.45
Cincinnati,2015,3,67,0.3265,29,0.039,16.5
Cincinnati,2015,3,68,0.47750000000000004,40,0.039,9.85
Cincinnati,2015,3,69,0.4245,30,0.022,1.6
Cincinnati,2015,3,70,0.376,19,0.045,1.9
Cincinnati,2015,3,71,0.4065,33,0.042,3.5
Cincinnati,2015,3,72,0.41800000000000004,31,0.024,3
Cincinnati,2015,3,73,0.21450000000000002,14,0.037,1.65
Cincinnati,2015,3,74,0.3385,31,0.04,6.05
Cincinnati,2015,3,75,0.28900000000000003,19,0.047,11.5
Cincinnati,2015,3,76,0.20850000000000002,12,0.039,5.75
Cincinnati,2015,3,77,0.2435,31,0.042,5
Cincinnati,2015,3,78,0.243,20,0.041,2.5999999999999996
Cincinnati,2015,3,79,0.3035,18,0.035,4.65
Cincinnati,2015,3,80,0.2255,16,0.042,10.55
Cincinnati,2015,3,81,0.1945,11,0.04,1.75
Cincinnati,2015,3,82,0.222,13,0.036,1.4
Cincinnati,2015,3,83,0.3175,22,0.023,1.75
Cincinnati,2015,3,84,0.294,19,0.036,5.800000000000001
Cincinnati,2015,3,85,0.296,24,0.022,3.25
Cincinnati,2015,3,86,0.2485,19,0.036,2.65
Cincinnati,2015,3,87,0.23950000000000002,21,0.04,3.5
Cincinnati,2015,3,88,0.312,22,0.046,2.05
Cincinnati,2015,3,89,0.267,32,0.043,2.25
Cincinnati,2015,3,90,0.277,23,0.046,11.55
Cincinnati,2015,4,91,0.351,31,0.045,5.1
Cincinnati,2015,4,92,0.3435,27,0.034,1.5499999999999998
Cincinnati,2015,5,146,0.2255,9,0.03,0.05
Cincinnati,2015,5,147,0.2255,12,0.051,2.25
Cincinnati,2015,5,148,0.3275,18,0.053,2.5
Cincinnati,2015,5,149,0.3415,14,0.037,0.4
Cincinnati,2015,5,150,0.297,10,0.039,0.45
Cincinnati,2015,5,151,0.292,5,0.034,0.15000000000000002
Cincinnati,2015,6,152,0.231,7,0.03,0.25
Cincinnati,2015,6,153,0.275,19,0.027,0.45
Cincinnati,2015,6,154,0.5975,35,0.038,1.2
Cincinnati,2015,6,155,0.476,30,0.055,12.3
Cincinnati,2015,6,156,0.5665,35,0.066,2.1
Cincinnati,2015,6,157,0.32699999999999996,10,0.049,2.25
Cincinnati,2015,6,158,0.32799999999999996,13,0.064,2.55
Cincinnati,2015,6,159,0.23500000000000001,11,0.046,1.4500000000000002
Cincinnati,2015,6,160,0.6725,45,0.055,0.9
Cincinnati,2015,6,161,0.647,39,0.075,4.199999999999999
Cincinnati,2015,6,162,0.5145,32,0.057,4.55
Cincinnati,2015,6,163,0.3165,16,0.054,3.25
Cincinnati,2015,6,164,0.21500000000000002,8,0.048,1.2
Cincinnati,2015,6,165,0.2025,9,0.036,2.6500000000000004
Cincinnati,2015,6,166,0.2235,13,0.035,2.55
Cincinnati,2015,6,167,0.233,12,0.037,4.1
Cincinnati,2015,6,168,0.2415,16,0.025,1.25
Cincinnati,2015,6,169,0.3115,17,0.029,2.55
Cincinnati,2015,6,170,0.399,19,0.021,1.25
Cincinnati,2015,6,171,0.259,11,0.025,0.9500000000000001
Cincinnati,2015,6,172,0.2025,10,0.05,1.1
Cincinnati,2015,6,173,0.249,18,0.044,2.1
Cincinnati,2015,6,174,0.253,12,0.049,2.45
Cincinnati,2015,6,175,0.3175,18,0.059,13.15
Cincinnati,2015,6,176,0.41100000000000003,28,0.053,3.7
Cincinnati,2015,7,189,0.5415,16,0.02,0.6
Cincinnati,2015,7,190,0.3125,10,0.028,1.5
Cincinnati,2015,7,191,0.40449999999999997,18,0.03,2.1
Cincinnati,2015,7,192,0.5295000000000001,18,0.056,3.9
Cincinnati,2015,7,193,0.484,12,0.037,3.1500000000000004
Cincinnati,2015,7,194,0.3225,12,0.038,4.3
Cincinnati,2015,7,195,0.2325,13,0.044,1.85
Cincinnati,2015,7,196,0.23600000000000002,6,0.045,4
Cincinnati,2015,7,197,0.302,10,0.059,1.7999999999999998
Cincinnati,2015,7,198,0.313,12,0.052,3.15
Cincinnati,2015,7,199,0.243,12,0.047,6.699999999999999
Cincinnati,2015,7,200,0.3245,14,0.036,1.85
Cincinnati,2015,7,201,0.3255,16,0.044,2.05
Cincinnati,2015,7,202,0.2295,15,0.041,7.8
Cincinnati,2015,7,203,0.3325,20,0.059,13.35
Cincinnati,2015,7,204,0.47250000000000003,30,0.05,0.35
Cincinnati,2015,7,205,0.548,34,0.056,0.35
Cincinnati,2015,7,206,0.7015,32,0.073,6.95
Cincinnati,2015,7,207,0.6,30,0.062,3.6
Cincinnati,2015,7,208,0.32299999999999995,17,0.054,1.2
Cincinnati,2015,7,209,0.352,14,0.063,4.35
Cincinnati,2015,7,210,0.41700000000000004,25,0.042,6.75
Cincinnati,2015,7,211,0.311,15,0.04,0.8500000000000001
Cincinnati,2015,7,212,0.32299999999999995,20,0.045,4.05
Cincinnati,2015,8,213,0.253,18,0.045,2.2
Cincinnati,2015,8,214,0.3695,16,0.057,1.7
Cincinnati,2015,8,215,0.344,21,0.05,1.75
Cincinnati,2015,8,216,0.445,21,0.043,4.05
Cincinnati,2015,8,217,0.379,26,0.056,7.25
Cincinnati,2015,8,218,0.2335,9,0.038,0.05
Cincinnati,2015,8,219,0.3175,15,0.062,1.8
Cincinnati,2015,8,224,0.23650000000000002,19,0.034,4.15
Cincinnati,2015,8,225,0.5345,25,0.057,5.65
Cincinnati,2015,8,226,0.502,33,0.071,3
Cincinnati,2015,8,227,0.46950000000000003,29,0.05,10.7
Cincinnati,2015,8,228,0.6675,33,0.06,4.35
Cincinnati,2015,8,229,0.507,30,0.037,6.4
Cincinnati,2015,8,230,0.3655,17,0.037,0.25
Cincinnati,2015,8,231,0.3105,15,0.033,0.25
Cincinnati,2015,8,232,0.2905,22,0.032,4.85
Cincinnati,2015,8,233,0.608,22,0.053,7.050000000000001
Cincinnati,2015,8,234,0.443,23,0.053,2.05
Cincinnati,2015,8,235,0.4325,18,0.051,2.6500000000000004
Cincinnati,2015,8,236,0.23950000000000002,16,0.035,1
Cincinnati,2015,8,237,0.23700000000000002,12,0.042,0
Cincinnati,2015,8,238,0.3385,21,0.042,6.95
Cincinnati,2015,8,239,0.388,18,0.044,3.0999999999999996
Cincinnati,2015,8,240,0.7145,26,0.048,3.15
Cincinnati,2015,8,241,0.5875,23,0.043,2.4000000000000004
Cincinnati,2015,8,242,0.476,26,0.04,2.75
Cincinnati,2015,8,243,0.3665,20,0.045,2.2
Cincinnati,2015,9,244,0.399,33,0.056,3.4
Cincinnati,2015,9,245,0.575,35,0.053,9.85
Cincinnati,2015,9,246,0.5675,32,0.053,2.8
Cincinnati,2015,9,261,0.41900000000000004,24,0.046,2.55
Cincinnati,2015,9,262,0.272,11,0.032,2.75
Cincinnati,2015,9,263,0.3115,17,0.038,1.35
Cincinnati,2015,9,264,0.315,32,0.043,3.4499999999999997
Cincinnati,2015,9,265,0.3835,32,0.051,1.75
Cincinnati,2015,9,266,0.3975,37,0.055,1.3
Cincinnati,2015,9,267,0.3265,23,0.057,3.1
Cincinnati,2015,9,268,0.3235,25,0.045,2.9000000000000004
Cincinnati,2015,9,269,0.2,5,0.031,1.2999999999999998
