season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1988,1383,6667,0,-15,-28,66,94,0,-31.7812824844902
1988,4152,6667,0,-5,4,83,79,1,-15.8337847112892
1988,4599,6667,0,-4,-10,98,108,0,-14.5725983110993
1988,10023,6667,0,-5,-19,59,78,0,-16.4805123551772
1988,4599,6833,0,7,9,70,61,1,4.0492897059909
1988,2479,7003,0,-13,-18,90,108,0,-15.3571983908621
1988,9955,7003,0,-5,6,80,74,1,-2.6953328545843
1988,2678,7204,0,-15,-15,79,94,0,-26.9378541802336
1988,4186,7204,0,-3,3,73,70,1,-6.58684677786617
1988,5080,7204,0,-8,-27,73,100,0,-12.1599597459134
1988,2343,7292,0,9,1,73,72,1,16.005831926424
1988,5385,7292,0,5,-7,80,87,0,10.2060463231435
1988,8665,7292,0,8,-3,94,97,0,15.116547853463
1988,3237,7360,0,8,-4,55,59,0,11.1056701775436
1988,3821,7360,0,9,-3,69,72,0,15.2918735444948
1988,8749,7360,0,12,22,69,47,1,14.6981369954064
1988,4944,7797,0,3,10,92,82,1,1.23089323940502
1988,291,7962,0,7,29,84,55,1,13.3493452560786
1988,9850,7962,0,-1,-16,64,80,0,-4.05226637006893
1988,2343,8062,0,5,15,94,79,1,13.0353819612815
1988,6545,8062,0,-3,-8,75,83,0,1.46549267848402
1988,4267,8242,0,13,15,99,84,1,18.523708807667
1988,2782,8408,0,5,3,62,59,1,3.49519729660245
1988,5887,8665,0,-11,-14,55,69,0,-20.7804108240496
1988,7292,8665,0,-8,3,97,94,1,-15.1165478534634
1988,2343,8749,0,-1,10,63,53,1,6.41518310179555
1988,3135,8749,0,-7,-21,53,74,0,-2.93942761557499
1988,4403,8749,0,-15,-14,73,87,0,-19.6292749651664
1988,7360,8749,0,-12,-22,47,69,0,-14.6981369954042
1988,3923,9632,0,-1,18,104,86,1,3.89800103005953
1988,5448,9632,0,-9,-4,50,54,0,-11.0402515942097
1988,3748,9734,0,11,9,81,72,1,18.8486818126547
1988,9955,9802,0,3,3,80,77,1,2.49252523174004
1988,7962,9850,0,1,16,80,64,1,4.05226637006959
1988,4152,9955,0,1,13,77,64,1,-0.520232875597291
1988,7003,9955,0,5,-6,74,80,0,2.69533285458266
1988,9802,9955,0,-3,-3,77,80,0,-2.49252523173985
1988,413,10023,0,-5,-8,74,82,0,-1.71390103420783
1988,3748,10023,0,3,-3,63,66,0,9.06190791277467
1988,4267,10023,0,4,-6,74,80,0,6.57610556250183
1988,6667,10023,0,5,19,78,59,1,16.4805123551785
1988,2207,10567,0,7,21,83,62,1,3.4556088919398
1988,4633,10755,0,-3,4,119,115,1,-1.14989453376983
1988,4152,10789,0,5,13,85,72,1,3.84840571434431
1989,8097,77,0,-5,2,86,84,1,3.39534130628246
1989,1520,292,0,-8,-26,68,94,0,-16.8692518773508
1989,7429,292,0,-15,-34,60,94,0,-37.3756229177187
1989,9633,292,0,-3,1,68,67,1,-10.6467663029901
1989,4600,360,0,9,5,76,71,1,7.97932781978264
1989,4600,414,0,1,9,93,84,1,0.524036034807518
1989,4634,414,0,-7,-19,101,120,0,-9.3680793405082
1989,3749,592,0,8,12,72,60,1,16.4304452643789
1989,7004,592,0,1,-4,64,68,0,2.24653513757165
1989,8666,956,0,13,23,104,81,1,25.6296784339592
1989,292,1520,0,8,26,94,68,1,16.8692518773546
1989,8511,1520,0,1,-13,70,83,0,5.23605483922615
1989,2783,1715,0,3,-22,46,68,0,1.01950355274548
1989,8666,1715,0,8,15,65,50,1,15.0683818579163
1989,5386,1884,0,11,16,85,69,1,17.3359429954574
1989,5081,2208,0,7,-3,63,66,0,3.10692098762932
1989,9633,2208,0,8,15,85,70,1,8.29754312673086
1989,3136,2344,0,1,-8,77,85,0,-4.98384213731896
1989,5284,2344,0,-9,-17,70,87,0,-12.2199039605521
1989,7497,2344,0,-13,-21,69,90,0,-30.7776758011517
1989,7963,2344,0,-1,17,95,78,1,-7.09788033505235
1989,10472,2344,0,-5,-7,63,70,0,-15.7092994283583
1989,6668,2611,0,15,1,72,71,1,26.1228380233948
1989,6834,2645,0,5,-4,90,94,0,4.92836251766045
1989,7963,2645,0,8,14,87,73,1,6.97002400074839
1989,1715,2783,0,-3,22,68,46,1,-1.01950355274612
1989,5719,2882,0,-9,14,97,83,1,-11.413642379085
1989,3822,3102,0,13,14,99,85,1,24.2289261743452
1989,2344,3136,0,-1,8,85,77,1,4.98384213732266
1989,5933,3136,0,-4,-8,61,69,0,-3.36502095071601
1989,6546,3136,0,-8,-7,74,81,0,-10.2374302602312
1989,7137,3136,0,-15,-1,49,50,0,-24.2467694570017
1989,8886,3238,0,-5,6,76,70,1,-4.94497802605645
1989,9633,3647,0,9,12,68,56,1,6.68064848543406
1989,592,3749,0,-8,-12,60,72,0,-16.4304452643825
1989,4600,3749,0,-3,-14,69,83,0,-7.7237756479471
1989,5013,3749,0,-15,-6,71,77,0,-28.6772700365431
1989,5216,3749,0,-2,2,83,81,1,2.56840197624416
1989,8666,3749,0,-1,-3,86,89,0,-3.60132936473264
1989,3102,3822,0,-13,-14,85,99,0,-24.2289261743463
1989,7963,3822,0,-1,13,78,65,1,-1.97638230902713
1989,9851,3822,0,-5,-23,69,92,0,-7.40823357802266
1989,5933,3924,0,-1,6,102,96,1,-2.02796708154799
1989,7463,3924,0,-9,-14,73,87,0,-17.4674407239823
1989,9406,3958,0,3,10,84,74,1,3.29180515740923
1989,5284,4187,0,-5,11,86,75,1,-0.60766988572975
1989,4566,4302,0,-1,9,83,74,1,-3.46068765911463
1989,4302,4566,0,1,-9,74,83,0,3.46068765911516
1989,6668,4566,0,8,43,124,81,1,16.8581575545034
1989,360,4600,0,-9,-5,71,76,0,-7.9793278197787
1989,414,4600,0,-1,-9,84,93,0,-0.524036034806681
1989,3749,4600,0,3,14,83,69,1,7.72377564794561
1989,414,4634,0,7,19,120,101,1,9.36807934050619
1989,9851,4736,0,3,11,85,74,1,4.59407304074772
1989,3749,5013,0,15,6,77,71,1,28.6772700365384
1989,2208,5081,0,-7,3,66,63,1,-3.10692098763045
1989,3749,5216,0,2,-2,81,83,0,-2.5684019762511
1989,6285,5216,0,1,-5,87,92,0,-4.8794909535775
1989,7963,5216,0,0,-1,79,80,0,-9.35481427527977
1989,8097,5216,0,-8,-9,82,91,0,-14.8309941703608
1989,10058,5216,0,-2,-37,65,102,0,-12.6658684676945
1989,10790,5216,0,-11,-5,87,92,0,-23.1739682261809
1989,2344,5284,0,9,17,87,70,1,12.2199039605548
1989,4187,5284,0,5,-11,75,86,0,0.607669885727841
1989,8029,5284,0,-3,-13,67,80,0,-5.28063258784257
1989,1884,5386,0,-11,-16,69,85,0,-17.3359429954595
1989,8666,5386,0,1,3,83,80,1,1.08178171974169
1989,8886,5386,0,-8,-19,89,108,0,-11.1742411823461
1989,7963,5449,0,11,9,60,51,1,13.0826439038125
1989,2882,5719,0,9,-14,83,97,0,11.4136423790827
1989,10058,5719,0,8,16,104,88,1,10.8080659160213
1989,3136,5933,0,4,8,69,61,1,3.36502095071668
1989,3924,5933,0,1,-6,96,102,0,2.02796708154957
1989,8131,5933,0,-7,-15,66,81,0,-9.42085722300288
1989,5216,6285,0,-1,5,92,87,1,4.87949095357262
1989,8243,6285,0,-13,-14,79,93,0,-24.1943590064494
1989,9406,6285,0,-5,-7,81,88,0,-9.45843721441631
1989,3136,6546,0,8,7,81,74,1,10.2374302602313
1989,9956,6546,0,1,-16,65,81,0,2.08873881009746
1989,2611,6668,0,-15,-1,71,72,0,-26.1228380233936
1989,4566,6668,0,-8,-43,81,124,0,-16.8581575545028
1989,10058,6668,0,-4,6,86,80,1,-9.04513109765835
1989,2645,6834,0,-5,4,94,90,1,-4.92836251766175
1989,592,7004,0,-1,4,68,64,1,-2.24653513756972
1989,3136,7137,0,15,1,50,49,1,24.2467694570012
1989,10058,7171,0,7,3,100,97,1,-0.510097701558864
1989,292,7429,0,15,34,94,60,1,37.3756229177203
1989,3924,7463,0,9,14,87,73,1,17.4674407239821
1989,2344,7497,0,13,21,90,69,1,30.7776758011547
1989,2344,7963,0,1,-17,78,95,0,7.09788033505748
1989,2645,7963,0,-8,-14,73,87,0,-6.97002400074888
1989,3822,7963,0,1,-13,65,78,0,1.97638230902631
1989,5216,7963,0,0,1,80,79,1,9.35481427527824
1989,5449,7963,0,-11,-9,51,60,0,-13.0826439038118
1989,9633,7963,0,-1,-23,61,84,0,-1.15584987070355
1989,5284,8029,0,3,13,80,67,1,5.28063258784129
1989,8579,8029,0,11,-2,78,80,0,12.2480495465516
1989,77,8097,0,5,-2,84,86,0,-3.39534130628213
1989,5216,8097,0,8,9,91,82,1,14.8309941703585
1989,5933,8131,0,7,15,81,66,1,9.4208572230043
1989,6285,8243,0,13,14,93,79,1,24.1943590064467
1989,1520,8511,0,-1,13,83,70,1,-5.23605483922403
1989,8029,8579,0,-11,2,80,78,1,-12.2480495465514
1989,956,8666,0,-13,-23,81,104,0,-25.6296784339559
1989,1715,8666,0,-8,-15,50,65,0,-15.0683818579162
1989,3749,8666,0,1,3,89,86,1,3.60132936472884
1989,5386,8666,0,-1,-3,80,83,0,-1.08178171974292
1989,10472,8784,0,3,16,84,68,1,0.0810904827782712
1989,3238,8886,0,5,-6,70,76,0,4.94497802605686
1989,5386,8886,0,8,19,108,89,1,11.1742411823447
1989,3958,9406,0,-3,-10,74,84,0,-3.29180515741033
1989,6285,9406,0,5,7,88,81,1,9.45843721441356
1989,292,9633,0,3,-1,67,68,0,10.6467663029931
1989,2208,9633,0,-8,-15,70,85,0,-8.29754312672954
1989,3647,9633,0,-9,-12,56,68,0,-6.6806484854343
1989,7963,9633,0,1,23,84,61,1,1.1558498707054
1989,3822,9851,0,5,23,92,69,1,7.40823357802058
1989,4736,9851,0,-3,-11,74,85,0,-4.59407304074681
1989,6546,9956,0,-1,16,81,65,1,-2.08873881009615
1989,5216,10058,0,2,37,102,65,1,12.6658684676917
1989,5719,10058,0,-8,-16,88,104,0,-10.8080659160218
1989,6668,10058,0,4,-6,80,86,0,9.04513109765939
1989,7171,10058,0,-7,-3,97,100,0,0.510097701556955
1989,2344,10472,0,5,7,70,63,1,15.7092994283626
1989,8784,10472,0,-3,-16,68,84,0,-0.0810904827791195
1989,5216,10790,0,11,5,92,87,1,23.1739682261793
1990,293,78,0,5,-22,55,77,0,8.25230185414347
1990,1716,78,0,-3,-17,54,71,0,-3.44799980486781
1990,4635,78,0,-4,2,62,60,1,0.70808650606541
1990,78,293,0,-5,22,77,55,1,-8.25230185414074
1990,8176,293,0,-13,-12,67,79,0,-21.3388847140553
1990,9634,361,0,15,30,102,72,1,22.530814649393
1990,2087,415,0,-8,-2,84,86,0,-11.2798019638952
1990,2345,415,0,1,14,97,83,1,1.31332910493952
1990,6286,415,0,-4,-23,73,96,0,-4.78517220448701
1990,7138,415,0,-9,-4,64,68,0,-16.0015628894384
1990,8887,415,0,-6,-3,85,88,0,-8.13006346043616
1990,4601,593,0,8,-2,60,62,0,5.70955430682363
1990,6835,593,0,7,-1,53,54,0,2.74123010809333
1990,9634,593,0,11,2,69,67,1,11.5671181721358
1990,1784,803,0,15,24,76,52,1,19.1789015851329
1990,1521,1052,0,7,2,49,47,1,6.20581152978091
1990,1784,1144,0,8,20,74,54,1,6.27172508487112
1990,3823,1144,0,1,-2,63,65,0,8.17058071252396
1990,1052,1521,0,-7,-2,47,49,0,-6.20581152977856
1990,1784,1521,0,4,1,71,70,1,2.18024546314918
1990,4303,1521,0,1,-4,75,79,0,-2.63171314575218
1990,78,1716,0,3,17,71,54,1,3.44799980487342
1990,803,1784,0,-15,-24,52,76,0,-19.1789015851302
1990,1144,1784,0,-8,-20,54,74,0,-6.27172508487273
1990,1521,1784,0,-4,-1,70,71,0,-2.18024546314467
1990,2345,1784,0,-2,1,79,78,1,3.87122639590491
1990,8667,1817,0,13,22,70,48,1,21.5996778975315
1990,415,2087,0,8,2,86,84,1,11.2798019639034
1990,3750,2087,0,7,-2,86,88,0,10.5448149880574
1990,415,2345,0,-1,-14,83,97,0,-1.31332910493815
1990,1784,2345,0,2,-1,78,79,0,-3.87122639590581
1990,7362,2345,0,-11,-35,46,81,0,-20.199043757862
1990,8410,2345,0,-3,-4,72,76,0,-9.35293442171381
1990,9407,2345,0,-4,-9,81,90,0,-8.57870132469336
1990,9634,2345,0,2,30,103,73,1,1.46156594318889
1990,3239,2612,0,9,16,99,83,1,11.8524972725081
1990,9240,3137,0,-11,-18,52,70,0,-21.2658374635422
1990,10791,3137,0,-3,3,74,71,1,-8.67339374606286
1990,8887,3171,0,-3,12,100,88,1,0.468137945180354
1990,2612,3239,0,-9,-16,83,99,0,-11.8524972725099
1990,4737,3239,0,-1,-3,91,94,0,-1.69957414337369
1990,5251,3239,0,3,-1,80,81,0,-0.00957221822633514
1990,5285,3239,0,-2,-2,91,93,0,1.66182712010813
1990,9634,3239,0,3,9,90,81,1,5.30654017319414
1990,7799,3564,0,-1,4,70,66,1,1.92342433168009
1990,4601,3648,0,9,19,78,59,1,9.88450900421055
1990,2087,3750,0,-7,2,88,86,1,-10.5448149880505
1990,5217,3784,0,11,6,76,70,1,16.3334618675006
1990,1144,3823,0,-1,2,65,63,1,-8.17058071252627
1990,7430,4154,0,-13,-8,71,79,0,-27.6908243393754
1990,9407,4154,0,-5,1,71,70,1,-13.9063311753422
1990,10791,4188,0,5,8,87,79,1,-0.219538055935171
1990,1521,4303,0,-1,4,79,75,1,2.63171314575028
1990,8210,4303,0,-9,-16,63,79,0,-6.92693676706099
1990,593,4601,0,-8,2,62,60,1,-5.70955430682085
1990,3648,4601,0,-9,-19,59,78,0,-9.88450900420974
1990,78,4635,0,4,-2,60,62,0,-0.708086506060855
1990,5217,4635,0,8,-34,115,149,0,5.26985763316316
1990,6119,4635,0,5,-19,92,111,0,-3.32787863053022
1990,9634,4635,0,10,30,131,101,1,7.93731179363983
1990,3239,4737,0,1,3,94,91,1,1.69957414337236
1990,10025,4737,0,-7,-7,63,70,0,-5.63852340243215
1990,3784,5217,0,-11,-6,70,76,0,-16.3334618675023
1990,4635,5217,0,-8,34,149,115,1,-5.26985763316428
1990,3239,5251,0,-3,1,81,80,1,0.00957221822478616
1990,5754,5251,0,-15,-4,71,75,0,-20.6251913174268
1990,7799,5251,0,-8,-4,58,62,0,-5.01285964700537
1990,3239,5285,0,2,2,93,91,1,-1.66182712010632
1990,6445,5285,0,-8,-3,78,81,0,-15.9894004960868
1990,8667,5285,0,4,-7,75,82,0,-0.469204076558984
1990,9852,5285,0,-5,-3,61,64,0,-10.1200703977362
1990,6445,5387,0,-11,3,74,71,1,-13.5441988665173
1990,6286,5450,0,1,13,83,70,1,4.36418039923681
1990,5251,5754,0,15,4,75,71,1,20.6251913174266
1990,4635,6119,0,-5,19,111,92,1,3.32787863052897
1990,415,6286,0,4,23,96,73,1,4.78517220449215
1990,5450,6286,0,-1,-13,70,83,0,-4.36418039923772
1990,6669,6286,0,7,-2,77,79,0,12.4311372922092
1990,5285,6445,0,8,3,81,78,1,15.9894004960901
1990,5387,6445,0,11,-3,71,74,0,13.5441988665155
1990,10059,6547,0,3,8,75,67,1,-0.620932205230581
1990,7172,6634,0,-1,-1,83,84,0,-1.09498174429815
1990,9634,6634,0,7,11,76,65,1,8.37228997328165
1990,6286,6669,0,-7,2,79,77,1,-12.4311372922116
1990,9083,6669,0,-15,-9,68,77,0,-33.1483141397906
1990,593,6835,0,-7,1,54,53,1,-2.74123010808993
1990,415,7138,0,9,4,68,64,1,16.0015628894438
1990,6634,7172,0,1,1,84,83,1,1.09498174429875
1990,8887,7206,0,-8,1,73,72,1,-6.52864794890601
1990,9475,7206,0,-13,-12,63,75,0,-15.3411133003242
1990,2345,7362,0,11,35,81,46,1,20.1990437578581
1990,4154,7430,0,13,8,79,71,1,27.6908243393713
1990,3564,7799,0,1,-4,66,70,0,-1.92342433167967
1990,5251,7799,0,8,4,62,58,1,5.01285964700628
1990,293,8176,0,13,12,79,67,1,21.3388847140545
1990,4303,8210,0,9,16,79,63,1,6.92693676705728
1990,2345,8410,0,3,4,76,72,1,9.35293442171083
1990,8751,8410,0,-5,-16,65,81,0,-3.34999944405615
1990,1817,8667,0,-13,-22,48,70,0,-21.5996778975327
1990,5285,8667,0,-4,7,82,75,1,0.469204076561407
1990,10059,8667,0,-5,-2,61,63,0,-7.31835197474606
1990,8410,8751,0,5,16,81,65,1,3.34999944405759
1990,415,8887,0,6,3,88,85,1,8.13006346044118
1990,3171,8887,0,3,-12,88,100,0,-0.468137945180752
1990,7206,8887,0,8,-1,72,73,0,6.52864794890452
1990,10791,8887,0,4,-13,89,102,0,0.929838365310401
1990,6669,9083,0,15,9,77,68,1,33.148314139788
1990,3137,9240,0,11,18,70,52,1,21.2658374635396
1990,9407,9274,0,3,12,68,56,1,0.00938281099766058
1990,2345,9407,0,4,9,90,81,1,8.57870132468986
1990,4154,9407,0,5,-1,70,71,0,13.9063311753382
1990,9274,9407,0,-3,-12,56,68,0,-0.0093828109977796
1990,7206,9475,0,13,12,75,63,1,15.3411133003229
1990,361,9634,0,-15,-30,72,102,0,-22.530814649394
1990,593,9634,0,-11,-2,67,69,0,-11.5671181721355
1990,2345,9634,0,-2,-30,73,103,0,-1.46156594319383
1990,3239,9634,0,-3,-9,81,90,0,-5.30654017319721
1990,4635,9634,0,-10,-30,101,131,0,-7.93731179364074
1990,6634,9634,0,-7,-11,65,76,0,-8.37228997328186
1990,5285,9852,0,5,3,64,61,1,10.1200703977404
1990,4737,10025,0,7,7,70,63,1,5.63852340243164
1990,6547,10059,0,-3,-8,67,75,0,0.620932205231807
1990,8667,10059,0,5,2,63,61,1,7.31835197474559
1990,3137,10791,0,3,-3,71,74,0,8.67339374605933
1990,4188,10791,0,-5,-8,79,87,0,0.219538055935201
1990,8887,10791,0,-4,13,102,89,1,-0.929838365310541
1991,416,79,0,3,23,93,70,1,12.8302820228162
1991,5755,79,0,-9,-10,79,89,0,-9.63798003002918
1991,10338,79,0,-1,-8,88,96,0,-1.26454714273064
1991,1053,294,0,-8,-15,61,76,0,-16.4009231283994
1991,7965,294,0,-1,4,81,77,1,-7.43089277387627
1991,8377,294,0,-13,-13,80,93,0,-23.9617207772559
1991,416,328,0,7,7,97,90,1,13.2873259757259
1991,7465,328,0,-1,-3,76,79,0,-8.19509939053157
1991,79,416,0,-3,-23,70,93,0,-12.8302820228211
1991,328,416,0,-7,-7,90,97,0,-13.2873259757241
1991,3206,416,0,-15,-41,76,117,0,-35.7449895257587
1991,4155,416,0,-2,12,93,81,1,-3.65770146738402
1991,294,1053,0,8,15,76,61,1,16.4009231283951
1991,10060,1053,0,3,-13,48,61,0,7.22109921559446
1991,3824,1588,0,13,10,79,69,1,25.5381913354346
1991,2346,1785,0,9,14,81,67,1,8.41045232924704
1991,4738,1785,0,5,-17,62,79,0,3.71316177569066
1991,10792,1785,0,-3,-16,50,66,0,-11.324774771928
1991,6120,1886,0,5,-8,56,64,0,1.81587523037715
1991,7965,1886,0,8,12,81,69,1,6.27103638193785
1991,3240,2210,0,1,17,87,70,1,2.00115772277671
1991,1785,2346,0,-9,-14,67,81,0,-8.41045232925307
1991,3926,2346,0,-5,-15,70,85,0,-12.5010654135646
1991,4155,2346,0,-1,-7,65,72,0,0.382561588953031
1991,8411,2346,0,-2,-17,61,78,0,-11.0214138954055
1991,9476,2346,0,-13,-29,73,102,0,-22.5058864185532
1991,9635,2346,0,1,-2,77,79,0,8.2145090166254
1991,5354,2482,0,7,-20,56,76,0,4.72590389223286
1991,6287,2482,0,11,26,93,67,1,17.1568657026227
1991,6938,2482,0,-1,-3,68,71,0,-1.79824344042654
1991,3926,2613,0,3,3,76,73,1,-0.596994208299702
1991,3824,2884,0,5,22,82,60,1,15.496408281806
1991,9669,2884,0,-3,-3,72,75,0,4.66091581650655
1991,9635,3138,0,7,8,62,54,1,16.9081917781665
1991,9958,3138,0,-1,-10,60,70,0,-1.65679715321325
1991,7006,3172,0,5,8,76,68,1,-4.39923324726307
1991,416,3206,0,15,41,117,76,1,35.744989525759
1991,2210,3240,0,-1,-17,70,87,0,-2.00115772277646
1991,6635,3240,0,7,4,65,61,1,7.68718126708325
1991,1588,3824,0,-13,-10,69,79,0,-25.5381913354319
1991,2884,3824,0,-5,-22,60,82,0,-15.4964082818008
1991,4155,3824,0,-1,18,83,65,1,-0.409604967669246
1991,2346,3926,0,5,15,85,70,1,12.5010654135511
1991,2613,3926,0,-3,-3,73,76,0,0.596994208287882
1991,416,4155,0,2,-12,81,93,0,3.65770146738001
1991,2346,4155,0,1,7,72,65,1,-0.382561588967103
1991,3824,4155,0,1,-18,65,83,0,0.409604967666393
1991,6154,4155,0,-11,-6,49,55,0,-16.9186390762506
1991,6287,4155,0,2,-6,73,79,0,2.66558771692721
1991,7006,4155,0,-3,-11,66,77,0,-8.97405556718444
1991,10338,4568,0,7,6,71,65,1,4.62425212431488
1991,1785,4738,0,-5,17,79,62,1,-3.71316177569133
1991,9771,5252,0,1,1,85,84,1,-1.09061539522844
1991,10508,5252,0,-7,-2,58,60,0,-7.82178711405967
1991,2482,5354,0,-7,20,76,56,1,-4.72590389223694
1991,9635,5519,0,15,34,99,65,1,32.1107201976385
1991,79,5755,0,9,10,89,79,1,9.63798003002369
1991,8411,5816,0,9,7,75,68,1,4.93708029887544
1991,6704,5935,0,3,9,73,64,1,7.55558389882071
1991,8211,5935,0,-5,-29,85,114,0,-5.95879554129932
1991,10792,5984,0,-11,5,89,84,1,-15.1678478959799
1991,6704,6086,0,11,13,67,54,1,13.5619110699859
1991,1886,6120,0,-5,8,64,56,1,-1.8158752303778
1991,4155,6154,0,11,6,55,49,1,16.9186390762442
1991,2482,6287,0,-11,-26,67,93,0,-17.156865702626
1991,4155,6287,0,-2,6,79,73,1,-2.66558771693397
1991,6378,6287,0,-15,-35,66,101,0,-27.1920374840314
1991,8752,6287,0,-9,-3,72,75,0,-16.3551952935945
1991,10026,6287,0,-8,-15,69,84,0,-14.8632373011574
1991,6287,6378,0,15,35,101,66,1,27.1920374840305
1991,3240,6635,0,-7,-4,61,65,0,-7.68718126708203
1991,8411,6635,0,-3,17,91,74,1,-10.3926065760131
1991,9084,6635,0,-15,-11,86,97,0,-27.2420812935589
1991,5935,6704,0,-3,-9,64,73,0,-7.55558389881808
1991,6086,6704,0,-11,-13,54,67,0,-13.5619110699848
1991,8752,6704,0,-7,9,72,63,1,-11.3912963552294
1991,2482,6938,0,1,3,71,68,1,1.79824344042246
1991,9408,6938,0,9,-5,69,74,0,12.9838361906327
1991,7965,6972,0,11,20,71,51,1,11.221331253026
1991,3172,7006,0,-5,-8,68,76,0,4.39923324725944
1991,4155,7006,0,3,11,77,66,1,8.97405556717713
1991,10026,7139,0,-1,2,50,48,1,3.77175669375312
1991,8752,7207,0,-3,17,80,63,1,-2.63190418167707
1991,8668,7363,0,13,-4,69,73,0,16.1364593221507
1991,8752,7363,0,5,13,77,64,1,9.00499740080418
1991,328,7465,0,1,3,79,76,1,8.19509939053002
1991,294,7965,0,1,-4,77,81,0,7.43089277386945
1991,1886,7965,0,-8,-12,69,81,0,-6.27103638194269
1991,6972,7965,0,-11,-20,51,71,0,-11.2213312530266
1991,9635,7965,0,2,12,77,65,1,14.7480489106598
1991,9771,8099,0,9,10,82,72,1,4.36377268639038
1991,5935,8211,0,5,29,114,85,1,5.95879554129922
1991,294,8377,0,13,13,93,80,1,23.9617207772495
1991,2346,8411,0,2,17,78,61,1,11.0214138953979
1991,5816,8411,0,-9,-7,68,75,0,-4.93708029887445
1991,6635,8411,0,3,-17,74,91,0,10.3926065760132
1991,8888,8411,0,-1,-8,76,84,0,2.79242252862644
1991,8888,8547,0,7,8,73,65,1,9.16870264643083
1991,7363,8668,0,-13,4,73,69,1,-16.1364593221497
1991,6287,8752,0,9,3,75,72,1,16.3551952935935
1991,6704,8752,0,7,-9,63,72,0,11.3912963552305
1991,7207,8752,0,3,-17,63,80,0,2.63190418167497
1991,7363,8752,0,-5,-13,64,77,0,-9.00499740080505
1991,8411,8888,0,1,8,84,76,1,-2.79242252862673
1991,8547,8888,0,-7,-8,65,73,0,-9.16870264643142
1991,6635,9084,0,15,11,97,86,1,27.2420812935589
1991,6938,9408,0,-9,5,74,69,1,-12.9838361906344
1991,2346,9476,0,13,29,102,73,1,22.505886418546
1991,2346,9635,0,-1,2,79,77,1,-8.21450901663354
1991,3138,9635,0,-7,-8,54,62,0,-16.908191778166
1991,5519,9635,0,-15,-34,65,99,0,-32.1107201976389
1991,7965,9635,0,-2,-12,65,77,0,-14.7480489106617
1991,9771,9635,0,-3,-17,66,83,0,-20.3893963183853
1991,2884,9669,0,3,3,75,72,1,-4.66091581650502
1991,5252,9771,0,-1,-1,84,85,0,1.09061539522812
1991,8099,9771,0,-9,-10,72,82,0,-4.36377268638864
1991,9635,9771,0,3,17,83,66,1,20.3893963183853
1991,3138,9958,0,1,10,70,60,1,1.65679715321488
1991,6287,10026,0,8,15,84,69,1,14.8632373011571
1991,7139,10026,0,1,-2,48,50,0,-3.77175669375311
1991,1053,10060,0,-3,13,61,48,1,-7.22109921559228
1991,79,10338,0,1,8,96,88,1,1.26454714272388
1991,4568,10338,0,-7,-6,65,71,0,-4.62425212431283
1991,5252,10508,0,7,2,60,58,1,7.8217871140593
1991,1785,10792,0,3,16,66,50,1,11.3247747719296
1991,5984,10792,0,11,-5,84,89,0,15.1678478959784
1992,6288,80,0,1,9,64,55,1,4.60964484399233
1992,8582,80,0,-7,-5,75,80,0,2.95255347262227
1992,2614,295,0,-11,7,87,80,1,-19.4038588856565
1992,5084,417,0,-3,2,82,80,1,-7.19238692317781
1992,5756,417,0,-11,-11,69,80,0,-18.3238815585439
1992,4739,1054,0,3,11,94,83,1,5.86777969050711
1992,2347,1180,0,15,26,82,56,1,34.7642404276982
1992,3961,1353,0,-3,2,76,74,1,5.35873754061801
1992,2123,1455,0,-9,-38,47,85,0,-19.4797310756331
1992,5084,1455,0,-2,-31,57,88,0,-7.91513793521119
1992,5219,1455,0,-2,4,76,72,1,-2.07631443197726
1992,5253,1455,0,-1,-12,65,77,0,-2.40348604992157
1992,9854,1455,0,-5,-2,67,69,0,-7.94002216109325
1992,5985,1786,0,1,-21,65,86,0,-0.9990438764857
1992,6636,1786,0,8,23,78,55,1,9.48844579021047
1992,1455,2123,0,9,38,85,47,1,19.4797310756285
1992,6121,2211,0,-7,8,81,73,1,-2.83360523375493
1992,1180,2347,0,-15,-26,56,82,0,-34.7642404277042
1992,3825,2347,0,-1,-3,78,81,0,5.53112712993081
1992,3927,2347,0,-8,-13,62,75,0,-5.92191289844513
1992,4271,2347,0,-1,-1,103,104,0,-3.42772284911513
1992,5219,2347,0,-5,-20,51,71,0,-5.65264036266692
1992,7966,2347,0,-3,-12,69,81,0,-10.5506663944502
1992,3825,2415,0,13,39,94,55,1,31.4867525075955
1992,295,2614,0,11,-7,80,87,0,19.4038588856594
1992,5219,2614,0,8,12,102,90,1,12.7313660590262
1992,9854,2648,0,-1,5,55,50,1,-0.339679389092797
1992,3139,2885,0,-3,-10,68,78,0,-2.56910605161502
1992,3825,2885,0,1,11,85,74,1,15.3441906200567
1992,5520,2885,0,-11,-10,68,78,0,-6.62230252127341
1992,4982,2919,0,11,27,85,58,1,15.168259957408
1992,6705,3055,0,13,27,100,73,1,18.6505345896654
1992,2885,3139,0,3,10,78,68,1,2.56910605161912
1992,8178,3139,0,-5,-15,60,75,0,-4.96413706335909
1992,3566,3241,0,-3,-5,60,65,0,-4.58999634087978
1992,5084,3241,0,1,4,83,79,1,-4.12949472676537
1992,9670,3241,0,5,-1,78,79,0,-4.17687217706795
1992,3241,3566,0,3,5,65,60,1,4.58999634088369
