vol_requests,title,hits,category_desc,locality,region,postalcode,created_date,vol_requests_lognorm,created_month,Education,Emergency Preparedness,Environment,Health,Helping Neighbors in Need,Strengthening Communities
40,Volunteer with El Museo del Barrio,1036,Strengthening Communities,"1230 Fifth Avenue
New York, NY 10029
(40.79327675974827, -73.95185048405926)",NY,10029.0,2011-01-24,3.6888794541139363,1,0,0,0,0,0,1
10,Met Council Nutrition Workshop Volunteer info session,59,Health,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,2011-05-31,2.302585092994046,5,0,0,0,1,0,0
1000,Making Strides Against Breast Cancer Volunteers Needed,153,Health,"132 32nd St
New York, NY 10001
(40.74868428617484, -73.98921741350024)",NY,10001.0,2011-09-15,6.907755278982137,9,0,0,0,1,0,0
10,Volunteer program aide/escort,547,Helping Neighbors in Need,"199 14th Street
Brooklyn, NY 11215
(40.66705475241829, -73.99058149690018)",NY,11215.0,2011-04-20,2.302585092994046,4,0,0,0,0,1,0
8,Volunteer at Queens Sand Castle Contest,437,Strengthening Communities,"8030 Park Lane
Kew Gardens, NY 11415
(40.711186177816984, -73.83543395214066)",NY,11415.0,2011-03-11,2.0794415416798357,3,0,0,0,0,0,1
10,Fall Internship  for High Schools Students at ClassWish.org,50,Education,"401 Seventh Avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,2011-08-22,2.302585092994046,8,1,0,0,0,0,0
3,GED Math/Humanities Tutor,322,Helping Neighbors in Need,"1 Smith Street
Brooklyn, NY 11201
(40.69142005102751, -73.987316196984)",NY,11201.0,2011-03-22,1.0986122886681098,3,0,0,0,0,1,0
8,Computer Skills Tutor,538,Education,"353 Third Ave
New York, NY 10010
(40.74062169751107, -73.98179661888042)",NY,10010.0,2011-03-21,2.0794415416798357,3,1,0,0,0,0,0
8,English as a Second Language Instructor,346,Helping Neighbors in Need,"331 70th Street
New York, NY 10018
(40.63454489394634, -74.02560091774434)",NY,10018.0,2011-03-01,2.0794415416798357,3,0,0,0,0,1,0
3,Help Care for Babies at the Teen Family Center - 55+ Only,179,Helping Neighbors in Need,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-08-15,1.0986122886681098,8,0,0,0,0,1,0
20,Volunteers at Governor's Island ,355,Strengthening Communities,"17 Nolan Park on Governor 's Island
New York, NY 10004
(40.688827825343935, -74.01911250583743)",NY,10004.0,2011-06-03,2.995732273553991,6,0,0,0,0,0,1
1,Queens:Yoga Fitness Instructor for Shape Up New York at Al Oerter !,119,Health,"131 40 Fowler Avenue
Flushing, NY 11355
(40.7512997969481, -73.82147854789662)",NY,11355.0,2011-09-13,0.0,9,0,0,0,1,0,0
50,Help New Yorkers Affected by the Storm In Staten Island ,10,Helping Neighbors in Need,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,2011-01-11,3.912023005428146,1,0,0,0,0,1,0
50,College Mentor,209,Education,"45 21st St
New York, NY 10010
(40.74124198713292, -73.99285956859529)",NY,10010.0,2011-08-16,3.912023005428146,8,1,0,0,0,0,0
1,HTML Curriculum Design Intern,80,Strengthening Communities,"120 Wall Street
New York, NY 10005
(40.704414750033095, -74.00648429733923)",NY,10005.0,2011-05-17,0.0,5,0,0,0,0,0,1
3,Photographer,227,Strengthening Communities,"315 36th Street
New York, NY 10018
(40.75386846842434, -73.99347110757526)",NY,10018.0,2011-08-04,1.0986122886681098,8,0,0,0,0,0,1
2,Board Secretary,257,Strengthening Communities,"1195 St Marks Ave
Brooklyn, NY 11213
(40.674130422885526, -73.92980967882666)",NY,11213.0,2011-04-12,0.6931471805599453,4,0,0,0,0,0,1
15,Marketing/PR Volunteer,290,Strengthening Communities,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,2011-02-11,2.70805020110221,2,0,0,0,0,0,1
30,I would like to become a mentor,442,Education,"477 Greene Ave
brooklyn, NY 11216
(40.68833873427424, -73.95194766904321)",NY,11216.0,2011-01-24,3.4011973816621555,1,1,0,0,0,0,0
15,Governor's Island Family Festival,255,Strengthening Communities,"4 Irving Place
New York, NY 10003
(40.734106908087384, -73.98864446892128)",NY,10003.0,2011-05-10,2.70805020110221,5,0,0,0,0,0,1
5,Computers / Technical Support Volunteer Opportunity,329,Strengthening Communities,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,2011-04-12,1.6094379124341003,4,0,0,0,0,0,1
22,GrowNYC Volunteer,324,Strengthening Communities,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,2011-09-06,3.091042453358316,9,0,0,0,0,0,1
6,Be a Mentor and Make That Extraordinary Difference - 55+ Only,69,Education,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,2011-08-01,1.791759469228055,8,1,0,0,0,0,0
1,Volunteer-Foreclosure Prevention Project at NYLAG,45,Helping Neighbors in Need,"450 33rd Street
New York, NY 10001-2603
(40.75347794565972, -73.99864692871675)",NY,,2011-05-02,0.0,5,0,0,0,0,1,0
1,Queens Fitness Instructor for Shape Up NY!,437,Health,"Metropolitan Ave
Queens, NY 11418
(40.69637041236467, -73.84031024991805)",NY,11418.0,2011-01-07,0.0,1,0,0,0,1,0,0
200,2011 Concern Spring Run in Central Park!,599,Strengthening Communities,"355 Lexington Ave
New York, NY 10017
(40.75016951126717, -73.97694147468593)",NY,10017.0,2011-02-04,5.298317366548036,2,0,0,0,0,0,1
50,Inspire NY Recycling at Summer Streets 2011!,165,Environment,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,2011-07-25,3.912023005428146,7,0,0,1,0,0,0
20,ACADEMIC TUTORING OPPORTUNITIES AT HARLEM RBI:  GREAT EXPERIENCE FOR ANYONE,12,Education,"333 100th Street
New York, NY 10029
(40.7864951475855, -73.94439880643534)",NY,10029.0,2011-09-23,2.995732273553991,9,1,0,0,0,0,0
30,Volunteer at CMA's Annual Family Benefit,886,Strengthening Communities,"182 Lafayette Street
New York, NY 10013
(40.72063851944171, -73.9985522770408)",NY,10013.0,2011-04-17,3.4011973816621555,4,0,0,0,0,0,1
3,Website CMS Conversion Coordinator ,17,Strengthening Communities,"244 Madison Ave
New York, NY 10016
(40.75015809710567, -73.98126558278405)",NY,10016.0,2011-09-02,1.0986122886681098,9,0,0,0,0,0,1
1,Fundraising and Development Manager for Healthy Eating Programs,174,Strengthening Communities,"540 President Street
Brooklyn, NY 11215
(40.6773834625823, -73.98508745696203)",NY,11215.0,2011-01-27,0.0,1,0,0,0,0,0,1
20,Be A Learning Leader: Chaperones needed for Brooklyn Museum Visits!,386,Strengthening Communities,"200 Eastern Parkway
Brooklyn, NY 11238
(40.671546408201536, -73.9625767044186)",NY,11238.0,2011-07-18,2.995732273553991,7,0,0,0,0,0,1
20,Career Gear,37,Helping Neighbors in Need,"120 Broadway
New York, NY 10271
(40.708443712724375, -74.011142785451)",NY,10271.0,2011-01-19,2.995732273553991,1,0,0,0,0,1,0
1,Intern for Brooklyn Unlimited workshop,504,Strengthening Communities,"285 Schermerhorn Street
Brooklyn, NY 11217
(40.687790343385544, -73.98292053949278)",NY,11217.0,2011-04-27,0.0,4,0,0,0,0,0,1
50,Help New Yorkers Affected by the Storm in Queens ,621,Helping Neighbors in Need,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,2011-01-11,3.912023005428146,1,0,0,0,0,1,0
20,Lifeguard Workshop Facilitators ,166,Strengthening Communities,"80 Maiden Ln
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,2011-05-18,2.995732273553991,5,0,0,0,0,0,1
5,Help feed our Bronx community,299,Helping Neighbors in Need,"85 165 Street
Bronx, NY 10452
(40.83162353671856, -73.922408930193)",NY,10452.0,2011-07-13,1.6094379124341003,7,0,0,0,0,1,0
50,Troop Leader / Assistant Troop Leader,178,Strengthening Communities,"43 23rd St
New York, NY 10010
(40.74227620746666, -73.9913217279252)",NY,10010.0,2011-07-07,3.912023005428146,7,0,0,0,0,0,1
6,Fall Volunteer ESL Teacher,203,Helping Neighbors in Need,"7111 5th avenue
Brooklyn, NY 11209
(40.63245112562076, -74.02139571101452)",NY,11209.0,2011-08-02,1.791759469228055,8,0,0,0,0,1,0
10,Route Marshall,45,Strengthening Communities,"333 Seventh Avenue
New York, NY 10001
(40.747492275236596, -73.99319231774615)",NY,10001.0,2011-05-12,2.302585092994046,5,0,0,0,0,0,1
2,Communications Intern,313,Strengthening Communities,"548 Broadway
New York, NY 10012
(40.723633146495736, -73.99822304358818)",NY,10012.0,2011-08-12,0.6931471805599453,8,0,0,0,0,0,1
100,Volunteer for inMotion's Story by Story Stair Climb to End Domestic Violence,230,Helping Neighbors in Need,"1411 Broadway at 39th Street
New YOrk, NY 10018
(40.756840774582145, -73.99669149981281)",NY,10018.0,2011-08-31,4.605170185988092,8,0,0,0,0,1,0
36,Help the Catskills Relief Effort,269,Helping Neighbors in Need,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,2011-09-22,3.58351893845611,9,0,0,0,0,1,0
40,Special Events Assistant,577,Strengthening Communities,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,2011-01-26,3.6888794541139363,1,0,0,0,0,0,1
50,Audience support,69,Strengthening Communities,"108 court street
brooklyn, NY 11202
(40.69046698947164, -73.99203002284442)",NY,11202.0,2011-06-03,3.912023005428146,6,0,0,0,0,0,1
1,Web Editor,154,Strengthening Communities,"76 11 37th Avenue
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,2011-03-10,0.0,3,0,0,0,0,0,1
15,Senior Counselor   ,296,Strengthening Communities,"61 43 186th Street
Fresh Meadows, NY 11365
(40.73987184371066, -73.79462153515567)",NY,11365.0,2011-03-08,2.70805020110221,3,0,0,0,0,0,1
3,Pharmacy Assistant,506,Helping Neighbors in Need,"120 106th Street
New York, NY 10025
(40.7994834845182, -73.96352009942227)",NY,10025.0,2011-06-01,1.0986122886681098,6,0,0,0,0,1,0
20,Tour Guide Volunteer Opportunity,237,Environment,"2900 Southern Boulevard
Bronx, NY 10458
(40.865047547653994, -73.88379028800846)",NY,10458.0,2011-07-19,2.995732273553991,7,0,0,1,0,0,0
20,Overnight Night Volunteer,374,Helping Neighbors in Need,"575 8th Ave
New York, NY 10018
(40.754911681978285, -73.99150159233108)",NY,10018.0,2011-04-12,2.995732273553991,4,0,0,0,0,1,0
10,World Science Festival needs immediate office assistance ,210,Strengthening Communities,"475 Riverside Drive
New York, NY 10115
(40.811119146157, -73.96405175554054)",NY,10115.0,2011-04-13,2.302585092994046,4,0,0,0,0,0,1
10,Dirty Hands Wanted!,2192,Environment,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,2011-04-19,2.302585092994046,4,0,0,1,0,0,0
3,Graphic Designer,164,Strengthening Communities,"315 36th Street
New York, NY 10018
(40.75386846842434, -73.99347110757526)",NY,10018.0,2011-08-04,1.0986122886681098,8,0,0,0,0,0,1
8,Boys Scout Leader,54,Strengthening Communities,"260 MacDougal Street
Brooklyn, NY 11233
(40.68038499926165, -73.90993739564615)",NY,11233.0,2011-07-19,2.0794415416798357,7,0,0,0,0,0,1
20,Technology Course Facilitator ,243,Strengthening Communities,"380385 Brooklyn
NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,2011-03-21,2.995732273553991,3,0,0,0,0,0,1
2,Sports Marketing Specialist,297,Strengthening Communities,"55 Lexington Avenue
New York, NY 10010
(40.74055729531126, -73.98392283234197)",NY,10010.0,2011-02-23,0.6931471805599453,2,0,0,0,0,0,1
15,Be a Chapter Ambassador!,361,Health,"733 Third Avenue
New York, NY 10017
(40.753095051479136, -73.9727597212405)",NY,10017.0,2011-06-21,2.70805020110221,6,0,0,0,1,0,0
1,Administrative Intern,262,Helping Neighbors in Need,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,2011-08-16,0.0,8,0,0,0,0,1,0
3,Volunteer for NYLAG's Food Stamps Project,197,Helping Neighbors in Need,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,2011-08-16,1.0986122886681098,8,0,0,0,0,1,0
10,Iridescent Science Studio Open House Volunteers,113,Strengthening Communities,"890 Garrison Ave
Bronx, NY 10474
(40.817114194167054, -73.89198548226072)",NY,10474.0,2011-03-21,2.302585092994046,3,0,0,0,0,0,1
1,French Translator,145,Helping Neighbors in Need,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,2011-07-20,0.0,7,0,0,0,0,1,0
2,Marketing & Advertising Volunteer,330,Strengthening Communities,"520 8th Ave
NY, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,2011-06-01,0.6931471805599453,6,0,0,0,0,0,1
5,Volunteer filmmakers to help Mayor's Office with YouCanToo! initiative ,304,Strengthening Communities,"100 Gold Street
New York, NY 10038
(40.71053013983237, -74.00381331091222)",NY,10038.0,2011-07-07,1.6094379124341003,7,0,0,0,0,0,1
