Id,LotArea,OverallQual,YearBuilt,RoofStyle,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice
1337,9246,5,1973,Gable,1656,Y,1656,0,2,0,4,2,8,2,506,135000
1338,4118,4,1941,Gable,693,N,693,0,1,0,2,1,4,0,0,52500
1339,13450,7,2002,Gable,916,Y,920,941,2,1,3,1,8,2,492,200000
1340,9560,5,1972,Hip,864,Y,864,0,1,0,3,1,5,1,288,128500
1341,8294,4,1971,Gable,858,Y,872,0,1,0,3,1,5,4,480,123000
1342,13695,6,2003,Gable,1114,Y,1114,0,1,0,3,1,6,2,576,155000
1343,9375,8,2002,Gable,1284,Y,1284,885,2,1,3,1,7,2,647,228500
1344,7558,6,1928,Gable,896,Y,1172,741,1,1,3,1,9,2,342,177000
1345,11103,7,2006,Gable,728,Y,728,728,2,1,3,1,8,2,440,155835
1346,6000,4,1920,Hip,960,Y,960,0,1,0,2,1,5,1,308,108500
1347,20781,7,1968,Hip,1568,Y,2156,0,2,0,3,1,9,2,508,262500
1348,15306,8,2006,Gable,1732,Y,1776,0,2,0,3,1,7,3,712,283463
1349,16196,7,1998,Gable,1482,Y,1494,0,2,0,3,1,5,2,514,215000
1350,5250,8,1872,Gable,684,N,938,1215,2,0,4,1,8,0,0,122000
1351,11643,5,1969,Gable,1248,Y,1338,1296,2,2,6,2,12,4,968,200000
1352,9247,6,1962,Gable,858,Y,858,858,1,1,4,1,8,2,490,171000
1353,6000,6,1937,Gable,698,Y,786,390,1,0,2,1,4,2,624,134900
1354,14720,8,1995,Hip,2033,Y,2053,1185,2,1,4,1,9,3,666,410000
1355,10316,7,2000,Gable,992,Y,992,873,2,1,3,1,7,3,839,235000
1356,10192,7,1968,Gable,570,Y,1222,698,3,0,4,1,8,2,487,170000
1357,9477,5,1966,Gable,864,Y,892,0,1,0,3,1,5,1,264,110000
1358,12537,5,1971,Gable,1078,Y,1078,0,1,1,3,1,6,2,500,149900
1359,2117,6,2000,Gable,756,Y,769,804,2,1,3,1,5,2,440,177500
1360,16737,9,2004,Hip,1980,Y,1980,0,2,0,3,1,8,3,770,315000
1361,9842,5,1921,Gable,612,Y,990,1611,3,1,4,1,8,2,621,189000
1362,16158,7,2005,Hip,1530,Y,1530,0,2,0,3,1,7,2,430,260000
1363,12513,4,1920,Gable,715,Y,1281,457,2,0,4,1,7,1,368,104900
1364,8499,6,2006,Gable,616,Y,616,796,2,1,3,1,6,2,432,156932
1365,3180,7,2005,Gable,600,Y,520,600,2,1,2,1,4,2,480,144152
1366,7500,7,2000,Gable,814,Y,814,860,2,1,3,1,7,2,663,216000
1367,9179,7,1999,Gable,873,Y,882,908,2,1,3,1,7,2,588,193000
1368,2665,5,1977,Gable,757,Y,925,550,2,0,4,1,6,1,336,127000
1369,4435,6,2003,Gable,848,Y,848,0,1,0,1,1,4,2,420,144000
1370,10635,8,2003,Hip,1657,Y,1668,0,2,0,3,1,8,2,502,232000
1371,5400,4,1920,Gable,840,Y,840,534,1,0,2,1,6,1,338,105000
1372,9600,6,1955,Hip,992,Y,1661,0,1,0,3,1,8,1,377,165500
1373,9750,7,1998,Gable,1108,Y,1108,989,2,1,3,1,8,2,583,274300
1374,11400,10,2001,Hip,2633,Y,2633,0,2,1,2,1,8,3,804,466500
1375,10625,7,2005,Gable,1026,Y,1026,932,2,1,3,1,9,3,936,250000
1376,10991,8,2007,Gable,1571,Y,1571,0,2,0,3,1,7,3,722,239000
1377,6292,6,1930,Gable,768,N,790,0,1,0,2,1,4,1,160,91000
1378,10998,5,1941,Gable,984,Y,984,620,2,0,3,1,6,2,660,117000
1379,1953,6,1973,Gable,483,Y,483,504,1,1,2,1,5,1,264,83000
1380,9735,5,2006,Gable,384,Y,754,640,2,1,3,1,7,2,400,167500
1381,8212,3,1914,Gable,864,N,864,0,1,0,2,1,5,1,200,58500
1382,12925,6,1970,Gable,1205,Y,2117,0,2,1,4,1,7,2,550,237500
1383,7200,7,1920,Hip,596,Y,998,764,1,1,4,1,8,2,576,157000
1384,25339,5,1918,Gable,816,Y,1416,0,2,0,3,1,7,2,576,112000
1385,9060,6,1939,Gable,560,Y,698,560,1,0,2,1,6,1,280,105000
1386,5436,4,1922,Gable,796,Y,796,358,1,0,3,1,7,1,240,125500
1387,16692,7,1978,Gable,1392,Y,1392,1392,3,1,5,1,12,2,564,250000
1388,8520,6,1916,Gable,714,N,1664,862,2,0,5,1,10,1,216,136000
1389,14892,9,2006,Gable,1746,Y,1746,0,2,0,3,1,7,3,758,377500
1390,6000,6,1941,Gable,735,Y,869,349,1,0,3,1,6,2,440,131000
1391,9100,7,2000,Gable,1525,Y,1525,0,2,0,3,1,6,2,541,235000
1392,8944,5,1967,Gable,1584,Y,1584,0,2,0,4,2,8,3,792,124000
1393,7838,5,1967,Gable,864,Y,900,0,1,0,3,1,6,1,288,123000
1394,10800,6,1905,Gable,482,N,1221,691,2,0,3,2,7,2,672,163000
1395,4045,7,2006,Hip,1356,Y,1500,0,2,0,2,1,6,3,648,246578
1396,12665,8,2005,Hip,1094,Y,1133,1349,2,1,4,1,9,3,642,281213
1397,57200,5,1948,Gable,747,Y,1687,0,1,0,3,1,7,2,572,160000
1398,6120,5,1920,Gable,939,Y,939,574,1,1,4,1,8,1,180,137500
1399,7200,5,1950,Gable,1208,Y,1136,768,1,1,3,1,7,1,240,138000
1400,6171,6,1925,Gable,976,Y,1160,448,2,1,3,1,7,1,216,137450
1401,6000,6,1929,Gable,862,Y,950,208,1,0,3,1,5,1,208,120000
1402,7415,6,2004,Gable,839,Y,864,729,2,1,3,1,8,2,398,193000
1403,6762,7,2006,Gable,1286,Y,1294,0,2,0,2,1,6,2,662,193879
1404,15256,8,2007,Gable,1485,Y,1464,0,2,0,3,1,6,3,754,282922
1405,10410,3,1915,Gable,672,Y,694,520,1,0,3,1,6,3,936,105000
1406,3842,8,2004,Hip,1594,Y,1646,0,2,0,2,1,5,2,482,275000
1407,8445,5,1972,Gable,768,Y,768,0,1,0,2,1,5,2,396,133000
1408,8780,5,1985,Gable,833,Y,833,0,1,0,3,1,5,0,0,112000
1409,7740,4,1910,Gable,622,Y,741,622,1,0,3,1,6,2,528,125500
1410,20544,7,1986,Gable,791,Y,1236,857,2,1,3,1,7,2,542,215000
1411,12420,7,2001,Gable,944,Y,944,896,2,1,3,1,6,2,622,230000
1412,9600,6,1950,Gable,856,Y,1112,556,1,1,3,1,6,1,271,140000
1413,7200,4,1949,Gable,0,N,1040,0,2,0,2,2,6,2,420,90000
1414,10994,8,2005,Gable,1844,Y,1844,0,2,0,2,1,7,2,620,257000
1415,13053,6,1923,Gambrel,833,Y,1053,795,1,1,4,1,8,2,370,207000
1416,3635,7,2007,Hip,1386,Y,1569,0,2,0,1,1,7,3,660,175900
1417,11340,4,1885,Gable,777,Y,1246,1044,2,0,4,2,11,2,560,122500
1418,16545,8,1998,Gable,1284,Y,1310,1140,2,1,3,1,7,3,1069,340000
1419,9204,5,1963,Gable,1144,Y,1144,0,1,1,3,1,6,1,336,124000
1420,16381,6,1969,Gable,1844,Y,1844,0,2,0,3,1,7,2,540,223000
1421,11700,6,1968,Gable,708,Y,708,708,2,1,3,1,7,2,776,179900
1422,4043,6,1977,Gable,1069,Y,1069,0,2,0,2,1,4,2,440,127500
1423,4435,6,2003,Gable,848,Y,848,0,1,0,1,1,3,2,420,136500
1424,19690,6,1966,Flat,697,Y,1575,626,2,0,4,1,8,2,432,274970
1425,9503,5,1958,Hip,1024,Y,1344,0,1,0,2,1,6,1,484,144000
1426,10721,6,1959,Hip,1252,Y,1252,0,1,0,3,1,7,2,528,142000
1427,10944,7,1994,Gable,1223,Y,1223,904,2,1,3,1,5,2,525,271000
1428,10930,5,1945,Gable,913,Y,1048,510,1,1,3,1,6,1,288,140000
1429,7200,5,1940,Gable,788,Y,804,0,1,0,2,1,4,1,240,119000
1430,12546,6,1981,Gable,1440,Y,1440,0,2,0,3,1,7,2,467,182900
1431,21930,5,2005,Gable,732,Y,734,1104,2,1,4,1,7,2,372,192140
1432,4928,6,1976,Gable,958,Y,958,0,2,0,2,1,5,2,440,143750
1433,10800,4,1927,Gable,656,Y,968,0,2,0,4,1,5,1,216,64500
1434,10261,6,2000,Gable,936,Y,962,830,2,1,3,1,8,2,451,186500
1435,17400,5,1977,Gable,1126,Y,1126,0,2,0,3,1,5,2,484,160000
1436,8400,6,1962,Gable,1319,Y,1537,0,1,1,3,1,7,2,462,174000
1437,9000,4,1971,Gable,864,Y,864,0,1,0,3,1,5,2,528,120500
1438,12444,8,2008,Hip,1932,Y,1932,0,2,0,2,1,7,3,774,394617
1439,7407,6,1957,Gable,912,Y,1236,0,1,0,2,1,6,2,923,149700
1440,11584,7,1979,Hip,539,Y,1040,685,2,1,3,1,6,2,550,197000
1441,11526,6,1922,Gable,588,Y,1423,748,2,0,3,1,11,2,672,191000
1442,4426,6,2004,Gable,848,Y,848,0,1,0,1,1,3,2,420,149300
1443,11003,10,2008,Gable,1017,Y,1026,981,2,1,3,1,10,3,812,310000
1444,8854,6,1916,Gable,952,N,952,0,1,0,2,1,4,1,192,121000
1445,8500,7,2004,Gable,1422,Y,1422,0,2,0,3,1,7,2,626,179600
1446,8400,6,1966,Gable,814,Y,913,0,1,0,3,1,6,1,240,129000
1447,26142,5,1962,Gable,1188,Y,1188,0,1,0,3,1,6,1,312,157900
1448,10000,8,1995,Gable,1220,Y,1220,870,2,1,3,1,8,2,556,240000
1449,11767,4,1910,Gable,560,N,796,550,1,1,2,1,6,1,384,112000
1450,1533,5,1970,Gable,630,Y,630,0,1,0,1,1,3,0,0,92000
1451,9000,5,1974,Gable,896,Y,896,896,2,2,4,2,8,0,0,136000
1452,9262,8,2008,Gable,1573,Y,1578,0,2,0,3,1,7,3,840,287090
1453,3675,5,2005,Gable,547,Y,1072,0,1,0,2,1,5,2,525,145000
1454,17217,5,2006,Gable,1140,Y,1140,0,1,0,3,1,6,0,0,84500
1455,7500,7,2004,Gable,1221,Y,1221,0,2,0,2,1,6,2,400,185000
1456,7917,6,1999,Gable,953,Y,953,694,2,1,3,1,7,2,460,175000
1457,13175,6,1978,Gable,1542,Y,2073,0,2,0,3,1,7,2,500,210000
1458,9042,7,1941,Gable,1152,Y,1188,1152,2,0,4,1,9,1,252,266500
1459,9717,5,1950,Hip,1078,Y,1078,0,1,0,2,1,5,1,240,142125
1460,9937,5,1965,Gable,1256,Y,1256,0,1,1,3,1,6,1,276,147500
