Date,AAPL,AMZN,IBM,WMT,XOM
2009-09-25,26.05,90.52,121.08,49.47,68.7
2009-09-28,26.59,92.21,119.33,49.5,69.59
2009-09-29,26.48,91.72,118.81,49.23,69.07
2009-09-30,26.48,93.36,119.61,49.09,68.61
2009-10-01,25.84,91.04,117.9,49.0,67.27
2009-10-02,26.41,89.85,119.02,49.08,66.58
2009-10-05,26.57,88.67,119.75,49.06,67.58
2009-10-06,27.14,90.91,121.35,49.48,68.66
2009-10-07,27.18,93.97,122.78,49.49,68.67
2009-10-08,27.04,95.22,122.29,49.74,69.05
2009-10-09,27.21,95.71,125.93,49.97,69.27
2009-10-12,27.26,93.6,127.04,49.61,70.13
2009-10-13,27.15,94.83,127.02,50.34,70.26
2009-10-14,27.33,97.46,128.35,50.19,71.84
2009-10-15,27.22,96.01,127.98,50.95,72.94
2009-10-16,26.86,95.32,121.64,51.22,73.12
2009-10-19,27.12,94.68,123.06,51.89,73.62
2009-10-20,28.39,94.98,122.82,51.7,73.02
2009-10-21,29.27,93.42,120.87,50.63,73.31
2009-10-22,29.31,93.45,122.69,50.48,74.44
2009-10-23,29.13,118.49,120.36,50.44,73.57
2009-10-26,28.93,124.64,120.11,49.84,73.23
2009-10-27,28.2,122.07,120.65,49.87,74.91
2009-10-28,27.49,121.64,121.5,49.9,73.84
2009-10-29,28.05,122.58,122.87,50.4,73.96
2009-10-30,26.93,118.81,120.61,49.68,71.67
2009-11-02,27.04,118.84,120.56,50.28,72.15
2009-11-03,26.96,118.37,121.16,49.9,71.74
2009-11-04,27.26,117.1,121.29,50.38,71.3
2009-11-05,27.72,120.61,123.1,51.28,72.5
2009-11-06,27.76,126.2,123.49,51.25,72.58
2009-11-09,28.78,126.67,126.0,52.0,72.85
2009-11-10,29.0,130.15,126.91,52.31,72.61
2009-11-11,29.04,129.91,127.19,52.97,72.91
2009-11-12,28.86,130.53,126.26,53.24,71.9
2009-11-13,29.21,132.97,127.03,53.2,72.47
2009-11-16,29.52,131.59,128.21,53.16,74.43
2009-11-17,29.57,131.25,128.63,53.66,75.03
2009-11-18,29.42,131.29,128.15,54.15,75.27
2009-11-19,28.64,128.99,127.54,54.54,74.65
2009-11-20,28.56,129.66,126.96,54.28,74.38
2009-11-23,29.41,133.0,128.2,54.68,75.7
2009-11-24,29.21,132.94,127.93,54.85,75.97
2009-11-25,29.17,134.03,127.28,54.96,76.47
2009-11-27,28.66,131.74,125.7,54.63,74.87
2009-11-30,28.56,135.91,126.35,54.55,75.07
2009-12-01,28.14,138.5,127.94,54.75,76.04
2009-12-02,28.03,142.25,127.21,54.57,75.79
2009-12-03,28.07,141.17,127.55,54.44,74.99
2009-12-04,27.62,137.58,127.25,54.24,74.25
2009-12-07,26.99,134.21,127.04,54.93,73.77
2009-12-08,27.12,134.11,126.8,54.41,72.95
2009-12-09,28.26,131.31,128.39,54.07,72.79
2009-12-10,28.06,135.38,129.34,54.69,72.4
2009-12-11,27.81,134.15,129.68,54.65,72.83
2009-12-14,28.14,131.38,129.93,54.07,69.69
2009-12-15,27.74,130.23,128.49,53.98,69.17
2009-12-16,27.86,128.36,128.71,53.32,68.43
2009-12-17,27.41,126.91,127.4,52.76,68.22
2009-12-18,27.92,128.48,127.91,52.85,68.21
2009-12-21,28.32,132.79,128.65,53.4,68.51
2009-12-22,28.62,133.75,129.93,53.34,68.57
2009-12-23,28.87,138.94,130.0,53.32,68.26
2009-12-24,29.86,138.47,130.57,53.6,68.66
2009-12-28,30.23,139.31,132.31,53.98,69.08
2009-12-29,29.87,139.41,131.85,54.11,68.84
2009-12-30,30.23,136.49,132.57,54.3,68.77
2009-12-31,30.1,134.52,130.9,53.45,68.19
2010-01-04,30.57,133.9,132.45,54.23,69.15
2010-01-05,30.63,134.69,130.85,53.69,69.42
2010-01-06,30.14,132.25,130.0,53.57,70.02
2010-01-07,30.08,130.0,129.55,53.6,69.8
2010-01-08,30.28,133.52,130.85,53.33,69.52
2010-01-11,30.02,130.31,129.48,54.21,70.3
2010-01-12,29.67,127.35,130.51,54.73,69.95
2010-01-13,30.09,129.11,130.23,55.01,69.67
2010-01-14,29.92,127.35,132.31,54.21,69.68
2010-01-15,29.42,127.14,131.78,53.68,69.11
2010-01-19,30.72,127.61,134.14,54.03,69.27
2010-01-20,30.25,125.78,130.25,53.86,68.03
2010-01-21,29.72,126.62,129.0,52.92,66.7
2010-01-22,28.25,121.43,125.5,52.94,66.1
2010-01-25,29.01,120.31,126.12,52.88,65.85
2010-01-26,29.42,119.48,125.75,53.61,65.92
2010-01-27,29.7,122.75,126.33,53.4,65.54
2010-01-28,28.47,126.03,123.75,52.61,64.96
2010-01-29,27.44,125.41,122.39,53.43,64.43
2010-02-01,27.82,118.87,124.67,53.48,66.18
2010-02-02,27.98,118.12,125.53,53.49,66.96
2010-02-03,28.46,119.1,125.66,54.27,66.6
2010-02-04,27.44,115.94,123.0,52.97,64.72
2010-02-05,27.92,117.39,123.52,53.45,64.8
2010-02-08,27.73,116.83,121.88,52.93,64.35
2010-02-09,28.03,118.03,123.21,53.25,65.2
2010-02-10,27.87,117.36,122.81,53.24,64.85
2010-02-11,28.38,120.09,123.73,53.08,65.24
2010-02-12,28.63,119.66,124.0,52.9,64.8
2010-02-16,29.06,117.53,125.23,53.56,66.28
2010-02-17,28.94,116.31,126.33,54.06,65.76
2010-02-18,28.99,118.08,127.81,53.47,65.96
2010-02-19,28.81,117.52,127.19,53.49,65.87
2010-02-22,28.63,118.01,126.85,53.83,65.4
2010-02-23,28.15,117.24,126.46,53.62,64.94
2010-02-24,28.66,119.72,127.59,53.92,65.55
2010-02-25,28.86,118.2,127.07,54.15,65.14
2010-02-26,29.23,118.4,127.16,54.07,65.0
2010-03-01,29.86,124.54,128.57,53.9,65.4
2010-03-02,29.84,125.53,127.42,53.59,65.49
2010-03-03,29.9,125.89,126.88,53.66,65.43
2010-03-04,30.1,128.53,126.72,53.96,65.4
2010-03-05,31.28,128.91,127.25,54.14,66.47
2010-03-08,31.3,130.11,126.41,54.15,66.48
2010-03-09,31.86,128.82,125.55,54.06,66.78
2010-03-10,32.12,130.51,125.62,53.63,67.22
2010-03-11,32.21,133.58,127.6,53.97,67.22
2010-03-12,32.37,131.82,127.94,53.9,66.8
2010-03-15,31.98,131.13,127.83,55.42,66.3
2010-03-16,32.06,131.79,128.67,55.99,66.57
2010-03-17,32.02,131.34,127.76,55.92,67.36
2010-03-18,32.09,132.76,128.38,55.94,67.39
2010-03-19,31.75,130.35,127.71,55.34,67.04
2010-03-22,32.11,130.47,127.98,55.62,66.97
2010-03-23,32.62,129.26,129.37,55.89,66.95
2010-03-24,32.77,128.04,128.53,55.58,66.5
2010-03-25,32.38,134.73,129.24,55.61,66.3
2010-03-26,32.99,135.06,129.26,55.51,66.54
2010-03-29,33.2,135.12,128.59,55.74,67.3
2010-03-30,33.69,136.58,128.77,55.91,67.05
2010-03-31,33.57,135.77,128.25,55.6,66.98
2010-04-01,,,128.25,55.49,67.61
2010-04-05,34.07,131.49,129.35,55.49,68.19
2010-04-06,34.22,135.56,128.93,55.53,67.9
2010-04-07,34.37,134.87,128.48,55.28,67.34
2010-04-08,34.28,140.96,127.61,55.38,67.86
2010-04-09,34.54,140.06,128.76,55.07,68.76
2010-04-12,34.61,141.2,128.36,55.02,68.71
2010-04-13,34.63,140.16,129.03,54.72,68.66
2010-04-14,35.1,144.28,131.25,54.64,68.61
2010-04-15,35.56,145.82,130.89,54.13,68.26
2010-04-16,35.34,142.17,130.63,54.11,67.93
2010-04-19,35.3,142.43,132.23,54.39,68.23
2010-04-20,34.94,144.2,129.69,54.52,68.97
2010-04-21,37.03,146.43,128.99,54.47,68.92
2010-04-22,38.07,150.09,129.13,54.49,68.56
2010-04-23,38.69,143.63,129.99,54.53,69.24
2010-04-26,38.5,147.11,130.73,54.04,69.29
2010-04-27,37.43,142.02,128.82,54.04,68.27
2010-04-28,37.37,139.35,130.1,53.61,69.19
2010-04-29,38.38,141.73,130.46,53.7,68.66
2010-04-30,37.3,137.1,129.0,53.64,67.77
2010-05-03,38.05,137.49,129.6,53.74,67.84
2010-05-04,36.95,129.83,128.12,54.02,66.47
2010-05-05,36.57,130.93,127.46,54.77,66.17
2010-05-06,35.18,128.71,123.92,53.23,63.89
2010-05-07,33.69,124.98,122.1,52.4,63.7
2010-05-10,36.28,131.29,126.27,52.58,65.23
2010-05-11,36.65,130.46,126.89,52.46,64.46
2010-05-12,37.44,133.87,132.68,52.48,64.91
2010-05-13,36.91,131.47,131.48,52.4,64.74
2010-05-14,36.26,128.53,131.19,52.12,63.6
2010-05-17,36.32,128.91,130.44,52.73,63.27
2010-05-18,36.05,126.28,129.95,53.7,62.79
2010-05-19,35.48,124.59,128.86,53.04,62.45
2010-05-20,33.97,119.71,123.8,51.3,60.33
2010-05-21,34.62,122.72,125.42,51.37,60.88
2010-05-24,35.25,122.12,124.45,51.0,60.19
2010-05-25,35.03,124.86,124.52,50.28,59.71
2010-05-26,34.87,123.21,123.23,50.02,59.31
2010-05-27,36.19,126.7,126.39,50.7,61.46
2010-05-28,36.7,125.46,125.26,50.56,60.46
2010-06-01,37.26,123.24,124.34,50.92,59.25
2010-06-02,37.71,126.31,127.41,51.72,60.77
2010-06-03,37.59,128.76,127.96,51.72,61.56
2010-06-04,36.57,122.77,125.28,50.4,59.52
2010-06-07,35.85,122.01,124.13,50.74,59.3
2010-06-08,35.62,118.84,123.72,50.78,61.24
2010-06-09,34.74,117.91,123.9,50.99,60.03
2010-06-10,35.79,123.21,127.68,51.22,61.89
2010-06-11,36.22,123.03,128.45,50.86,61.86
2010-06-14,36.33,123.83,128.5,51.24,61.37
2010-06-15,37.1,126.84,129.79,51.64,62.51
2010-06-16,38.18,126.9,130.35,50.98,62.51
2010-06-17,38.84,125.89,130.98,51.41,62.6
2010-06-18,39.15,125.83,130.15,51.55,63.1
2010-06-21,38.6,122.55,130.65,51.02,63.13
2010-06-22,39.12,122.31,129.3,50.68,61.94
2010-06-23,38.71,121.45,130.11,50.81,61.1
2010-06-24,38.43,118.33,128.19,50.03,60.07
2010-06-25,38.1,121.0,127.12,48.8,59.1
2010-06-28,38.33,117.8,128.98,49.57,58.47
2010-06-29,36.6,108.61,125.09,48.9,57.29
2010-06-30,35.93,109.26,123.48,48.07,57.07
2010-07-01,35.5,110.96,122.57,48.34,56.61
2010-07-02,35.28,109.14,121.86,48.0,56.57
2010-07-06,35.52,110.06,123.46,48.57,57.46
2010-07-07,36.95,113.43,127.0,48.92,58.43
2010-07-08,36.87,116.22,127.97,49.18,58.81
2010-07-09,37.09,117.26,127.96,49.43,58.78
2010-07-12,36.76,119.51,128.67,50.12,58.94
2010-07-13,35.97,123.65,130.48,50.54,59.42
2010-07-14,36.1,123.3,130.72,50.35,59.26
2010-07-15,35.92,122.06,130.72,50.41,59.27
2010-07-16,35.7,118.49,128.03,49.67,57.96
2010-07-19,35.08,119.94,129.79,49.52,58.43
2010-07-20,35.98,120.1,126.55,50.88,58.95
2010-07-21,36.32,117.43,125.27,50.35,58.17
2010-07-22,37.0,120.07,127.47,50.86,59.38
2010-07-23,37.13,118.87,128.38,51.67,59.72
2010-07-26,37.04,118.4,128.41,51.13,60.39
2010-07-27,37.73,117.13,128.63,50.96,60.81
2010-07-28,37.28,117.13,128.43,51.13,60.91
2010-07-29,36.87,116.86,128.02,51.06,60.34
2010-07-30,36.75,117.89,128.4,51.19,59.68
2010-08-02,37.41,120.07,130.76,51.41,61.94
2010-08-03,37.42,122.42,130.37,51.29,62.72
2010-08-04,37.57,127.58,131.27,51.6,62.72
2010-08-05,37.39,127.83,131.83,51.62,62.71
2010-08-06,37.16,128.32,130.14,51.79,61.97
2010-08-09,37.39,128.83,132.0,52.06,62.45
2010-08-10,37.06,130.0,131.84,52.22,61.93
2010-08-11,35.74,125.89,129.83,51.02,60.39
2010-08-12,35.97,126.56,128.3,50.43,60.23
2010-08-13,35.59,124.69,127.87,50.4,59.91
2010-08-16,35.38,126.07,127.77,50.41,59.88
2010-08-17,36.0,128.86,128.45,51.02,60.82
2010-08-18,36.15,129.65,129.39,50.86,60.15
2010-08-19,35.7,127.57,128.9,50.06,59.29
2010-08-20,35.66,127.76,127.5,50.22,58.89
2010-08-23,35.11,126.6,126.47,51.14,59.5
2010-08-24,34.28,124.53,124.9,51.3,58.94
2010-08-25,34.7,126.85,125.27,51.55,58.91
2010-08-26,34.33,124.86,122.78,50.97,58.48
2010-08-27,34.52,126.64,124.73,51.0,59.8
2010-08-30,34.64,123.79,123.4,50.55,59.0
2010-08-31,34.73,124.83,123.05,50.14,59.11
2010-09-01,35.76,132.49,125.77,51.2,60.91
2010-09-02,36.02,135.21,125.04,51.76,61.06
2010-09-03,36.97,138.79,127.58,52.04,61.32
2010-09-07,36.83,137.22,125.95,51.86,60.55
2010-09-08,37.56,139.14,126.08,51.83,60.75
2010-09-09,37.58,140.38,126.36,51.91,61.05
2010-09-10,37.63,142.44,127.99,51.97,61.2
2010-09-13,38.15,145.07,129.61,52.21,61.0
2010-09-14,38.29,145.75,128.85,52.66,61.01
2010-09-15,38.6,145.45,129.43,52.86,61.0
2010-09-16,39.51,148.13,129.67,53.15,60.97
2010-09-17,39.34,148.32,130.19,53.01,60.78
2010-09-20,40.46,151.3,131.79,53.54,61.55
2010-09-21,40.54,150.73,131.98,53.57,61.54
2010-09-22,41.11,151.83,132.57,53.82,61.45
2010-09-23,41.27,152.85,131.67,53.65,61.15
2010-09-24,41.76,160.73,134.11,54.08,61.75
2010-09-27,41.6,159.37,134.65,53.48,61.71
2010-09-28,40.98,159.7,134.89,53.82,62.06
2010-09-29,41.05,158.99,135.48,53.35,61.59
2010-09-30,40.54,157.06,134.14,53.52,61.79
2010-10-01,40.36,153.71,135.64,53.36,62.54
2010-10-04,39.81,155.39,135.25,53.57,62.19
2010-10-05,41.28,160.87,137.66,54.0,63.26
2010-10-06,41.31,155.4,137.84,54.56,63.94
2010-10-07,41.32,156.27,138.72,54.36,63.85
2010-10-08,42.01,155.55,138.85,54.41,64.38
2010-10-11,42.19,153.03,139.66,54.61,64.55
2010-10-12,42.65,156.48,139.85,53.92,64.7
2010-10-13,42.88,155.17,140.37,53.82,65.04
2010-10-14,43.19,155.53,141.5,53.25,65.3
2010-10-15,44.96,164.64,141.06,53.35,65.19
2010-10-18,45.43,163.56,142.83,53.76,66.28
2010-10-19,44.21,158.67,138.03,53.32,65.12
2010-10-20,44.36,158.67,139.07,53.47,66.01
2010-10-21,44.22,164.97,139.83,54.03,66.32
2010-10-22,43.92,169.13,139.67,54.06,66.34
2010-10-25,44.12,169.0,139.84,53.95,66.2
2010-10-26,44.01,169.95,140.67,54.56,66.53
2010-10-27,43.98,167.51,141.43,53.87,65.67
2010-10-28,43.61,166.84,140.9,54.08,66.22
2010-10-29,43.0,165.23,143.6,54.17,66.49
2010-11-01,43.45,162.58,143.32,54.31,66.95
2010-11-02,44.19,164.61,143.84,54.79,67.84
2010-11-03,44.69,168.47,144.17,54.91,67.97
2010-11-04,45.47,168.93,146.79,55.36,69.38
2010-11-05,45.3,170.77,146.92,55.2,70.0
2010-11-08,45.52,171.99,146.46,54.91,70.32
2010-11-09,45.15,170.27,146.14,55.05,70.63
2010-11-10,45.43,173.33,146.55,54.51,71.13
2010-11-11,45.24,170.37,145.43,54.34,71.83
2010-11-12,44.0,165.68,143.74,54.13,70.99
2010-11-15,43.86,158.9,143.64,53.95,70.48
2010-11-16,43.08,157.78,142.24,54.26,68.94
2010-11-17,42.93,158.35,141.95,53.77,69.01
2010-11-18,44.06,164.17,144.36,53.98,70.31
2010-11-19,43.82,164.82,145.05,54.39,70.54
2010-11-22,44.77,170.39,145.39,54.38,70.19
2010-11-23,44.1,168.2,143.18,53.67,68.98
2010-11-24,44.97,177.25,145.81,54.01,69.88
2010-11-26,45.0,177.2,143.9,53.74,69.23
2010-11-29,45.27,179.49,142.89,53.85,69.45
2010-11-30,44.45,175.4,141.46,54.09,69.56
2010-12-01,45.2,176.55,144.41,54.7,71.33
2010-12-02,45.45,176.53,145.18,54.75,71.48
2010-12-03,45.35,175.68,145.38,54.62,71.19
2010-12-06,45.74,178.05,144.99,54.49,71.31
2010-12-07,45.46,176.77,144.02,55.09,71.46
2010-12-08,45.86,176.29,144.98,54.49,71.85
2010-12-09,45.68,174.85,144.3,54.34,72.0
2010-12-10,45.79,175.62,144.82,54.28,72.18
2010-12-13,45.95,174.25,144.28,54.21,72.36
2010-12-14,45.76,173.94,145.82,54.45,72.18
2010-12-15,45.77,175.57,144.72,54.23,71.85
2010-12-16,45.89,178.04,144.55,54.63,72.22
2010-12-17,45.8,177.58,145.0,54.41,72.17
2010-12-20,46.03,183.29,144.51,53.77,72.22
2010-12-21,46.32,184.75,145.74,53.65,72.72
2010-12-22,46.45,184.76,145.95,53.31,72.8
2010-12-23,46.23,182.59,145.89,53.6,73.2
2010-12-27,46.38,182.14,145.34,53.57,73.01
2010-12-28,46.5,181.09,145.71,53.74,73.42
2010-12-29,46.47,183.37,146.52,54.08,73.37
2010-12-30,46.24,182.75,146.67,54.07,73.36
2010-12-31,46.08,180.0,146.76,53.93,73.12
2011-01-03,47.08,184.22,147.48,54.56,74.55
2011-01-04,47.33,185.01,147.64,54.77,74.9
2011-01-05,47.71,187.42,147.05,54.41,74.7
2011-01-06,47.68,185.86,148.66,53.96,75.18
2011-01-07,48.02,185.49,147.93,54.08,75.59
2011-01-10,48.92,184.68,147.64,53.73,75.13
2011-01-11,48.81,184.34,147.28,54.29,75.69
2011-01-12,49.2,184.08,149.1,54.85,76.58
2011-01-13,49.38,185.53,148.82,54.79,76.71
2011-01-14,49.78,188.75,150.0,54.81,77.84
2011-01-18,48.66,191.25,150.65,55.14,78.71
2011-01-19,48.41,186.87,155.69,55.03,78.24
2011-01-20,47.53,181.96,155.8,55.99,77.75
2011-01-21,46.67,177.42,155.5,55.73,78.98
2011-01-24,48.21,176.85,159.63,56.05,78.59
2011-01-25,48.77,176.7,161.44,57.26,78.68
2011-01-26,49.12,175.39,161.04,57.32,79.66
2011-01-27,49.03,184.45,161.07,57.57,79.88
2011-01-28,48.01,171.14,159.21,56.7,78.99
2011-01-31,48.47,169.64,162.0,56.07,80.68
2011-02-01,49.29,172.11,163.56,56.33,83.91
2011-02-02,49.19,173.53,163.3,55.86,83.41
2011-02-03,49.06,173.71,163.53,55.92,83.44
2011-02-04,49.5,175.93,164.0,56.03,83.28
2011-02-07,50.27,176.43,164.82,56.07,83.93
2011-02-08,50.74,183.06,166.05,56.38,82.98
2011-02-09,51.17,185.3,164.65,56.73,82.55
2011-02-10,50.65,186.21,164.09,55.59,83.2
2011-02-11,50.98,189.25,163.85,55.69,82.82
2011-02-14,51.31,190.42,163.22,54.8,84.91
2011-02-15,51.41,189.03,162.84,54.95,82.97
2011-02-16,51.88,186.62,163.4,54.55,83.69
2011-02-17,51.19,187.76,164.24,54.75,83.88
2011-02-18,50.08,186.5,164.84,55.38,84.5
2011-02-22,48.37,180.42,161.95,53.67,85.44
2011-02-23,48.95,176.68,160.18,53.03,87.07
2011-02-24,48.98,177.75,160.77,52.09,85.97
2011-02-25,49.74,177.24,162.28,51.75,85.34
2011-02-28,50.46,173.29,161.88,51.98,85.53
2011-03-01,49.9,169.44,159.97,52.07,84.8
2011-03-02,50.3,172.02,160.16,51.97,85.08
2011-03-03,51.37,172.79,163.48,52.01,85.82
2011-03-04,51.43,171.67,161.83,52.07,85.08
2011-03-07,50.77,169.08,159.93,52.02,84.72
2011-03-08,50.82,166.89,162.28,52.44,84.6
2011-03-09,50.35,169.05,165.86,52.67,84.38
2011-03-10,49.52,166.14,162.02,52.65,81.38
2011-03-11,50.28,168.07,162.43,52.59,82.12
2011-03-14,50.51,166.73,161.39,52.32,82.38
2011-03-15,49.35,165.08,159.02,52.06,81.39
2011-03-16,47.14,164.7,153.0,51.38,79.31
2011-03-17,47.81,160.97,154.18,51.37,81.16
2011-03-18,47.24,161.82,155.89,51.52,80.85
2011-03-21,48.47,164.52,157.68,51.92,82.84
2011-03-22,48.74,162.6,158.0,52.0,82.56
2011-03-23,48.46,165.32,159.53,51.64,82.6
2011-03-24,49.28,171.1,160.04,52.59,82.73
2011-03-25,50.22,170.98,162.18,52.35,83.62
2011-03-28,50.06,169.35,161.37,52.19,83.47
2011-03-29,50.14,174.62,162.88,52.26,83.25
2011-03-30,49.8,179.42,163.6,52.36,84.49
2011-03-31,49.79,180.13,163.07,52.05,84.13
2011-04-01,49.22,180.13,164.27,52.13,84.68
2011-04-04,48.74,182.94,164.25,52.65,84.87
2011-04-05,48.41,185.29,163.99,52.74,85.42
2011-04-06,48.29,182.76,164.04,52.98,85.18
2011-04-07,48.3,184.91,164.38,53.0,85.76
2011-04-08,47.87,184.71,164.05,52.54,85.95
2011-04-11,47.26,184.04,163.95,52.82,85.16
2011-04-12,47.49,180.48,163.25,53.52,83.18
2011-04-13,48.02,182.29,163.95,53.63,83.16
2011-04-14,47.49,181.82,164.97,53.5,83.44
2011-04-15,46.78,180.01,166.21,53.55,84.29
2011-04-18,47.41,178.34,165.94,53.31,83.1
2011-04-19,48.27,178.82,165.4,53.35,83.8
2011-04-20,48.92,183.87,164.75,53.69,85.65
2011-04-21,50.1,185.89,168.28,53.58,86.36
2011-04-25,50.43,185.42,167.67,53.37,86.22
2011-04-26,50.06,182.3,168.49,53.91,87.42
2011-04-27,50.02,196.63,170.37,54.42,87.78
2011-04-28,49.54,195.07,170.78,54.69,87.34
2011-04-29,50.02,195.81,170.58,54.98,87.98
2011-05-02,49.47,201.19,172.15,55.04,86.97
2011-05-03,49.74,198.45,172.87,55.46,85.62
2011-05-04,49.94,199.97,170.62,55.37,84.81
2011-05-05,49.54,197.11,168.46,55.07,82.62
2011-05-06,49.52,197.6,168.89,55.02,82.69
2011-05-09,49.66,200.8,169.1,55.1,83.18
2011-05-10,49.92,203.94,170.38,55.53,83.34
2011-05-11,49.6,204.38,169.5,55.17,81.12
2011-05-12,49.51,206.07,172.24,55.72,81.05
2011-05-13,48.64,202.56,169.92,55.72,80.87
2011-05-16,47.61,192.51,168.86,56.06,80.24
2011-05-17,48.02,194.81,170.5,55.54,80.41
2011-05-18,48.55,197.09,170.44,55.18,81.74
2011-05-19,48.65,198.8,170.59,55.48,82.33
2011-05-20,47.89,198.65,170.16,55.29,81.57
2011-05-23,47.77,196.22,168.26,55.22,80.67
2011-05-24,47.46,193.27,167.99,54.78,81.29
2011-05-25,48.11,192.26,167.75,54.56,81.96
2011-05-26,47.86,195.0,167.18,54.62,82.39
2011-05-27,48.2,194.13,167.5,54.7,82.63
2011-05-31,49.69,196.69,168.93,55.22,83.47
2011-06-01,49.36,192.4,166.56,54.3,82.03
2011-06-02,49.44,193.65,166.09,53.55,81.33
2011-06-03,49.06,188.32,165.05,53.66,81.18
2011-06-06,48.29,185.69,164.75,53.76,80.29
2011-06-07,47.43,187.55,163.69,53.83,80.0
2011-06-08,47.46,188.05,164.34,53.69,80.76
2011-06-09,47.36,189.68,164.84,53.62,81.18
2011-06-10,46.56,186.53,163.18,52.72,79.78
2011-06-13,46.66,186.29,163.17,52.62,79.23
2011-06-14,47.49,189.96,164.12,52.91,80.38
2011-06-15,46.68,185.98,162.33,52.32,78.66
2011-06-16,46.45,183.65,162.67,52.83,79.22
2011-06-17,45.75,186.37,164.44,52.82,79.02
2011-06-20,45.05,187.72,165.02,53.04,79.71
2011-06-21,46.47,194.23,166.22,53.29,80.57
2011-06-22,46.09,191.63,165.68,53.01,79.82
2011-06-23,47.32,194.16,166.12,53.29,78.44
2011-06-24,46.62,192.55,165.07,52.41,76.78
2011-06-27,47.43,201.25,167.62,52.29,77.92
2011-06-28,47.89,202.35,170.01,52.53,79.63
2011-06-29,47.72,204.18,170.54,52.64,80.25
2011-06-30,47.95,204.49,171.55,53.14,81.38
2011-07-01,49.04,209.49,174.54,53.51,82.01
2011-07-05,49.92,213.19,175.43,53.39,81.6
2011-07-06,50.25,214.19,177.71,53.72,81.57
2011-07-07,51.03,216.74,176.48,54.49,82.36
2011-07-08,51.39,218.28,176.49,54.08,82.42
2011-07-11,50.57,212.55,174.99,53.87,81.9
2011-07-12,50.54,211.23,174.05,53.94,81.89
2011-07-13,51.15,213.5,174.32,54.02,82.48
2011-07-14,51.11,210.38,174.23,53.63,82.24
2011-07-15,52.13,212.87,175.54,53.63,83.0
2011-07-18,53.4,211.53,175.28,53.32,82.65
2011-07-19,53.84,218.06,185.21,53.97,83.63
2011-07-20,55.27,215.55,183.65,53.89,83.3
2011-07-21,55.33,213.21,184.9,54.47,85.02
2011-07-22,56.19,216.52,185.18,54.52,85.22
2011-07-25,56.93,213.49,183.7,53.97,84.57
2011-07-26,57.63,214.18,182.93,53.59,84.37
2011-07-27,56.08,222.52,181.35,53.25,83.31
2011-07-28,55.97,223.9,181.8,52.99,81.46
2011-07-29,55.78,222.52,181.85,52.71,79.79
2011-08-01,56.68,221.32,180.75,52.62,79.6
2011-08-02,55.46,209.64,178.05,51.68,77.84
2011-08-03,56.08,209.96,178.83,51.28,77.72
2011-08-04,53.91,201.48,171.48,50.1,73.84
2011-08-05,53.37,202.7,172.98,50.85,74.82
2011-08-08,50.46,193.7,166.22,48.92,70.19
2011-08-09,53.43,205.09,170.61,50.82,71.64
2011-08-10,51.96,194.13,162.54,48.41,68.03
2011-08-11,53.39,198.36,166.73,49.73,71.58
2011-08-12,53.86,202.3,168.2,49.75,72.0
2011-08-15,54.77,202.95,172.99,49.98,74.29
2011-08-16,54.35,197.68,171.24,51.92,73.5
2011-08-17,54.35,195.93,171.48,51.55,74.16
2011-08-18,52.29,182.52,163.83,51.79,70.94
2011-08-19,50.86,178.93,157.54,52.3,69.8
2011-08-22,50.92,177.54,158.98,52.19,70.18
2011-08-23,53.37,193.55,164.32,53.21,73.66
2011-08-24,53.74,193.73,166.76,53.37,73.54
2011-08-25,53.39,192.03,165.58,52.7,71.77
2011-08-26,54.8,199.27,169.14,52.9,72.64
2011-08-29,55.71,206.53,172.62,53.19,74.12
2011-08-30,55.71,210.92,172.51,52.82,73.91
2011-08-31,54.98,215.23,171.91,53.19,74.02
2011-09-01,54.43,212.54,170.33,52.65,73.49
2011-09-02,53.44,210.0,166.98,52.03,72.14
2011-09-06,54.25,216.18,165.11,51.68,71.15
2011-09-07,54.85,219.9,167.31,52.42,73.65
2011-09-08,54.88,217.26,165.25,52.21,72.82
2011-09-09,53.93,211.39,161.37,51.36,71.01
2011-09-12,54.28,216.56,162.42,51.82,71.84
2011-09-13,54.95,219.53,163.43,51.59,71.65
2011-09-14,55.61,222.57,167.24,52.2,72.64
2011-09-15,56.14,226.78,170.09,52.51,74.01
2011-09-16,57.21,239.3,172.99,52.65,74.55
2011-09-19,58.8,241.69,173.13,52.45,73.7
2011-09-20,59.06,233.25,174.72,52.29,74.01
2011-09-21,58.88,231.87,173.02,51.32,71.97
2011-09-22,57.4,223.23,168.62,50.28,69.24
2011-09-23,57.76,223.61,169.34,50.8,69.31
2011-09-26,57.6,229.85,174.51,51.83,71.72
2011-09-27,57.04,224.21,177.71,52.03,72.91
2011-09-28,56.72,229.71,177.55,51.31,72.07
2011-09-29,55.8,222.44,179.17,51.93,73.88
2011-09-30,54.47,216.23,174.87,51.9,72.63
2011-10-03,53.51,211.98,173.29,51.96,71.15
2011-10-04,53.21,212.5,174.74,52.88,72.83
2011-10-05,54.04,219.5,176.85,52.65,73.95
2011-10-06,53.91,221.51,181.69,52.75,73.89
2011-10-07,52.83,224.74,182.39,53.7,73.56
2011-10-10,55.54,231.32,186.62,54.81,76.28
2011-10-11,57.18,235.48,185.0,54.72,76.27
2011-10-12,57.46,236.81,186.12,55.2,77.16
