# Swimming results from 2013 World Aquatics Championships
# Data from OMEGA, official time keepers of the World Championships.
# Accessed http://www.omegatiming.com/File/Download?id=00010D0201FFFFFFFFFFFFFFFFFFFF04
# Converted from XML to tidy CSV format
athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,7,230.69,350,,PRE,800,1,FREE,33.75999999999999
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,8,263.88,400,,PRE,800,1,FREE,33.19
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,9,297.65,450,,PRE,800,1,FREE,33.76999999999998
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,10,330.91,500,,PRE,800,1,FREE,33.26000000000005
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,11,364.86,550,,PRE,800,1,FREE,33.94999999999999
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,12,398.44,600,,PRE,800,1,FREE,33.579999999999984
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,13,432.7,650,,PRE,800,1,FREE,34.25999999999999
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,14,466.03,700,,PRE,800,1,FREE,33.329999999999984
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,15,499.85,750,,PRE,800,1,FREE,33.82000000000005
247673,BARDACH,VIRGINIA,1992-01-01,F,ARGENTINA,ARG,32,4,9,797.0,0.84,532.79,16,532.79,800,,PRE,800,1,FREE,32.93999999999994
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,11,4,6,762.0,0.74,70.56,1,33.04,50,1030.0,PRE,100,1,BREAST,33.04
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,11,4,6,762.0,0.74,70.56,2,70.56,100,1030.0,PRE,100,1,BREAST,37.52
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,24,4,9,769.0,0.75,152.88,1,35.03,50,1037.0,PRE,200,1,BREAST,35.03
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,24,4,9,769.0,0.75,152.88,2,73.24,100,1037.0,PRE,200,1,BREAST,38.209999999999994
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,24,4,9,769.0,0.75,152.88,3,113.03,150,1037.0,PRE,200,1,BREAST,39.790000000000006
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,24,4,9,769.0,0.75,152.88,4,152.88,200,1037.0,PRE,200,1,BREAST,39.849999999999994
247676,SEBASTIAN,JULIA,1993-01-01,F,ARGENTINA,ARG,35,5,7,786.0,0.71,32.28,1,32.28,50,1032.0,PRE,50,1,BREAST,32.28
243256,MKHITARYAN,VAHAN,1996-01-01,M,Armenia,ARM,19,3,4,691.0,0.75,53.06,1,25.2,50,1013.0,PRE,100,1,FREE,25.2
243256,MKHITARYAN,VAHAN,1996-01-01,M,Armenia,ARM,19,3,4,691.0,0.75,53.06,2,53.06,100,1013.0,PRE,100,1,FREE,27.860000000000003
243256,MKHITARYAN,VAHAN,1996-01-01,M,Armenia,ARM,27,6,9,700.0,0.69,23.58,1,23.58,50,1000.0,PRE,50,1,FREE,23.58
243265,VASILYAN,MONIKA,1995-01-01,F,Armenia,ARM,22,3,3,684.0,0.8,59.08,1,28.3,50,1000.0,PRE,100,1,FREE,28.3
243265,VASILYAN,MONIKA,1995-01-01,F,Armenia,ARM,22,3,3,684.0,0.8,59.08,2,59.08,100,1000.0,PRE,100,1,FREE,30.779999999999998
243265,VASILYAN,MONIKA,1995-01-01,F,Armenia,ARM,33,4,3,642.0,0.75,27.5,1,27.5,50,1000.0,PRE,50,1,FREE,27.5
243266,PLAVCHYAN,KHACHIK,1991-01-01,M,Armenia,ARM,10,3,2,655.0,0.59,59.79,1,28.78,50,1014.0,PRE,100,1,BACK,28.78
243266,PLAVCHYAN,KHACHIK,1991-01-01,M,Armenia,ARM,10,3,2,655.0,0.59,59.79,2,59.79,100,1014.0,PRE,100,1,BACK,31.009999999999998
243266,PLAVCHYAN,KHACHIK,1991-01-01,M,Armenia,ARM,34,3,3,634.0,0.65,27.97,1,27.97,50,1018.0,PRE,50,1,BACK,27.97
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,12,2,7,696.0,0.74,115.08,1,27.53,50,1047.0,PRE,200,1,FREE,27.53
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,12,2,7,696.0,0.74,115.08,2,56.38,100,1047.0,PRE,200,1,FREE,28.85
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,12,2,7,696.0,0.74,115.08,3,85.89,150,1047.0,PRE,200,1,FREE,29.509999999999998
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,12,2,7,696.0,0.74,115.08,4,115.08,200,1047.0,PRE,200,1,FREE,29.189999999999998
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,19,4,5,731.0,0.72,52.07,1,25.17,50,1013.0,PRE,100,1,FREE,25.17
244047,LE GRAND,JEMAL EMMANUEL,1994-01-01,M,ARUBA,ARU,19,4,5,731.0,0.72,52.07,2,52.07,100,1013.0,PRE,100,1,FREE,26.9
244049,PONSON,ALLYSON ROXANNE,1995-01-01,F,ARUBA,ARU,22,3,5,701.0,0.77,58.61,1,28.36,50,1000.0,PRE,100,1,FREE,28.36
244049,PONSON,ALLYSON ROXANNE,1995-01-01,F,ARUBA,ARU,22,3,5,701.0,0.77,58.61,2,58.61,100,1000.0,PRE,100,1,FREE,30.25
244049,PONSON,ALLYSON ROXANNE,1995-01-01,F,ARUBA,ARU,33,5,7,737.0,0.73,26.27,1,26.27,50,1000.0,PRE,50,1,FREE,26.27
244050,PONSON,GABRIELLE MAE,1995-01-01,F,ARUBA,ARU,15,2,0,612.0,0.7,133.01,1,30.08,50,1019.0,PRE,200,1,FREE,30.08
244050,PONSON,GABRIELLE MAE,1995-01-01,F,ARUBA,ARU,15,2,0,612.0,0.7,133.01,2,63.06,100,1019.0,PRE,200,1,FREE,32.980000000000004
244050,PONSON,GABRIELLE MAE,1995-01-01,F,ARUBA,ARU,15,2,0,612.0,0.7,133.01,3,97.15,150,1019.0,PRE,200,1,FREE,34.09
244050,PONSON,GABRIELLE MAE,1995-01-01,F,ARUBA,ARU,15,2,0,612.0,0.7,133.01,4,133.01,200,1019.0,PRE,200,1,FREE,35.859999999999985
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,1,3,1,721.0,0.78,62.5,1,28.97,50,1000.0,PRE,100,1,FLY,28.97
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,1,3,1,721.0,0.78,62.5,2,62.5,100,1000.0,PRE,100,1,FLY,33.53
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,3,1,4,618.0,0.79,148.05,1,30.02,50,1045.0,PRE,200,1,MEDLEY,30.02
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,3,1,4,618.0,0.79,148.05,2,68.32,100,1045.0,PRE,200,1,MEDLEY,38.3
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,3,1,4,618.0,0.79,148.05,3,111.47999999999999,150,1045.0,PRE,200,1,MEDLEY,43.16
243230,WHITFIELD,LOREEN,1993-01-01,F,AMERICAN SAMOA,ASA,3,1,4,618.0,0.79,148.05,4,148.05,200,1045.0,PRE,200,1,MEDLEY,36.57000000000002
244081,ABOOD,MATTHEW,1986-01-01,M,AUSTRALIA,AUS,27,9,6,881.0,0.74,21.84,1,21.84,50,1000.0,PRE,50,1,FREE,21.84
244081,ABOOD,MATTHEW,1986-01-01,M,AUSTRALIA,AUS,227,1,5,872.0,0.73,21.91,1,21.91,50,1838.0,SEM,50,1,FREE,21.91
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,1,29.76,50,,PRE,800,1,FREE,29.76
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,2,61.39,100,,PRE,800,1,FREE,31.63
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,3,93.02000000000001,150,,PRE,800,1,FREE,31.63000000000001
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,4,125.12,200,,PRE,800,1,FREE,32.099999999999994
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,5,157.03,250,,PRE,800,1,FREE,31.909999999999997
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,6,189.25,300,,PRE,800,1,FREE,32.22
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,7,221.05,350,,PRE,800,1,FREE,31.80000000000001
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,8,253.27,400,,PRE,800,1,FREE,32.22
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,9,285.01,450,,PRE,800,1,FREE,31.73999999999998
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,10,317.39,500,,PRE,800,1,FREE,32.379999999999995
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,11,349.21,550,,PRE,800,1,FREE,31.819999999999993
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,12,381.37,600,,PRE,800,1,FREE,32.160000000000025
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,13,413.32,650,,PRE,800,1,FREE,31.94999999999999
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,14,445.66,700,,PRE,800,1,FREE,32.34000000000003
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,15,476.9,750,,PRE,800,1,FREE,31.239999999999952
244090,ASHWOOD,JESSICA,1993-01-01,F,AUSTRALIA,AUS,32,2,3,921.0,0.78,507.74,16,507.74,800,,PRE,800,1,FREE,30.840000000000032
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,1,28.4,50,1122.0,PRE,400,1,FREE,28.4
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,2,58.88,100,1122.0,PRE,400,1,FREE,30.480000000000004
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,3,89.6,150,1122.0,PRE,400,1,FREE,30.71999999999999
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,4,120.71,200,1122.0,PRE,400,1,FREE,31.11
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,5,151.62,250,1122.0,PRE,400,1,FREE,30.91000000000001
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,6,183.08,300,1122.0,PRE,400,1,FREE,31.460000000000008
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,7,215.71,350,1122.0,PRE,400,1,FREE,32.629999999999995
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,5,3,4,879.0,0.7,249.65,8,249.65,400,1122.0,PRE,400,1,FREE,33.94
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,15,3,4,897.0,0.64,117.14,1,27.79,50,1019.0,PRE,200,1,FREE,27.79
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,15,3,4,897.0,0.64,117.14,2,57.16,100,1019.0,PRE,200,1,FREE,29.369999999999997
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,15,3,4,897.0,0.64,117.14,3,87.21000000000001,150,1019.0,PRE,200,1,FREE,30.05000000000001
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,15,3,4,897.0,0.64,117.14,4,117.14,200,1019.0,PRE,200,1,FREE,29.929999999999993
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,215,2,6,896.0,0.67,117.18,1,27.79,50,1914.0,SEM,200,1,FREE,27.79
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,215,2,6,896.0,0.67,117.18,2,57.28,100,1914.0,SEM,200,1,FREE,29.490000000000002
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,215,2,6,896.0,0.67,117.18,3,87.24,150,1914.0,SEM,200,1,FREE,29.959999999999994
244091,BARRATT,BRONTE,1989-01-01,F,AUSTRALIA,AUS,215,2,6,896.0,0.67,117.18,4,117.18,200,1914.0,SEM,200,1,FREE,29.940000000000012
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,22,8,4,935.0,0.77,53.24,1,25.36,50,1000.0,PRE,100,1,FREE,25.36
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,22,8,4,935.0,0.77,53.24,2,53.24,100,1000.0,PRE,100,1,FREE,27.880000000000003
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,222,2,4,943.0,0.82,53.09,1,25.36,50,1802.0,SEM,100,1,FREE,25.36
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,222,2,4,943.0,0.82,53.09,2,53.09,100,1802.0,SEM,100,1,FREE,27.730000000000004
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,122,1,5,984.0,0.75,52.34,1,24.85,50,1802.0,FIN,100,1,FREE,24.85
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,122,1,5,984.0,0.75,52.34,2,52.34,100,1802.0,FIN,100,1,FREE,27.490000000000002
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,33,8,4,934.0,0.78,24.27,1,24.27,50,1000.0,PRE,50,1,FREE,24.27
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,233,2,4,944.0,0.79,24.19,1,24.19,50,1858.0,SEM,50,1,FREE,24.19
244099,CAMPBELL,CATE,1992-01-01,F,AUSTRALIA,AUS,133,1,4,949.0,0.75,24.14,1,24.14,50,1832.0,FIN,50,1,FREE,24.14
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,1,5,4,923.0,0.73,57.56,1,27.05,50,1000.0,PRE,100,1,FLY,27.05
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,1,5,4,923.0,0.73,57.56,2,57.56,100,1000.0,PRE,100,1,FLY,30.51
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,201,1,5,927.0,0.72,57.49,1,27.1,50,1802.0,SEM,100,1,FLY,27.1
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,201,1,5,927.0,0.72,57.49,2,57.49,100,1802.0,SEM,100,1,FLY,30.39
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,101,1,3,952.0,0.73,56.97,1,26.8,50,1810.0,FIN,100,1,FLY,26.8
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,101,1,3,952.0,0.73,56.97,2,56.97,100,1810.0,FIN,100,1,FLY,30.169999999999998
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,3,4,4,875.0,0.75,131.88,1,27.5,50,1045.0,PRE,200,1,MEDLEY,27.5
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,3,4,4,875.0,0.75,131.88,2,60.82,100,1045.0,PRE,200,1,MEDLEY,33.32
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,3,4,4,875.0,0.75,131.88,3,99.71000000000001,150,1045.0,PRE,200,1,MEDLEY,38.89000000000001
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,3,4,4,875.0,0.75,131.88,4,131.88,200,1045.0,PRE,200,1,MEDLEY,32.16999999999999
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,203,2,6,912.0,0.72,130.06,1,27.93,50,1824.0,SEM,200,1,MEDLEY,27.93
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,203,2,6,912.0,0.72,130.06,2,60.36,100,1824.0,SEM,200,1,MEDLEY,32.43
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,203,2,6,912.0,0.72,130.06,3,98.65,150,1824.0,SEM,200,1,MEDLEY,38.290000000000006
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,203,2,6,912.0,0.72,130.06,4,130.06,200,1824.0,SEM,200,1,MEDLEY,31.409999999999997
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,103,1,3,926.0,0.73,129.39,1,27.77,50,1926.0,FIN,200,1,MEDLEY,27.77
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,103,1,3,926.0,0.73,129.39,2,60.57,100,1926.0,FIN,200,1,MEDLEY,32.8
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,103,1,3,926.0,0.73,129.39,3,98.35,150,1926.0,FIN,200,1,MEDLEY,37.779999999999994
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,103,1,3,926.0,0.73,129.39,4,129.39,200,1926.0,FIN,200,1,MEDLEY,31.039999999999992
244101,COUTTS,ALICIA,1987-01-01,F,AUSTRALIA,AUS,28,6,4,840.0,0.73,26.56,1,26.56,50,1024.0,PRE,50,1,FLY,26.56
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,10,6,6,909.0,0.6,53.6,1,26.17,50,1014.0,PRE,100,1,BACK,26.17
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,10,6,6,909.0,0.6,53.6,2,53.6,100,1014.0,PRE,100,1,BACK,27.43
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,210,2,4,902.0,0.62,53.74,1,25.92,50,1818.0,SEM,100,1,BACK,25.92
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,210,2,4,902.0,0.62,53.74,2,53.74,100,1818.0,SEM,100,1,BACK,27.82
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,110,1,1,912.0,0.66,53.55,1,25.88,50,1906.0,FIN,100,1,BACK,25.88
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,110,1,1,912.0,0.66,53.55,2,53.55,100,1906.0,FIN,100,1,BACK,27.669999999999998
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,34,6,7,851.0,0.59,25.36,1,25.36,50,1018.0,PRE,50,1,BACK,25.36
244105,DELANEY,ASHLEY,1986-01-01,M,AUSTRALIA,AUS,234,2,1,867.0,0.56,25.21,1,25.21,50,1915.0,SEM,50,1,BACK,25.21
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,1,5,6,890.0,0.71,58.27,1,27.1,50,1000.0,PRE,100,1,FLY,27.1
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,1,5,6,890.0,0.71,58.27,2,58.27,100,1000.0,PRE,100,1,FLY,31.17
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,201,1,6,877.0,0.7,58.56,1,27.35,50,1802.0,SEM,100,1,FLY,27.35
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,201,1,6,877.0,0.7,58.56,2,58.56,100,1802.0,SEM,100,1,FLY,31.21
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,28,5,8,893.0,0.69,26.03,1,26.03,50,1024.0,PRE,50,1,FLY,26.03
244107,ELMSLIE,BRITTANY,1994-01-01,F,AUSTRALIA,AUS,228,1,5,883.0,0.69,26.13,1,26.13,50,1915.0,SEM,50,1,FLY,26.13
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,11,6,6,867.0,0.74,67.59,1,32.35,50,1030.0,PRE,100,1,BREAST,32.35
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,11,6,6,867.0,0.74,67.59,2,67.59,100,1030.0,PRE,100,1,BREAST,35.24
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,211,2,2,849.0,0.74,68.03999999999999,1,32.11,50,1829.0,SEM,100,1,BREAST,32.11
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,211,2,2,849.0,0.74,68.03999999999999,2,68.03999999999999,100,1829.0,SEM,100,1,BREAST,35.92999999999999
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,24,3,3,858.0,0.73,147.41,1,33.29,50,1037.0,PRE,200,1,BREAST,33.29
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,24,3,3,858.0,0.73,147.41,2,70.65,100,1037.0,PRE,200,1,BREAST,37.36000000000001
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,24,3,3,858.0,0.73,147.41,3,108.43,150,1037.0,PRE,200,1,BREAST,37.78
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,24,3,3,858.0,0.73,147.41,4,147.41,200,1037.0,PRE,200,1,BREAST,38.97999999999999
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,224,1,7,918.0,0.73,144.14,1,33.85,50,1820.0,SEM,200,1,BREAST,33.85
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,224,1,7,918.0,0.73,144.14,2,70.07,100,1820.0,SEM,200,1,BREAST,36.21999999999999
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,224,1,7,918.0,0.73,144.14,3,107.3,150,1820.0,SEM,200,1,BREAST,37.230000000000004
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,224,1,7,918.0,0.73,144.14,4,144.14,200,1820.0,SEM,200,1,BREAST,36.83999999999999
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,124,1,7,921.0,0.75,144.01,1,34.16,50,1855.0,FIN,200,1,BREAST,34.16
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,124,1,7,921.0,0.75,144.01,2,69.91,100,1855.0,FIN,200,1,BREAST,35.75
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,124,1,7,921.0,0.75,144.01,3,107.03,150,1855.0,FIN,200,1,BREAST,37.120000000000005
244108,FOSTER,SALLY,1985-01-01,F,AUSTRALIA,AUS,124,1,7,921.0,0.75,144.01,4,144.01,200,1855.0,FIN,200,1,BREAST,36.97999999999999
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,12,5,4,841.0,0.7,108.05,1,25.35,50,1047.0,PRE,200,1,FREE,25.35
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,12,5,4,841.0,0.7,108.05,2,52.74,100,1047.0,PRE,200,1,FREE,27.39
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,12,5,4,841.0,0.7,108.05,3,80.46000000000001,150,1047.0,PRE,200,1,FREE,27.720000000000006
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,12,5,4,841.0,0.7,108.05,4,108.05,200,1047.0,PRE,200,1,FREE,27.58999999999999
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,212,1,7,861.0,0.73,107.21000000000001,1,24.98,50,1913.0,SEM,200,1,FREE,24.98
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,212,1,7,861.0,0.73,107.21000000000001,2,51.86,100,1913.0,SEM,200,1,FREE,26.88
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,212,1,7,861.0,0.73,107.21000000000001,3,79.76,150,1913.0,SEM,200,1,FREE,27.900000000000006
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,212,1,7,861.0,0.73,107.21000000000001,4,107.21000000000001,200,1913.0,SEM,200,1,FREE,27.450000000000003
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,112,1,1,863.0,0.7,107.11,1,24.54,50,1802.0,FIN,200,1,FREE,24.54
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,112,1,1,863.0,0.7,107.11,2,51.47,100,1802.0,FIN,200,1,FREE,26.93
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,112,1,1,863.0,0.7,107.11,3,78.88,150,1802.0,FIN,200,1,FREE,27.409999999999997
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,112,1,1,863.0,0.7,107.11,4,107.11,200,1802.0,FIN,200,1,FREE,28.230000000000004
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,1,26.32,50,1000.0,PRE,400,1,MEDLEY,26.32
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,2,56.39,100,1000.0,PRE,400,1,MEDLEY,30.07
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,3,89.57,150,1000.0,PRE,400,1,MEDLEY,33.17999999999999
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,4,121.73,200,1000.0,PRE,400,1,MEDLEY,32.16000000000001
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,5,158.53,250,1000.0,PRE,400,1,MEDLEY,36.8
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,6,195.57,300,1000.0,PRE,400,1,MEDLEY,37.03999999999999
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,7,225.76,350,1000.0,PRE,400,1,MEDLEY,30.189999999999998
244113,FRASER-HOLMES,THOMAS,1991-01-01,M,AUSTRALIA,AUS,37,3,4,879.0,0.68,254.52,8,254.52,400,1000.0,PRE,400,1,MEDLEY,28.76000000000002
