avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
6.07,4.7,4.8,1.08,11.1,88.9,True,0,1,0,1,0,0
5.64,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
4.69,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,1
18.29,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,0
4.1,5.0,5.0,1.0,0.0,33.3,False,0,1,0,1,0,0
2.93,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
7.8,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
2.7,5.0,4.0,1.0,0.0,66.7,False,0,0,0,1,0,0
2.17,4.9,4.8,1.0,0.0,61.5,False,0,0,1,1,0,1
3.12,4.9,4.5,1.0,0.0,60.0,False,0,0,1,1,0,0
5.38,4.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
8.41,4.8,4.0,1.09,9.1,45.5,True,0,1,1,1,0,1
6.16,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
9.5,4.7,5.0,1.0,0.0,33.3,False,1,0,0,0,1,0
1.41,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
14.18,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,0
16.88,5.0,,1.0,0.0,100.0,True,0,1,0,0,1,1
8.53,5.0,5.0,1.07,14.3,57.1,False,1,0,1,0,1,1
7.05,5.0,5.0,1.19,25.0,12.5,False,0,1,1,1,0,1
2.67,5.0,4.0,1.0,0.0,66.7,False,1,0,1,1,0,0
8.44,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
1.77,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
3.08,4.8,4.9,1.02,3.0,66.7,False,0,1,0,1,0,1
3.5,4.7,5.0,1.0,0.0,57.1,False,0,0,1,0,1,1
4.67,4.2,4.9,1.18,7.1,7.1,False,0,0,0,1,0,0
0.79,5.0,4.0,1.0,0.0,100.0,True,1,0,0,1,0,0
3.17,4.7,4.8,1.0,0.0,100.0,True,1,0,0,1,0,1
1.42,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
1.88,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
6.28,4.9,4.7,1.0,0.0,79.2,True,1,0,1,1,0,1
4.29,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
8.88,4.7,3.5,1.0,0.0,66.7,True,0,0,0,0,0,0
5.33,4.7,4.5,1.0,0.0,100.0,False,0,0,0,1,0,0
9.2,4.8,4.6,1.0,0.0,60.0,True,1,0,1,0,1,0
3.99,4.9,4.4,1.06,11.1,66.7,False,1,0,1,0,1,1
14.26,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
2.76,4.7,4.8,1.04,6.5,54.8,False,0,0,1,1,0,1
4.62,4.7,4.0,1.0,0.0,50.0,True,0,0,1,1,0,1
3.66,4.8,5.0,1.1,40.0,40.0,False,1,0,0,1,0,0
5.77,4.9,4.7,1.07,15.4,76.9,True,0,1,1,1,0,1
4.05,5.0,5.0,1.35,20.0,80.0,False,0,0,1,1,0,1
1.51,4.7,4.4,1.0,0.0,31.0,False,0,0,1,1,0,1
1.88,5.0,5.0,1.0,0.0,33.3,False,0,1,1,0,1,1
1.43,4.3,4.5,1.0,0.0,92.9,False,0,0,1,1,0,1
1.91,4.9,5.0,1.3,21.1,56.1,True,0,0,1,1,0,1
3.6,4.8,4.9,1.18,20.0,46.7,True,1,0,1,1,0,1
4.51,4.7,5.0,1.0,0.0,16.7,False,0,0,1,0,1,1
14.99,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,0,0
2.41,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,0
0.8,4.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.44,5.0,5.0,1.5,50.0,0.0,False,0,0,1,0,1,0
2.26,5.0,4.3,1.0,0.0,66.7,False,1,0,0,1,0,0
1.29,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
1.76,4.8,4.0,1.19,50.0,50.0,False,0,0,1,1,0,1
14.3,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
1.24,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
4.17,5.0,,1.0,0.0,100.0,False,1,0,1,1,0,1
3.39,4.8,4.3,1.25,25.0,66.7,False,0,1,1,1,0,1
3.98,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
8.43,5.0,5.0,1.5,100.0,0.0,False,0,0,0,0,0,0
5.42,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
3.31,4.9,5.0,1.04,7.7,61.5,False,0,0,1,0,0,1
6.67,4.9,4.3,1.04,14.3,57.1,True,1,0,0,1,0,0
1.13,4.4,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
4.25,4.6,5.0,1.45,40.0,0.0,True,0,0,1,0,0,0
14.24,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
7.96,5.0,5.0,1.0,0.0,0.0,False,0,1,0,1,0,0
5.09,4.4,4.8,1.13,14.3,85.7,False,0,1,0,1,0,1
5.28,4.6,4.1,1.33,33.3,55.6,False,0,0,1,1,0,1
3.22,4.0,3.5,1.0,0.0,100.0,True,0,0,1,1,0,0
3.4,4.8,4.6,1.07,11.1,94.4,False,0,0,1,1,0,0
14.18,5.0,2.0,1.0,0.0,50.0,True,0,1,1,0,0,0
2.02,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.98,5.0,5.0,1.0,0.0,0.0,True,0,1,1,1,0,1
8.36,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,1
4.88,4.9,4.9,1.07,8.1,91.9,False,0,1,1,1,0,1
8.18,2.5,3.0,1.0,0.0,100.0,True,0,0,1,0,1,0
3.58,4.8,5.0,1.0,0.0,60.0,True,0,0,0,1,0,1
17.93,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
6.73,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
4.64,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
1.66,5.0,5.0,2.75,100.0,100.0,False,1,0,0,0,1,0
1.58,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,0,1
3.21,5.0,4.8,1.0,0.0,100.0,False,0,0,0,1,0,0
6.78,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
5.58,5.0,4.5,1.0,0.0,85.7,True,1,0,0,1,0,1
2.91,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
2.15,4.8,4.9,1.08,10.1,52.2,True,0,1,1,1,0,1
0.84,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,1
13.15,4.9,4.8,1.07,15.8,84.2,False,0,1,1,1,0,1
3.46,5.0,3.5,1.04,16.7,100.0,False,1,0,0,1,0,0
5.93,5.0,5.0,1.0,0.0,75.0,False,0,0,1,0,1,1
11.36,4.5,4.0,1.0,0.0,100.0,False,0,0,1,0,1,0
1.44,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,1
3.45,5.0,4.0,2.63,100.0,50.0,False,1,0,1,1,0,0
6.15,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,0,0
8.62,5.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
6.46,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
9.92,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
6.93,4.7,4.5,1.0,0.0,44.4,True,0,0,1,1,0,0
1.96,5.0,4.7,1.05,12.5,62.5,True,0,1,1,0,1,1
4.19,4.3,5.0,1.04,16.7,33.3,True,1,0,1,0,1,1
14.24,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
13.12,4.3,4.5,1.0,0.0,75.0,False,0,0,0,1,0,0
2.05,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
3.5,3.8,4.8,1.06,25.0,100.0,False,1,0,1,1,0,0
13.92,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
9.01,5.0,1.0,1.0,0.0,0.0,False,0,0,0,0,0,0
1.12,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
12.36,3.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
7.24,4.5,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
13.9,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
0.0,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
4.14,4.7,4.5,1.01,2.4,71.1,False,0,0,1,1,0,1
4.72,5.0,4.3,1.0,0.0,66.7,True,1,0,1,1,0,0
10.14,5.0,5.0,1.0,0.0,33.3,False,0,0,1,0,0,1
3.12,4.8,5.0,1.0,0.0,61.9,True,0,0,1,1,0,1
16.96,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
2.73,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
3.63,4.9,5.0,1.23,36.6,56.1,True,0,1,1,1,0,1
1.21,5.0,5.0,1.05,10.0,70.0,True,1,0,1,1,0,0
8.82,4.4,4.7,1.0,0.0,66.7,False,0,0,1,1,0,0
4.08,4.7,4.9,1.0,0.0,70.6,False,1,0,1,1,0,1
7.1,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
1.34,3.5,5.0,1.0,0.0,60.0,True,0,1,1,0,1,1
4.43,4.7,4.7,1.21,15.4,23.1,True,0,0,0,1,0,0
2.34,5.0,5.0,1.04,14.3,57.1,False,1,0,1,0,1,0
2.59,4.9,5.0,1.03,10.5,94.7,False,1,0,0,0,0,1
3.09,4.8,5.0,1.07,16.7,66.7,False,0,1,1,0,0,0
4.03,4.2,4.0,1.46,33.3,50.0,False,1,0,1,0,0,1
2.64,4.3,4.4,2.07,71.4,57.1,True,0,0,1,1,0,1
2.22,4.6,5.0,1.27,21.4,21.4,False,1,0,1,1,0,1
1.91,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,0
13.75,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
3.05,4.9,5.0,1.0,0.0,85.7,False,0,1,1,0,1,1
3.14,5.0,,1.0,0.0,50.0,False,0,0,0,0,0,0
6.01,5.0,4.7,1.0,0.0,100.0,False,1,0,1,0,1,0
3.3,5.0,4.2,1.0,0.0,37.5,False,0,0,1,1,0,1
4.93,5.0,5.0,1.15,20.0,80.0,False,1,0,0,1,0,0
3.7,4.5,3.5,1.02,3.7,92.6,False,0,0,1,1,0,1
1.57,5.0,5.0,1.25,50.0,100.0,False,0,0,1,1,0,0
2.39,5.0,3.5,1.0,0.0,100.0,False,1,0,0,1,0,0
11.61,4.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
1.63,4.0,4.0,1.0,0.0,100.0,True,0,0,1,1,0,0
5.28,4.8,4.3,1.0,0.0,50.0,True,1,0,0,1,0,0
5.74,5.0,4.5,1.0,0.0,87.5,False,0,0,1,1,0,1
3.51,5.0,,1.0,0.0,66.7,False,0,0,1,0,1,0
4.95,4.8,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
4.95,5.0,5.0,1.25,25.0,25.0,False,0,1,0,1,0,0
2.57,5.0,,1.0,0.0,100.0,True,0,0,0,0,1,1
2.91,4.9,5.0,1.0,0.0,55.6,True,0,1,0,1,0,1
0.93,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.7,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
6.67,5.0,5.0,1.0,0.0,92.9,True,0,1,1,0,1,1
25.29,5.0,4.5,1.0,0.0,100.0,False,0,1,1,1,0,0
3.23,5.0,,1.5,100.0,0.0,False,0,0,0,0,0,0
2.71,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
1.86,5.0,4.0,1.0,0.0,100.0,True,1,0,0,0,1,0
3.07,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
2.4,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
3.18,5.0,,3.0,100.0,0.0,False,1,0,1,0,0,0
2.38,5.0,,1.0,0.0,0.0,True,1,0,1,0,1,0
2.61,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.63,4.8,5.0,1.06,7.7,7.7,True,0,0,1,1,0,1
2.27,5.0,4.0,1.0,0.0,100.0,True,0,1,1,0,1,1
7.21,4.5,5.0,1.06,7.7,51.3,True,0,1,0,0,1,1
5.09,5.0,5.0,1.0,0.0,60.0,True,0,0,0,0,1,1
129.89,5.0,,1.0,0.0,0.0,False,0,1,0,0,1,0
2.25,5.0,4.0,1.0,0.0,100.0,False,0,0,1,1,0,0
1.41,,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
21.07,5.0,4.5,1.0,0.0,66.7,False,0,0,0,0,1,1
5.66,3.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,0
4.65,5.0,3.0,1.0,0.0,100.0,False,1,0,0,0,0,0
2.62,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
5.53,4.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
3.47,4.9,4.9,1.0,0.0,66.7,False,0,0,1,1,0,1
0.84,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
2.11,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
5.21,4.5,2.5,1.13,50.0,100.0,False,0,0,0,1,0,0
2.65,3.7,4.0,1.08,33.3,33.3,False,0,0,1,0,1,1
7.93,4.7,4.2,1.17,8.3,58.3,True,0,0,1,0,1,1
1.73,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
5.75,5.0,4.0,1.25,12.5,75.0,True,1,0,1,0,0,0
4.89,4.8,5.0,1.0,0.0,25.0,False,0,0,1,1,0,1
2.99,5.0,4.4,1.14,7.1,78.6,False,0,0,0,1,0,1
1.59,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
4.17,4.7,3.3,1.03,11.1,77.8,False,0,0,0,0,1,1
6.03,4.9,4.6,1.36,33.3,66.7,False,0,0,0,1,0,0
13.28,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
1.45,4.7,4.3,1.02,2.0,100.0,True,0,0,1,1,0,1
4.81,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
22.81,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
2.79,4.9,5.0,1.04,5.7,74.3,False,0,0,1,1,0,0
15.85,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
8.74,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
11.6,5.0,4.5,1.0,0.0,16.7,True,0,1,1,0,0,1
0.08,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.86,4.8,3.9,1.11,10.5,47.4,True,0,0,1,1,0,1
2.12,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
6.71,4.8,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
1.76,4.8,5.0,1.96,61.5,84.6,False,0,0,0,1,0,0
2.41,5.0,1.0,1.0,0.0,50.0,True,1,0,0,0,0,1
3.95,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,1
8.1,5.0,,1.0,0.0,66.7,False,1,0,0,0,1,0
15.86,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
2.13,4.1,4.3,1.0,0.0,88.9,False,0,0,1,0,0,1
1.89,4.8,4.8,1.03,5.4,56.5,True,1,0,1,1,0,1
19.9,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
3.15,4.9,4.9,1.04,4.3,47.8,True,0,1,1,1,0,1
1.04,4.8,4.8,1.0,0.0,50.0,False,0,0,1,1,0,0
15.1,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.4,4.3,4.5,1.0,0.0,66.7,False,0,0,1,1,0,0
2.23,2.0,4.0,1.0,0.0,0.0,True,0,0,1,0,0,0
6.38,5.0,5.0,1.0,0.0,66.7,False,0,1,1,0,1,1
18.14,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
8.47,5.0,,1.0,0.0,80.0,True,1,0,0,0,1,0
2.38,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
4.8,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
5.75,5.0,5.0,1.0,0.0,66.7,False,0,1,1,0,1,1
2.31,4.6,5.0,1.42,34.8,47.8,True,1,0,1,1,0,1
6.23,4.8,3.0,1.0,0.0,83.3,True,0,0,1,1,0,1
3.33,4.8,5.0,1.46,33.3,100.0,True,0,0,1,1,0,0
1.03,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
1.18,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
5.24,4.7,5.0,1.04,3.6,60.7,False,0,1,1,1,0,1
3.99,4.9,4.3,1.1,16.7,58.3,True,0,1,1,0,0,1
2.42,4.7,5.0,1.44,25.0,25.0,False,0,0,1,1,0,0
1.72,5.0,4.3,1.0,0.0,100.0,False,0,0,0,1,0,0
4.49,5.0,4.8,1.0,0.0,100.0,True,0,0,0,1,0,0
3.29,4.5,4.5,1.13,50.0,0.0,False,1,0,0,0,1,1
4.0,4.6,5.0,1.14,18.8,31.3,True,1,0,1,1,0,1
4.29,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,0,0
6.12,4.9,4.8,1.07,14.3,77.1,False,0,0,1,1,0,1
4.36,5.0,3.3,1.0,0.0,33.3,False,0,0,1,1,0,0
5.45,5.0,4.6,1.0,0.0,14.3,False,0,1,0,0,0,1
0.92,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
6.46,5.0,5.0,1.25,50.0,0.0,False,0,0,1,1,0,0
2.36,4.5,4.3,1.06,7.5,80.0,True,0,0,1,1,0,1
7.4,5.0,4.0,1.25,50.0,50.0,False,0,0,1,1,0,0
1.97,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,1,1
3.94,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
9.28,5.0,5.0,1.0,0.0,50.0,True,0,0,1,0,1,0
1.87,5.0,3.9,1.0,0.0,62.5,False,1,0,1,0,0,1
7.73,4.9,4.1,1.0,0.0,90.9,False,0,0,0,0,0,1
3.01,3.5,5.0,1.04,16.7,83.3,False,1,0,0,1,0,0
3.2,5.0,5.0,1.0,0.0,50.0,False,0,1,1,0,0,1
3.17,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,1
2.79,4.6,4.3,1.07,8.3,41.7,True,0,0,0,0,0,1
4.51,5.0,4.0,1.13,50.0,50.0,False,1,0,1,1,0,1
5.6,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
7.92,4.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
1.35,5.0,5.0,1.33,33.3,66.7,False,0,1,0,0,0,1
4.05,5.0,2.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.06,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,0
3.48,4.9,4.5,1.0,0.0,42.9,False,0,0,1,1,0,1
8.14,4.8,5.0,1.0,0.0,25.0,False,0,1,0,0,1,0
3.85,4.1,3.0,1.54,42.9,57.1,False,0,0,1,1,0,0
5.2,4.3,5.0,1.0,0.0,83.3,True,0,0,0,0,0,1
2.83,5.0,4.0,1.0,0.0,0.0,False,0,0,1,1,0,0
13.08,4.8,4.7,1.02,6.3,81.3,False,0,1,1,0,1,1
2.89,5.0,,1.0,0.0,50.0,False,0,0,0,0,1,0
1.68,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.75,5.0,4.8,1.2,40.0,20.0,False,0,0,1,1,0,0
10.79,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
2.33,5.0,5.0,2.0,100.0,0.0,False,1,0,0,0,1,0
10.27,4.8,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
3.53,5.0,,1.0,0.0,40.0,True,1,0,1,1,0,1
14.34,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.95,4.5,5.0,1.0,0.0,50.0,True,1,0,1,0,1,0
4.23,5.0,5.0,1.0,0.0,0.0,True,0,1,0,0,0,1
4.85,4.9,4.3,1.06,12.5,50.0,True,0,0,1,0,0,0
3.33,4.5,5.0,1.13,25.0,50.0,False,0,0,1,1,0,0
1.38,4.5,,1.0,0.0,0.0,True,0,1,1,0,1,1
6.12,5.0,4.5,1.08,33.3,33.3,False,0,0,1,0,1,0
3.52,4.8,4.2,1.0,0.0,88.2,True,0,0,1,1,0,1
2.88,5.0,5.0,1.38,50.0,50.0,False,0,0,0,1,0,0
2.65,4.9,4.4,1.0,0.0,82.5,True,1,0,1,0,1,1
5.02,4.6,5.0,1.44,33.3,44.4,False,0,0,0,1,0,1
2.55,5.0,4.7,1.0,0.0,50.0,False,1,0,1,1,0,0
1.93,5.0,5.0,1.25,100.0,0.0,False,1,0,1,0,1,0
1.9,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
13.83,4.8,4.4,1.04,15.4,100.0,True,1,0,1,1,0,1
3.63,4.4,4.0,1.0,0.0,80.0,False,0,0,1,1,0,1
2.24,3.0,4.0,1.0,0.0,0.0,True,1,0,1,0,0,0
3.95,4.8,4.3,1.03,6.7,53.3,True,0,0,0,0,0,1
3.72,5.0,,1.0,0.0,0.0,True,0,1,1,0,1,0
3.04,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,1
2.83,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.35,5.0,5.0,1.0,0.0,66.7,True,0,1,1,1,0,1
2.52,4.5,5.0,2.0,66.7,33.3,False,0,1,1,1,0,1
12.06,4.5,4.8,1.0,0.0,100.0,False,0,0,1,0,1,1
6.0,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,1
14.22,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
3.55,5.0,4.0,1.0,0.0,100.0,False,1,0,1,1,0,0
3.12,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
14.91,5.0,,2.5,100.0,100.0,True,0,0,1,0,0,0
1.9,4.5,5.0,1.05,4.3,71.6,True,0,0,1,1,0,1
1.01,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
5.52,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
1.39,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
5.56,5.0,4.6,1.0,0.0,100.0,True,0,0,1,1,0,1
6.4,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
1.19,4.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
0.97,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
2.76,4.8,4.3,1.15,13.5,75.0,True,0,0,1,1,0,1
4.85,4.1,4.3,1.0,0.0,100.0,False,0,0,1,0,1,0
2.44,4.8,5.0,1.14,19.7,49.3,True,1,0,1,1,0,0
10.11,4.6,4.9,1.0,0.0,100.0,False,1,0,0,0,0,1
2.83,4.8,3.9,1.1,4.2,62.5,True,1,0,0,1,0,1
7.7,5.0,4.7,1.0,0.0,66.7,True,0,1,1,0,1,1
8.18,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
5.36,5.0,5.0,1.15,10.0,40.0,False,0,1,0,1,0,0
3.26,4.6,4.8,1.09,9.1,45.5,False,0,0,0,1,0,1
2.26,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
25.86,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
1.91,4.0,4.7,1.0,0.0,0.0,False,1,0,0,1,0,0
2.14,4.7,4.8,1.03,8.3,41.7,True,0,0,1,1,0,1
1.46,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
5.21,4.9,5.0,1.54,57.1,100.0,False,1,0,1,0,1,0
18.51,4.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
2.13,5.0,5.0,2.0,50.0,0.0,False,1,0,0,0,1,0
1.45,4.2,5.0,1.08,22.2,55.6,False,0,0,1,1,0,1
3.47,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
1.51,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
1.67,5.0,5.0,1.0,0.0,0.0,False,0,1,0,1,0,0
2.74,4.8,4.0,1.0,0.0,83.3,False,1,0,1,1,0,0
2.83,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,1,1
3.08,4.0,,1.0,0.0,100.0,True,1,0,1,0,0,1
3.66,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,1,0
2.77,4.8,5.0,1.1,14.0,54.2,True,0,1,1,1,0,1
17.28,4.9,4.6,1.0,0.0,91.7,True,0,1,1,1,0,1
1.78,5.0,5.0,2.0,100.0,100.0,False,1,0,0,0,0,0
3.28,4.8,4.0,1.06,25.0,25.0,True,0,0,1,0,1,1
2.75,4.8,4.8,1.01,4.5,63.6,True,1,0,0,1,0,1
2.1,4.7,5.0,1.04,5.4,84.9,True,1,0,1,1,0,1
13.05,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
4.69,5.0,5.0,1.13,16.7,16.7,False,0,1,0,1,0,0
4.82,5.0,4.0,1.0,0.0,100.0,True,0,1,0,1,0,1
2.16,4.7,4.9,1.19,24.7,54.5,True,0,1,1,1,0,1
1.87,4.7,4.0,1.0,0.0,100.0,True,0,0,0,0,1,0
1.0,5.0,4.0,1.0,0.0,80.0,False,0,0,0,1,0,0
1.82,4.6,4.9,1.0,0.0,73.3,False,0,0,1,1,0,1
2.02,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,1
5.53,4.7,4.8,1.01,0.9,68.9,False,0,0,1,0,0,1
2.89,4.5,4.2,1.0,0.0,78.6,True,0,1,1,1,0,1
1.02,5.0,5.0,1.0,0.0,33.3,False,1,0,1,0,1,0
4.98,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
3.56,4.5,5.0,1.1,5.0,75.0,True,0,0,1,1,0,1
1.91,5.0,4.5,1.0,0.0,100.0,False,1,0,1,0,1,0
5.86,4.4,5.0,1.0,0.0,46.2,True,0,0,1,1,0,1
14.84,4.8,4.7,1.0,0.0,66.7,True,0,0,1,1,0,0
0.62,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
10.68,5.0,5.0,1.0,0.0,33.3,True,0,0,0,1,0,0
1.32,5.0,5.0,1.0,0.0,0.0,False,0,1,0,0,1,0
4.14,5.0,2.8,1.0,0.0,60.0,True,0,0,1,1,0,0
7.89,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
3.1,5.0,5.0,1.0,0.0,66.7,False,1,0,1,0,1,1
5.43,5.0,3.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.27,3.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
3.43,4.8,5.0,1.02,3.3,70.0,True,1,0,1,1,0,1
4.07,4.8,4.8,1.2,22.6,76.4,True,1,0,1,1,0,1
1.93,4.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,1
6.8,5.0,4.0,1.0,0.0,100.0,True,1,0,1,0,1,0
16.8,4.8,5.0,1.1,10.0,50.0,False,0,1,1,1,0,1
13.62,5.0,5.0,1.0,0.0,66.7,True,0,0,0,1,0,1
15.24,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
3.77,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
1.86,4.7,4.6,1.04,12.0,78.0,False,0,0,1,1,0,1
2.8,4.9,4.7,1.0,0.0,55.6,False,0,1,0,1,0,1
4.2,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
