id,date,store,item,sales
100873,2017-12-06,9,3,36
100874,2017-12-07,9,3,34
100875,2017-12-08,9,3,39
100876,2017-12-09,9,3,33
100877,2017-12-10,9,3,47
100878,2017-12-11,9,3,36
100879,2017-12-12,9,3,24
100880,2017-12-13,9,3,31
100881,2017-12-14,9,3,31
100882,2017-12-15,9,3,41
100883,2017-12-16,9,3,32
100884,2017-12-17,9,3,42
100885,2017-12-18,9,3,22
100886,2017-12-19,9,3,28
100887,2017-12-20,9,3,34
100888,2017-12-21,9,3,44
100889,2017-12-22,9,3,43
100890,2017-12-23,9,3,29
100891,2017-12-24,9,3,30
100892,2017-12-25,9,3,22
100893,2017-12-26,9,3,31
100894,2017-12-27,9,3,29
100895,2017-12-28,9,3,32
100896,2017-12-29,9,3,35
100897,2017-12-30,9,3,33
100898,2017-12-31,9,3,40
100899,2017-12-01,10,3,31
100900,2017-12-02,10,3,55
100901,2017-12-03,10,3,31
100902,2017-12-04,10,3,20
100903,2017-12-05,10,3,34
100904,2017-12-06,10,3,36
100905,2017-12-07,10,3,41
100906,2017-12-08,10,3,33
100907,2017-12-09,10,3,37
100908,2017-12-10,10,3,37
100909,2017-12-11,10,3,26
100910,2017-12-12,10,3,30
100911,2017-12-13,10,3,21
100912,2017-12-14,10,3,32
100913,2017-12-15,10,3,44
100914,2017-12-16,10,3,30
100915,2017-12-17,10,3,38
100916,2017-12-18,10,3,31
100917,2017-12-19,10,3,34
100918,2017-12-20,10,3,31
100919,2017-12-21,10,3,26
100920,2017-12-22,10,3,45
100921,2017-12-23,10,3,26
100922,2017-12-24,10,3,44
100923,2017-12-25,10,3,28
100924,2017-12-26,10,3,32
100925,2017-12-27,10,3,32
100926,2017-12-28,10,3,33
100927,2017-12-29,10,3,39
100928,2017-12-30,10,3,34
100929,2017-12-31,10,3,39
100930,2017-12-01,1,4,23
100931,2017-12-02,1,4,16
100932,2017-12-03,1,4,15
100933,2017-12-04,1,4,10
100934,2017-12-05,1,4,15
100935,2017-12-06,1,4,13
100936,2017-12-07,1,4,14
100937,2017-12-08,1,4,16
100938,2017-12-09,1,4,22
100939,2017-12-10,1,4,18
100940,2017-12-11,1,4,10
100941,2017-12-12,1,4,17
100942,2017-12-13,1,4,11
100943,2017-12-14,1,4,18
100944,2017-12-15,1,4,15
100945,2017-12-16,1,4,19
100946,2017-12-17,1,4,14
100947,2017-12-18,1,4,11
100948,2017-12-19,1,4,17
100949,2017-12-20,1,4,22
100950,2017-12-21,1,4,16
100951,2017-12-22,1,4,16
100952,2017-12-23,1,4,17
100953,2017-12-24,1,4,11
100954,2017-12-25,1,4,11
100955,2017-12-26,1,4,15
100956,2017-12-27,1,4,16
100957,2017-12-28,1,4,20
100958,2017-12-29,1,4,25
100959,2017-12-30,1,4,19
100960,2017-12-31,1,4,15
100961,2017-12-01,2,4,33
100962,2017-12-02,2,4,22
100963,2017-12-03,2,4,30
100964,2017-12-04,2,4,22
100965,2017-12-05,2,4,35
100966,2017-12-06,2,4,15
100967,2017-12-07,2,4,21
100968,2017-12-08,2,4,26
100969,2017-12-09,2,4,22
100970,2017-12-10,2,4,32
100971,2017-12-11,2,4,26
100972,2017-12-12,2,4,15
100973,2017-12-13,2,4,25
100974,2017-12-14,2,4,16
100975,2017-12-15,2,4,22
100976,2017-12-16,2,4,24
100977,2017-12-17,2,4,29
100978,2017-12-18,2,4,24
100979,2017-12-19,2,4,26
100980,2017-12-20,2,4,25
100981,2017-12-21,2,4,22
100982,2017-12-22,2,4,24
100983,2017-12-23,2,4,32
100984,2017-12-24,2,4,32
100985,2017-12-25,2,4,22
100986,2017-12-26,2,4,18
100987,2017-12-27,2,4,26
100988,2017-12-28,2,4,23
100989,2017-12-29,2,4,21
100990,2017-12-30,2,4,35
100991,2017-12-31,2,4,29
100992,2017-12-01,3,4,24
100993,2017-12-02,3,4,27
100994,2017-12-03,3,4,26
100995,2017-12-04,3,4,18
100996,2017-12-05,3,4,27
100997,2017-12-06,3,4,15
100998,2017-12-07,3,4,30
100999,2017-12-08,3,4,28
101000,2017-12-09,3,4,27
101001,2017-12-10,3,4,20
101002,2017-12-11,3,4,15
101003,2017-12-12,3,4,17
101004,2017-12-13,3,4,17
101005,2017-12-14,3,4,26
101006,2017-12-15,3,4,20
101007,2017-12-16,3,4,15
101008,2017-12-17,3,4,29
101009,2017-12-18,3,4,13
101010,2017-12-19,3,4,16
101011,2017-12-20,3,4,14
101012,2017-12-21,3,4,19
101013,2017-12-22,3,4,21
101014,2017-12-23,3,4,26
101015,2017-12-24,3,4,24
101016,2017-12-25,3,4,16
101017,2017-12-26,3,4,18
101018,2017-12-27,3,4,22
101019,2017-12-28,3,4,18
101020,2017-12-29,3,4,25
101021,2017-12-30,3,4,20
101022,2017-12-31,3,4,30
101023,2017-12-01,4,4,19
101024,2017-12-02,4,4,25
101025,2017-12-03,4,4,13
101026,2017-12-04,4,4,16
101027,2017-12-05,4,4,11
101028,2017-12-06,4,4,23
101029,2017-12-07,4,4,20
101030,2017-12-08,4,4,19
101031,2017-12-09,4,4,16
101032,2017-12-10,4,4,17
101033,2017-12-11,4,4,11
101034,2017-12-12,4,4,23
101035,2017-12-13,4,4,19
101036,2017-12-14,4,4,22
101037,2017-12-15,4,4,17
101038,2017-12-16,4,4,25
101039,2017-12-17,4,4,21
101040,2017-12-18,4,4,17
101041,2017-12-19,4,4,28
101042,2017-12-20,4,4,21
101043,2017-12-21,4,4,25
101044,2017-12-22,4,4,28
101045,2017-12-23,4,4,31
101046,2017-12-24,4,4,29
101047,2017-12-25,4,4,15
101048,2017-12-26,4,4,18
101049,2017-12-27,4,4,25
101050,2017-12-28,4,4,24
101051,2017-12-29,4,4,29
101052,2017-12-30,4,4,25
101053,2017-12-31,4,4,30
101054,2017-12-01,5,4,11
101055,2017-12-02,5,4,19
101056,2017-12-03,5,4,14
101057,2017-12-04,5,4,7
101058,2017-12-05,5,4,17
101059,2017-12-06,5,4,9
101060,2017-12-07,5,4,13
101061,2017-12-08,5,4,21
101062,2017-12-09,5,4,13
101063,2017-12-10,5,4,13
101064,2017-12-11,5,4,19
101065,2017-12-12,5,4,11
101066,2017-12-13,5,4,16
101067,2017-12-14,5,4,19
101068,2017-12-15,5,4,19
101069,2017-12-16,5,4,14
101070,2017-12-17,5,4,19
101071,2017-12-18,5,4,10
101072,2017-12-19,5,4,8
101073,2017-12-20,5,4,20
101074,2017-12-21,5,4,19
101075,2017-12-22,5,4,19
101076,2017-12-23,5,4,26
101077,2017-12-24,5,4,12
101078,2017-12-25,5,4,9
101079,2017-12-26,5,4,7
101080,2017-12-27,5,4,12
101081,2017-12-28,5,4,15
101082,2017-12-29,5,4,12
101083,2017-12-30,5,4,14
101084,2017-12-31,5,4,15
101085,2017-12-01,6,4,17
101086,2017-12-02,6,4,8
101087,2017-12-03,6,4,12
101088,2017-12-04,6,4,17
101089,2017-12-05,6,4,25
101090,2017-12-06,6,4,16
101091,2017-12-07,6,4,12
101092,2017-12-08,6,4,13
101093,2017-12-09,6,4,16
101094,2017-12-10,6,4,17
101095,2017-12-11,6,4,10
101096,2017-12-12,6,4,16
101097,2017-12-13,6,4,16
101098,2017-12-14,6,4,16
101099,2017-12-15,6,4,18
101100,2017-12-16,6,4,18
101101,2017-12-17,6,4,18
101102,2017-12-18,6,4,14
101103,2017-12-19,6,4,14
101104,2017-12-20,6,4,11
101105,2017-12-21,6,4,15
101106,2017-12-22,6,4,18
101107,2017-12-23,6,4,9
101108,2017-12-24,6,4,15
101109,2017-12-25,6,4,8
101110,2017-12-26,6,4,14
101111,2017-12-27,6,4,10
101112,2017-12-28,6,4,11
101113,2017-12-29,6,4,10
101114,2017-12-30,6,4,15
101115,2017-12-31,6,4,10
101116,2017-12-01,7,4,17
101117,2017-12-02,7,4,12
101118,2017-12-03,7,4,18
101119,2017-12-04,7,4,5
101120,2017-12-05,7,4,8
101121,2017-12-06,7,4,13
101122,2017-12-07,7,4,12
101123,2017-12-08,7,4,17
101124,2017-12-09,7,4,19
101125,2017-12-10,7,4,17
101126,2017-12-11,7,4,12
101127,2017-12-12,7,4,11
101128,2017-12-13,7,4,10
101129,2017-12-14,7,4,14
101130,2017-12-15,7,4,9
101131,2017-12-16,7,4,16
101132,2017-12-17,7,4,14
101133,2017-12-18,7,4,10
101134,2017-12-19,7,4,14
101135,2017-12-20,7,4,6
101136,2017-12-21,7,4,10
101137,2017-12-22,7,4,9
101138,2017-12-23,7,4,8
101139,2017-12-24,7,4,13
101140,2017-12-25,7,4,14
101141,2017-12-26,7,4,12
101142,2017-12-27,7,4,6
101143,2017-12-28,7,4,10
101144,2017-12-29,7,4,11
101145,2017-12-30,7,4,20
101146,2017-12-31,7,4,17
101147,2017-12-01,8,4,29
101148,2017-12-02,8,4,27
101149,2017-12-03,8,4,26
101150,2017-12-04,8,4,14
101151,2017-12-05,8,4,20
101152,2017-12-06,8,4,19
101153,2017-12-07,8,4,18
101154,2017-12-08,8,4,27
101155,2017-12-09,8,4,22
101156,2017-12-10,8,4,26
101157,2017-12-11,8,4,11
101158,2017-12-12,8,4,22
101159,2017-12-13,8,4,16
101160,2017-12-14,8,4,23
101161,2017-12-15,8,4,24
101162,2017-12-16,8,4,17
101163,2017-12-17,8,4,24
101164,2017-12-18,8,4,19
101165,2017-12-19,8,4,19
101166,2017-12-20,8,4,17
101167,2017-12-21,8,4,26
101168,2017-12-22,8,4,14
101169,2017-12-23,8,4,19
101170,2017-12-24,8,4,25
101171,2017-12-25,8,4,13
101172,2017-12-26,8,4,21
101173,2017-12-27,8,4,16
101174,2017-12-28,8,4,20
101175,2017-12-29,8,4,20
101176,2017-12-30,8,4,24
101177,2017-12-31,8,4,26
101178,2017-12-01,9,4,20
101179,2017-12-02,9,4,23
101180,2017-12-03,9,4,24
101181,2017-12-04,9,4,19
101182,2017-12-05,9,4,21
101183,2017-12-06,9,4,14
101184,2017-12-07,9,4,22
101185,2017-12-08,9,4,20
101186,2017-12-09,9,4,17
101187,2017-12-10,9,4,22
101188,2017-12-11,9,4,20
101189,2017-12-12,9,4,25
101190,2017-12-13,9,4,25
101191,2017-12-14,9,4,21
101192,2017-12-15,9,4,20
101193,2017-12-16,9,4,20
101194,2017-12-17,9,4,20
101195,2017-12-18,9,4,15
101196,2017-12-19,9,4,13
101197,2017-12-20,9,4,17
101198,2017-12-21,9,4,27
101199,2017-12-22,9,4,21
101200,2017-12-23,9,4,19
101201,2017-12-24,9,4,28
101202,2017-12-25,9,4,16
101203,2017-12-26,9,4,16
101204,2017-12-27,9,4,23
101205,2017-12-28,9,4,20
101206,2017-12-29,9,4,17
101207,2017-12-30,9,4,24
101208,2017-12-31,9,4,21
101209,2017-12-01,10,4,26
101210,2017-12-02,10,4,21
101211,2017-12-03,10,4,19
101212,2017-12-04,10,4,19
101213,2017-12-05,10,4,18
101214,2017-12-06,10,4,21
101215,2017-12-07,10,4,19
101216,2017-12-08,10,4,24
101217,2017-12-09,10,4,25
101218,2017-12-10,10,4,22
101219,2017-12-11,10,4,12
101220,2017-12-12,10,4,23
101221,2017-12-13,10,4,20
101222,2017-12-14,10,4,16
101223,2017-12-15,10,4,14
101224,2017-12-16,10,4,21
101225,2017-12-17,10,4,30
101226,2017-12-18,10,4,13
101227,2017-12-19,10,4,21
101228,2017-12-20,10,4,23
101229,2017-12-21,10,4,24
101230,2017-12-22,10,4,16
101231,2017-12-23,10,4,22
101232,2017-12-24,10,4,24
101233,2017-12-25,10,4,19
101234,2017-12-26,10,4,18
101235,2017-12-27,10,4,16
101236,2017-12-28,10,4,29
101237,2017-12-29,10,4,22
101238,2017-12-30,10,4,15
101239,2017-12-31,10,4,35
101240,2017-12-01,1,5,13
101241,2017-12-02,1,5,18
101242,2017-12-03,1,5,19
101243,2017-12-04,1,5,13
101244,2017-12-05,1,5,16
101245,2017-12-06,1,5,15
101246,2017-12-07,1,5,10
101247,2017-12-08,1,5,6
101248,2017-12-09,1,5,14
101249,2017-12-10,1,5,18
101250,2017-12-11,1,5,11
101251,2017-12-12,1,5,13
101252,2017-12-13,1,5,16
101253,2017-12-14,1,5,9
101254,2017-12-15,1,5,23
101255,2017-12-16,1,5,23
101256,2017-12-17,1,5,16
101257,2017-12-18,1,5,10
101258,2017-12-19,1,5,9
101259,2017-12-20,1,5,11
101260,2017-12-21,1,5,14
101261,2017-12-22,1,5,6
101262,2017-12-23,1,5,19
101263,2017-12-24,1,5,15
101264,2017-12-25,1,5,12
101265,2017-12-26,1,5,10
101266,2017-12-27,1,5,6
101267,2017-12-28,1,5,15
101268,2017-12-29,1,5,17
101269,2017-12-30,1,5,22
101270,2017-12-31,1,5,17
101271,2017-12-01,2,5,25
101272,2017-12-02,2,5,26
101273,2017-12-03,2,5,15
101274,2017-12-04,2,5,19
101275,2017-12-05,2,5,17
101276,2017-12-06,2,5,29
101277,2017-12-07,2,5,22
101278,2017-12-08,2,5,24
101279,2017-12-09,2,5,23
101280,2017-12-10,2,5,23
101281,2017-12-11,2,5,14
101282,2017-12-12,2,5,23
101283,2017-12-13,2,5,15
101284,2017-12-14,2,5,23
101285,2017-12-15,2,5,18
101286,2017-12-16,2,5,26
101287,2017-12-17,2,5,24
101288,2017-12-18,2,5,11
101289,2017-12-19,2,5,20
101290,2017-12-20,2,5,13
101291,2017-12-21,2,5,18
101292,2017-12-22,2,5,21
101293,2017-12-23,2,5,22
101294,2017-12-24,2,5,22
101295,2017-12-25,2,5,27
101296,2017-12-26,2,5,18
101297,2017-12-27,2,5,20
101298,2017-12-28,2,5,18
101299,2017-12-29,2,5,25
101300,2017-12-30,2,5,20
101301,2017-12-31,2,5,22
101302,2017-12-01,3,5,26
101303,2017-12-02,3,5,26
101304,2017-12-03,3,5,22
101305,2017-12-04,3,5,10
101306,2017-12-05,3,5,20
101307,2017-12-06,3,5,21
101308,2017-12-07,3,5,26
101309,2017-12-08,3,5,27
101310,2017-12-09,3,5,22
101311,2017-12-10,3,5,21
101312,2017-12-11,3,5,20
101313,2017-12-12,3,5,14
101314,2017-12-13,3,5,20
101315,2017-12-14,3,5,19
101316,2017-12-15,3,5,15
101317,2017-12-16,3,5,21
101318,2017-12-17,3,5,18
101319,2017-12-18,3,5,16
101320,2017-12-19,3,5,19
101321,2017-12-20,3,5,20
101322,2017-12-21,3,5,22
101323,2017-12-22,3,5,15
101324,2017-12-23,3,5,23
101325,2017-12-24,3,5,15
101326,2017-12-25,3,5,16
101327,2017-12-26,3,5,24
101328,2017-12-27,3,5,17
101329,2017-12-28,3,5,21
101330,2017-12-29,3,5,24
101331,2017-12-30,3,5,15
101332,2017-12-31,3,5,21
101333,2017-12-01,4,5,14
101334,2017-12-02,4,5,21
101335,2017-12-03,4,5,16
101336,2017-12-04,4,5,13
101337,2017-12-05,4,5,13
101338,2017-12-06,4,5,11
101339,2017-12-07,4,5,15
101340,2017-12-08,4,5,18
101341,2017-12-09,4,5,18
101342,2017-12-10,4,5,20
101343,2017-12-11,4,5,11
101344,2017-12-12,4,5,20
101345,2017-12-13,4,5,13
101346,2017-12-14,4,5,19
101347,2017-12-15,4,5,26
101348,2017-12-16,4,5,18
101349,2017-12-17,4,5,27
101350,2017-12-18,4,5,13
101351,2017-12-19,4,5,13
101352,2017-12-20,4,5,10
101353,2017-12-21,4,5,27
101354,2017-12-22,4,5,11
101355,2017-12-23,4,5,17
101356,2017-12-24,4,5,13
101357,2017-12-25,4,5,10
101358,2017-12-26,4,5,8
101359,2017-12-27,4,5,15
101360,2017-12-28,4,5,23
101361,2017-12-29,4,5,18
101362,2017-12-30,4,5,23
101363,2017-12-31,4,5,19
101364,2017-12-01,5,5,12
101365,2017-12-02,5,5,17
101366,2017-12-03,5,5,20
101367,2017-12-04,5,5,12
101368,2017-12-05,5,5,11
101369,2017-12-06,5,5,11
101370,2017-12-07,5,5,17
101371,2017-12-08,5,5,14
101372,2017-12-09,5,5,15
101373,2017-12-10,5,5,13
101374,2017-12-11,5,5,8
101375,2017-12-12,5,5,11
101376,2017-12-13,5,5,14
101377,2017-12-14,5,5,7
101378,2017-12-15,5,5,14
101379,2017-12-16,5,5,12
101380,2017-12-17,5,5,16
101381,2017-12-18,5,5,12
101382,2017-12-19,5,5,11
101383,2017-12-20,5,5,14
101384,2017-12-21,5,5,13
101385,2017-12-22,5,5,9
101386,2017-12-23,5,5,18
101387,2017-12-24,5,5,10
101388,2017-12-25,5,5,7
101389,2017-12-26,5,5,14
101390,2017-12-27,5,5,16
101391,2017-12-28,5,5,10
101392,2017-12-29,5,5,13
101393,2017-12-30,5,5,11
101394,2017-12-31,5,5,17
101395,2017-12-01,6,5,16
101396,2017-12-02,6,5,12
101397,2017-12-03,6,5,16
101398,2017-12-04,6,5,9
101399,2017-12-05,6,5,13
101400,2017-12-06,6,5,11
101401,2017-12-07,6,5,15
101402,2017-12-08,6,5,12
101403,2017-12-09,6,5,16
101404,2017-12-10,6,5,22
101405,2017-12-11,6,5,10
101406,2017-12-12,6,5,16
101407,2017-12-13,6,5,9
101408,2017-12-14,6,5,17
101409,2017-12-15,6,5,15
101410,2017-12-16,6,5,17
101411,2017-12-17,6,5,15
101412,2017-12-18,6,5,9
101413,2017-12-19,6,5,6
101414,2017-12-20,6,5,9
101415,2017-12-21,6,5,9
101416,2017-12-22,6,5,13
101417,2017-12-23,6,5,19
101418,2017-12-24,6,5,10
101419,2017-12-25,6,5,6
101420,2017-12-26,6,5,11
101421,2017-12-27,6,5,9
101422,2017-12-28,6,5,14
101423,2017-12-29,6,5,14
101424,2017-12-30,6,5,5
101425,2017-12-31,6,5,15
101426,2017-12-01,7,5,10
101427,2017-12-02,7,5,14
101428,2017-12-03,7,5,11
101429,2017-12-04,7,5,5
101430,2017-12-05,7,5,9
101431,2017-12-06,7,5,14
101432,2017-12-07,7,5,20
101433,2017-12-08,7,5,12
101434,2017-12-09,7,5,15
101435,2017-12-10,7,5,12
101436,2017-12-11,7,5,8
101437,2017-12-12,7,5,8
101438,2017-12-13,7,5,11
101439,2017-12-14,7,5,17
101440,2017-12-15,7,5,9
101441,2017-12-16,7,5,13
101442,2017-12-17,7,5,7
101443,2017-12-18,7,5,9
101444,2017-12-19,7,5,18
101445,2017-12-20,7,5,9
101446,2017-12-21,7,5,7
101447,2017-12-22,7,5,14
101448,2017-12-23,7,5,11
101449,2017-12-24,7,5,15
101450,2017-12-25,7,5,8
101451,2017-12-26,7,5,12
101452,2017-12-27,7,5,14
101453,2017-12-28,7,5,5
101454,2017-12-29,7,5,4
101455,2017-12-30,7,5,8
101456,2017-12-31,7,5,12
101457,2017-12-01,8,5,11
101458,2017-12-02,8,5,29
101459,2017-12-03,8,5,21
101460,2017-12-04,8,5,18
101461,2017-12-05,8,5,16
101462,2017-12-06,8,5,11
101463,2017-12-07,8,5,22
101464,2017-12-08,8,5,22
101465,2017-12-09,8,5,24
101466,2017-12-10,8,5,24
101467,2017-12-11,8,5,19
101468,2017-12-12,8,5,15
101469,2017-12-13,8,5,14
101470,2017-12-14,8,5,27
101471,2017-12-15,8,5,18
101472,2017-12-16,8,5,16
101473,2017-12-17,8,5,19
101474,2017-12-18,8,5,15
101475,2017-12-19,8,5,20
101476,2017-12-20,8,5,18
101477,2017-12-21,8,5,20
101478,2017-12-22,8,5,25
101479,2017-12-23,8,5,24
101480,2017-12-24,8,5,25
101481,2017-12-25,8,5,13
101482,2017-12-26,8,5,33
101483,2017-12-27,8,5,14
101484,2017-12-28,8,5,19
101485,2017-12-29,8,5,22
101486,2017-12-30,8,5,27
101487,2017-12-31,8,5,23
101488,2017-12-01,9,5,22
101489,2017-12-02,9,5,16
101490,2017-12-03,9,5,17
101491,2017-12-04,9,5,5
101492,2017-12-05,9,5,23
101493,2017-12-06,9,5,15
101494,2017-12-07,9,5,18
101495,2017-12-08,9,5,17
101496,2017-12-09,9,5,18
101497,2017-12-10,9,5,24
101498,2017-12-11,9,5,13
101499,2017-12-12,9,5,16
101500,2017-12-13,9,5,12
101501,2017-12-14,9,5,16
101502,2017-12-15,9,5,16
101503,2017-12-16,9,5,14
101504,2017-12-17,9,5,17
101505,2017-12-18,9,5,13
101506,2017-12-19,9,5,19
101507,2017-12-20,9,5,14
101508,2017-12-21,9,5,24
101509,2017-12-22,9,5,14
101510,2017-12-23,9,5,21
101511,2017-12-24,9,5,21
101512,2017-12-25,9,5,9
101513,2017-12-26,9,5,15
101514,2017-12-27,9,5,18
101515,2017-12-28,9,5,18
101516,2017-12-29,9,5,20
101517,2017-12-30,9,5,21
101518,2017-12-31,9,5,22
101519,2017-12-01,10,5,17
101520,2017-12-02,10,5,17
101521,2017-12-03,10,5,31
101522,2017-12-04,10,5,19
101523,2017-12-05,10,5,17
101524,2017-12-06,10,5,12
101525,2017-12-07,10,5,27
101526,2017-12-08,10,5,19
101527,2017-12-09,10,5,18
101528,2017-12-10,10,5,23
101529,2017-12-11,10,5,14
101530,2017-12-12,10,5,14
101531,2017-12-13,10,5,26
101532,2017-12-14,10,5,22
101533,2017-12-15,10,5,21
101534,2017-12-16,10,5,20
101535,2017-12-17,10,5,14
101536,2017-12-18,10,5,13
101537,2017-12-19,10,5,14
101538,2017-12-20,10,5,17
101539,2017-12-21,10,5,24
101540,2017-12-22,10,5,12
101541,2017-12-23,10,5,17
101542,2017-12-24,10,5,25
101543,2017-12-25,10,5,13
101544,2017-12-26,10,5,12
101545,2017-12-27,10,5,19
101546,2017-12-28,10,5,14
101547,2017-12-29,10,5,20
101548,2017-12-30,10,5,21
101549,2017-12-31,10,5,20
101550,2017-12-01,1,6,56
101551,2017-12-02,1,6,48
101552,2017-12-03,1,6,62
101553,2017-12-04,1,6,48
101554,2017-12-05,1,6,42
101555,2017-12-06,1,6,31
101556,2017-12-07,1,6,37
101557,2017-12-08,1,6,60
101558,2017-12-09,1,6,57
101559,2017-12-10,1,6,70
101560,2017-12-11,1,6,41
101561,2017-12-12,1,6,52
101562,2017-12-13,1,6,48
101563,2017-12-14,1,6,50
101564,2017-12-15,1,6,50
101565,2017-12-16,1,6,62
101566,2017-12-17,1,6,47
101567,2017-12-18,1,6,31
101568,2017-12-19,1,6,39
101569,2017-12-20,1,6,43
101570,2017-12-21,1,6,53
101571,2017-12-22,1,6,50
101572,2017-12-23,1,6,48
101573,2017-12-24,1,6,50
101574,2017-12-25,1,6,27
101575,2017-12-26,1,6,36
101576,2017-12-27,1,6,32
101577,2017-12-28,1,6,51
101578,2017-12-29,1,6,55
101579,2017-12-30,1,6,55
101580,2017-12-31,1,6,53
101581,2017-12-01,2,6,44
101582,2017-12-02,2,6,80
101583,2017-12-03,2,6,83
101584,2017-12-04,2,6,59
101585,2017-12-05,2,6,63
101586,2017-12-06,2,6,65
101587,2017-12-07,2,6,64
101588,2017-12-08,2,6,61
101589,2017-12-09,2,6,50
101590,2017-12-10,2,6,71
101591,2017-12-11,2,6,52
101592,2017-12-12,2,6,64
101593,2017-12-13,2,6,72
101594,2017-12-14,2,6,66
101595,2017-12-15,2,6,68
101596,2017-12-16,2,6,88
101597,2017-12-17,2,6,73
101598,2017-12-18,2,6,43
101599,2017-12-19,2,6,55
101600,2017-12-20,2,6,60
101601,2017-12-21,2,6,80
101602,2017-12-22,2,6,66
101603,2017-12-23,2,6,59
101604,2017-12-24,2,6,73
101605,2017-12-25,2,6,56
101606,2017-12-26,2,6,54
101607,2017-12-27,2,6,56
101608,2017-12-28,2,6,63
101609,2017-12-29,2,6,72
101610,2017-12-30,2,6,67
101611,2017-12-31,2,6,58
101612,2017-12-01,3,6,63
101613,2017-12-02,3,6,65
101614,2017-12-03,3,6,60
101615,2017-12-04,3,6,39
101616,2017-12-05,3,6,52
101617,2017-12-06,3,6,45
101618,2017-12-07,3,6,64
101619,2017-12-08,3,6,61
101620,2017-12-09,3,6,78
101621,2017-12-10,3,6,65
101622,2017-12-11,3,6,35
101623,2017-12-12,3,6,55
101624,2017-12-13,3,6,63
101625,2017-12-14,3,6,54
101626,2017-12-15,3,6,54
101627,2017-12-16,3,6,58
101628,2017-12-17,3,6,80
101629,2017-12-18,3,6,39
101630,2017-12-19,3,6,52
101631,2017-12-20,3,6,50
101632,2017-12-21,3,6,62
101633,2017-12-22,3,6,70
101634,2017-12-23,3,6,63
101635,2017-12-24,3,6,66
101636,2017-12-25,3,6,48
101637,2017-12-26,3,6,50
101638,2017-12-27,3,6,53
101639,2017-12-28,3,6,55
101640,2017-12-29,3,6,45
101641,2017-12-30,3,6,64
101642,2017-12-31,3,6,65
101643,2017-12-01,4,6,48
101644,2017-12-02,4,6,61
101645,2017-12-03,4,6,74
101646,2017-12-04,4,6,41
101647,2017-12-05,4,6,54
101648,2017-12-06,4,6,56
101649,2017-12-07,4,6,49
101650,2017-12-08,4,6,58
101651,2017-12-09,4,6,57
101652,2017-12-10,4,6,71
101653,2017-12-11,4,6,34
101654,2017-12-12,4,6,43
101655,2017-12-13,4,6,44
101656,2017-12-14,4,6,50
101657,2017-12-15,4,6,57
101658,2017-12-16,4,6,45
101659,2017-12-17,4,6,61
101660,2017-12-18,4,6,46
101661,2017-12-19,4,6,52
101662,2017-12-20,4,6,47
101663,2017-12-21,4,6,50
101664,2017-12-22,4,6,60
101665,2017-12-23,4,6,59
101666,2017-12-24,4,6,60
101667,2017-12-25,4,6,35
101668,2017-12-26,4,6,47
101669,2017-12-27,4,6,34
101670,2017-12-28,4,6,51
101671,2017-12-29,4,6,56
101672,2017-12-30,4,6,51
101673,2017-12-31,4,6,73
101674,2017-12-01,5,6,40
101675,2017-12-02,5,6,45
101676,2017-12-03,5,6,51
101677,2017-12-04,5,6,30
101678,2017-12-05,5,6,23
101679,2017-12-06,5,6,42
101680,2017-12-07,5,6,38
101681,2017-12-08,5,6,35
101682,2017-12-09,5,6,46
101683,2017-12-10,5,6,43
101684,2017-12-11,5,6,21
101685,2017-12-12,5,6,36
101686,2017-12-13,5,6,43
101687,2017-12-14,5,6,41
101688,2017-12-15,5,6,36
101689,2017-12-16,5,6,48
101690,2017-12-17,5,6,38
101691,2017-12-18,5,6,39
101692,2017-12-19,5,6,38
101693,2017-12-20,5,6,33
101694,2017-12-21,5,6,39
101695,2017-12-22,5,6,34
101696,2017-12-23,5,6,41
101697,2017-12-24,5,6,41
101698,2017-12-25,5,6,28
101699,2017-12-26,5,6,29
101700,2017-12-27,5,6,26
101701,2017-12-28,5,6,38
101702,2017-12-29,5,6,38
101703,2017-12-30,5,6,34
101704,2017-12-31,5,6,41
101705,2017-12-01,6,6,39
101706,2017-12-02,6,6,50
101707,2017-12-03,6,6,49
101708,2017-12-04,6,6,34
101709,2017-12-05,6,6,29
101710,2017-12-06,6,6,37
101711,2017-12-07,6,6,42
101712,2017-12-08,6,6,37
101713,2017-12-09,6,6,40
101714,2017-12-10,6,6,54
101715,2017-12-11,6,6,36
101716,2017-12-12,6,6,37
101717,2017-12-13,6,6,35
101718,2017-12-14,6,6,31
101719,2017-12-15,6,6,31
101720,2017-12-16,6,6,42
101721,2017-12-17,6,6,44
101722,2017-12-18,6,6,25
101723,2017-12-19,6,6,35
101724,2017-12-20,6,6,39
101725,2017-12-21,6,6,32
101726,2017-12-22,6,6,41
101727,2017-12-23,6,6,45
101728,2017-12-24,6,6,37
101729,2017-12-25,6,6,36
101730,2017-12-26,6,6,37
101731,2017-12-27,6,6,30
101732,2017-12-28,6,6,28
101733,2017-12-29,6,6,44
101734,2017-12-30,6,6,32
101735,2017-12-31,6,6,43
101736,2017-12-01,7,6,45
101737,2017-12-02,7,6,40
101738,2017-12-03,7,6,46
101739,2017-12-04,7,6,28
101740,2017-12-05,7,6,34
101741,2017-12-06,7,6,43
101742,2017-12-07,7,6,26
101743,2017-12-08,7,6,36
101744,2017-12-09,7,6,37
101745,2017-12-10,7,6,40
101746,2017-12-11,7,6,24
