season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
2005,10650,3288,0,-11,-10,64,74,0
2005,308,3765,0,-2,-1,89,90,0
2005,2695,3765,0,-15,-12,55,67,0
2005,4616,3765,0,-3,-15,57,72,0
2005,6032,3765,0,-8,-12,59,71,0
2005,6301,3765,0,0,5,75,70,1
2005,10550,3765,0,-11,-14,63,77,0
2005,1468,3940,0,3,12,76,64,1
2005,5300,3974,0,1,-11,53,64,0
2005,6301,3974,0,8,27,92,65,1
2005,972,4169,0,-11,1,64,63,1
2005,1468,4284,0,-5,-9,60,69,0
2005,2462,4284,0,-13,-8,64,72,0
2005,5266,4284,0,-3,6,94,88,1
2005,9785,4284,0,-4,-10,52,62,0
2005,3254,4616,0,-1,-22,54,76,0
2005,3765,4616,0,3,15,72,57,1
2005,9456,4616,0,-9,-6,62,68,0
2005,10386,4616,0,3,-14,79,93,0
2005,10488,4616,0,-3,-8,85,93,0
2005,9289,4752,0,-5,14,82,68,1
2005,2360,5266,0,4,-10,68,78,0
2005,4284,5266,0,3,-6,88,94,0
2005,6301,5266,0,4,16,87,71,1
2005,6752,5266,0,-7,-8,81,89,0
2005,10006,5266,0,-8,-11,61,72,0
2005,3974,5300,0,-1,11,64,53,1
2005,2360,5368,0,8,8,63,55,1
2005,8595,5368,0,1,-23,70,93,0
2005,10386,5533,0,15,11,88,77,1
2005,1366,5949,0,3,-12,63,75,0
2005,1799,5949,0,8,-3,62,65,0
2005,10684,5949,0,4,9,65,56,1
2005,3765,6032,0,8,12,71,59,1
2005,8902,6032,0,1,-4,57,61,0
2005,10040,6100,0,7,8,55,47,1
2005,6684,6200,0,11,17,84,67,1
2005,3765,6301,0,0,-5,70,75,0
2005,3974,6301,0,-8,-27,65,92,0
2005,5266,6301,0,-4,-16,71,87,0
2005,6581,6301,0,-15,-28,68,96,0
2005,10040,6301,0,-4,-1,66,67,0
2005,10684,6301,0,-5,-6,82,88,0
2005,10684,6460,0,5,5,57,52,1
2005,112,6581,0,0,-10,69,79,0
2005,6301,6581,0,15,28,96,68,1
2005,2799,6615,0,9,5,67,62,1
2005,6200,6684,0,-11,-17,67,84,0
2005,9785,6684,0,-3,9,67,58,1
2005,308,6718,0,-1,1,79,78,1
2005,7560,6718,0,-5,-8,77,85,0
2005,7908,6718,0,-13,-13,50,63,0
2005,5266,6752,0,7,8,89,81,1
2005,7020,6884,0,-1,-8,71,79,0
2005,10386,6884,0,7,18,97,79,1
2005,784,6918,0,9,20,85,65,1
2005,6884,7020,0,1,8,79,71,1
2005,6718,7560,0,5,8,85,77,1
2005,8527,7560,0,-3,-9,56,65,0
2005,6718,7908,0,13,13,63,50,1
2005,7560,8527,0,3,9,65,56,1
2005,5368,8595,0,-1,23,93,70,1
2005,10006,8682,0,-9,3,60,57,1
2005,6032,8902,0,-1,4,61,57,1
2005,3288,9004,0,3,-2,69,71,0
2005,9422,9004,0,-5,-12,66,78,0
2005,10488,9004,0,-1,5,65,60,1
2005,308,9289,0,8,22,85,63,1
2005,4752,9289,0,5,-14,68,82,0
2005,1799,9388,0,13,6,77,71,1
2005,9004,9422,0,5,12,78,66,1
2005,4616,9456,0,9,6,68,62,1
2005,4284,9785,0,4,10,62,52,1
2005,6684,9785,0,3,-9,58,67,0
2005,9867,9785,0,-5,-6,54,60,0
2005,308,9819,0,11,13,66,53,1
2005,9785,9867,0,5,6,60,54,1
2005,5266,10006,0,8,11,72,61,1
2005,8682,10006,0,9,-3,57,60,0
2005,2799,10040,0,1,-11,65,76,0
2005,6100,10040,0,-7,-8,47,55,0
2005,6301,10040,0,4,1,67,66,1
2005,1400,10352,0,-13,-16,54,70,0
2005,10488,10352,0,-5,6,111,105,1
2005,4616,10386,0,-3,14,93,79,1
2005,5533,10386,0,-15,-11,77,88,0
2005,6884,10386,0,-7,-18,79,97,0
2005,1900,10488,0,-3,-2,61,63,0
2005,4616,10488,0,3,8,93,85,1
2005,9004,10488,0,1,-5,60,65,0
2005,10352,10488,0,5,-6,105,111,0
2005,93,10550,0,7,-10,73,83,0
2005,784,10550,0,8,-8,75,83,0
2005,3765,10550,0,11,14,77,63,1
2005,3288,10650,0,11,10,74,64,1
2005,972,10684,0,-8,-9,62,71,0
2005,5949,10684,0,-4,-9,56,65,0
2005,6301,10684,0,5,6,88,82,1
2005,6460,10684,0,-5,-5,52,57,0
2006,3766,26,0,9,9,78,69,1
2006,4894,94,0,3,-5,85,90,0
2006,9423,94,0,8,3,62,59,1
2006,1800,166,0,15,13,72,59,1
2006,10041,309,0,7,4,82,78,1
2006,10685,309,0,-1,-19,75,94,0
2006,973,431,0,-1,4,59,55,1
2006,9423,662,0,13,34,78,44,1
2006,5534,785,0,-8,-13,56,69,0
2006,6885,785,0,-9,-12,76,88,0
2006,10041,785,0,3,1,60,59,1
2006,4170,887,0,9,-4,73,77,0
2006,5098,887,0,12,16,80,64,1
2006,7021,887,0,8,-6,66,72,0
2006,431,973,0,1,-4,55,59,0
2006,5098,973,0,8,16,72,56,1
2006,5950,1160,0,-3,6,58,52,1
2006,166,1800,0,-15,-13,59,72,0
2006,3119,1800,0,-10,2,86,84,1
2006,4285,1800,0,-7,-4,83,87,0
2006,10387,1800,0,-4,-6,92,98,0
2006,6650,2069,0,13,8,70,62,1
2006,3035,2361,0,-7,-13,61,74,0
2006,4753,2361,0,-3,8,62,54,1
2006,8260,2361,0,-15,-16,54,70,0
2006,3119,2800,0,-8,-15,58,73,0
2006,3153,2800,0,-4,-4,53,57,0
2006,8114,2800,0,-11,-26,50,76,0
2006,9423,2800,0,1,-16,57,73,0
2006,10041,2800,0,2,-13,62,75,0
2006,10551,2800,0,-8,-22,60,82,0
2006,2361,3035,0,7,13,74,61,1
2006,9616,3035,0,-1,-3,85,88,0
2006,1800,3119,0,10,-2,84,86,0
2006,2800,3119,0,8,15,73,58,1
2006,5267,3119,0,5,-10,65,75,0
2006,6302,3119,0,8,-5,60,65,0
2006,10585,3119,0,4,-8,55,63,0
2006,2800,3153,0,4,4,57,53,1
2006,6461,3153,0,-3,-5,49,54,0
2006,6650,3153,0,5,-18,52,70,0
2006,3839,3289,0,-3,-10,80,90,0
2006,9423,3289,0,1,2,73,71,1
2006,10807,3289,0,-11,-4,75,79,0
2006,5500,3351,0,0,22,71,49,1
2006,26,3766,0,-9,-9,69,78,0
2006,10387,3766,0,-1,3,67,64,1
2006,3289,3839,0,3,10,90,80,1
2006,7714,3839,0,-5,-4,83,87,0
2006,4753,3907,0,9,16,80,64,1
2006,6529,3941,0,-11,1,64,63,1
2006,887,4170,0,-9,4,77,73,1
2006,7021,4251,0,7,15,79,64,1
2006,1800,4285,0,7,4,87,83,1
2006,9290,4285,0,-1,-5,64,69,0
2006,2361,4753,0,3,-8,54,62,0
2006,3907,4753,0,-9,-16,64,80,0
2006,8903,4753,0,2,-10,60,70,0
2006,8937,4753,0,-8,-1,57,58,0
2006,9423,4753,0,2,14,59,45,1
2006,94,4894,0,-3,5,90,85,1
2006,887,5098,0,-12,-16,64,80,0
2006,973,5098,0,-8,-16,56,72,0
2006,6783,5098,0,-15,-16,78,94,0
2006,9423,5098,0,-1,5,50,45,1
2006,3119,5267,0,-5,10,75,65,1
2006,3351,5500,0,0,-22,49,71,0
2006,10041,5500,0,15,13,58,45,1
2006,785,5534,0,8,13,69,56,1
2006,6033,5534,0,7,-8,79,87,0
2006,6302,5770,0,11,4,69,65,1
2006,1160,5950,0,3,-6,52,58,0
2006,8903,5950,0,8,21,75,54,1
2006,5534,6033,0,-7,8,87,79,1
2006,3119,6302,0,-8,5,65,60,1
2006,5770,6302,0,-11,-4,65,69,0
2006,3153,6461,0,3,5,54,49,1
2006,3941,6529,0,11,-1,63,64,0
2006,10489,6529,0,8,13,67,54,1
2006,2069,6650,0,-13,-8,62,70,0
2006,3153,6650,0,-5,18,70,52,1
2006,10551,6685,0,-5,8,82,74,1
2006,5098,6783,0,15,16,94,78,1
2006,785,6885,0,9,12,88,76,1
2006,8903,6919,0,13,8,60,52,1
2006,887,7021,0,-8,6,72,66,1
2006,4251,7021,0,-7,-15,64,79,0
2006,10489,7561,0,5,18,64,46,1
2006,3839,7714,0,5,4,87,83,1
2006,10585,7980,0,3,20,86,66,1
2006,2800,8114,0,11,26,76,50,1
2006,2361,8260,0,15,16,70,54,1
2006,8937,8683,0,-7,8,66,58,1
2006,10585,8801,0,-5,7,80,73,1
2006,10651,8801,0,-13,-2,61,63,0
2006,4753,8903,0,-2,10,70,60,1
2006,5950,8903,0,-8,-21,54,75,0
2006,6919,8903,0,-13,-8,52,60,0
2006,10489,8903,0,-4,-3,71,74,0
2006,4753,8937,0,8,1,58,57,1
2006,8683,8937,0,7,-8,58,66,0
2006,4285,9290,0,1,5,69,64,1
2006,94,9423,0,-8,-3,59,62,0
2006,662,9423,0,-13,-34,44,78,0
2006,2800,9423,0,-1,16,73,57,1
2006,3289,9423,0,-1,-2,71,73,0
2006,4753,9423,0,-2,-14,45,59,0
2006,5098,9423,0,1,-5,45,50,0
2006,3035,9616,0,1,3,88,85,1
2006,10387,9820,0,7,14,75,61,1
2006,309,10041,0,-7,-4,78,82,0
2006,785,10041,0,-3,-1,59,60,0
2006,2800,10041,0,-2,13,75,62,1
2006,5500,10041,0,-15,-13,45,58,0
2006,1800,10387,0,4,6,98,92,1
2006,3766,10387,0,1,-3,64,67,0
2006,9820,10387,0,-7,-14,61,75,0
2006,6529,10489,0,-8,-13,54,67,0
2006,7561,10489,0,-5,-18,46,64,0
2006,8903,10489,0,4,3,74,71,1
2006,2800,10551,0,8,22,82,60,1
2006,6685,10551,0,5,-8,74,82,0
2006,3119,10585,0,-4,8,63,55,1
2006,7980,10585,0,-3,-20,66,86,0
2006,8801,10585,0,5,-7,73,80,0
2006,8801,10651,0,13,2,63,61,1
2006,309,10685,0,1,19,94,75,1
2006,3289,10807,0,11,4,79,75,1
2007,10076,167,0,9,27,84,57,1
2007,7223,310,0,-1,9,72,63,1
2007,9685,432,0,7,17,77,60,1
2007,3154,663,0,13,25,80,55,1
2007,3154,786,0,5,7,62,55,1
2007,9006,786,0,-3,-9,75,84,0
2007,2801,1035,0,4,8,65,57,1
2007,4963,1035,0,1,-3,59,62,0
2007,6754,1035,0,-7,-11,46,57,0
2007,10808,1069,0,-1,2,79,77,1
2007,6651,1300,0,15,21,78,57,1
2007,6034,1902,0,3,6,77,71,1
2007,4963,2070,0,9,12,82,70,1
2007,9906,2362,0,-5,2,79,77,1
2007,6303,2464,0,15,21,86,65,1
2007,1035,2801,0,-4,-8,57,65,0
2007,4046,2801,0,-15,-43,69,112,0
2007,6651,2801,0,0,-9,75,84,0
2007,6818,2801,0,-2,-8,77,85,0
2007,7223,2801,0,-8,-7,67,74,0
2007,9424,2801,0,-1,-10,66,76,0
2007,6202,2835,0,0,8,77,69,1
2007,9974,3036,0,5,33,77,44,1
2007,663,3154,0,-13,-25,55,80,0
2007,786,3154,0,-5,-7,55,62,0
2007,6303,3154,0,1,-12,84,96,0
2007,6651,3154,0,1,7,67,60,1
2007,9974,3154,0,-4,-1,65,66,0
2007,9651,3256,0,3,4,67,63,1
2007,3840,3290,0,3,13,70,57,1
2007,7562,3547,0,9,10,61,51,1
2007,10110,3767,0,7,2,54,52,1
2007,3290,3840,0,-3,-13,57,70,0
2007,9424,3840,0,5,5,54,49,1
2007,2801,4046,0,15,43,112,69,1
2007,4286,4171,0,-7,-12,76,88,0
2007,6202,4171,0,-15,-40,67,107,0
2007,7562,4171,0,-3,-3,58,61,0
2007,9424,4171,0,-1,13,68,55,1
2007,4171,4286,0,7,12,88,76,1
2007,10042,4286,0,-1,-9,58,67,0
2007,8802,4502,0,7,35,121,86,1
2007,8597,4618,0,-5,-20,58,78,0
2007,8938,4618,0,3,3,72,69,1
2007,5268,4895,0,-1,12,61,49,1
2007,1035,4963,0,-1,3,62,59,1
2007,2070,4963,0,-9,-12,70,82,0
2007,6034,5099,0,-5,-16,62,78,0
2007,6360,5099,0,-13,-15,58,73,0
2007,6651,5099,0,1,16,92,76,1
2007,8938,5099,0,-1,-1,64,65,0
2007,6818,5200,0,11,2,58,56,1
2007,4895,5268,0,1,-12,49,61,0
2007,6303,5268,0,8,14,81,67,1
2007,1902,6034,0,-3,-6,71,77,0
2007,5099,6034,0,5,16,78,62,1
2007,8904,6136,0,9,12,79,67,1
2007,2835,6202,0,0,-8,69,77,0
2007,4171,6202,0,15,40,107,67,1
2007,2464,6303,0,-15,-21,65,86,0
2007,3154,6303,0,-1,12,96,84,1
2007,5268,6303,0,-8,-14,67,81,0
2007,9685,6303,0,-4,-10,64,74,0
2007,5099,6360,0,13,15,73,58,1
2007,10652,6564,0,-5,10,74,64,1
2007,1300,6651,0,-15,-21,57,78,0
2007,2801,6651,0,0,9,84,75,1
2007,3154,6651,0,-1,-7,60,67,0
2007,5099,6651,0,-1,-16,76,92,0
2007,8802,6651,0,-4,-1,84,85,0
2007,10808,6651,0,-8,-7,71,78,0
2007,1035,6754,0,7,11,57,46,1
2007,10422,6784,0,11,16,70,54,1
2007,2801,6818,0,2,8,85,77,1
2007,5200,6818,0,-11,-2,56,58,0
2007,9651,6818,0,-4,-4,72,76,0
2007,10652,6818,0,-8,-14,61,75,0
2007,8938,6920,0,11,16,68,52,1
2007,9424,7022,0,1,9,64,55,1
2007,9906,7022,0,-8,-5,79,84,0
2007,10740,7022,0,-11,-21,58,79,0
2007,310,7223,0,1,-9,63,72,0
2007,2801,7223,0,8,7,74,67,1
2007,3547,7562,0,-9,-10,51,61,0
2007,4171,7562,0,3,3,61,58,1
2007,10110,7562,0,-1,-15,48,63,0
2007,4618,8597,0,5,20,78,58,1
2007,10686,8700,0,13,13,76,63,1
2007,4502,8802,0,-7,-35,86,121,0
2007,6651,8802,0,4,1,85,84,1
2007,10076,8802,0,1,-3,74,77,0
2007,6136,8904,0,-9,-12,67,79,0
2007,9685,8904,0,-1,19,87,68,1
2007,4618,8938,0,-3,-3,69,72,0
2007,5099,8938,0,1,1,65,64,1
2007,6920,8938,0,-11,-16,52,68,0
2007,786,9006,0,3,9,84,75,1
2007,2801,9424,0,1,10,76,66,1
2007,3840,9424,0,-5,-5,49,54,0
2007,4171,9424,0,1,-13,55,68,0
2007,7022,9424,0,-1,-9,55,64,0
2007,10456,9424,0,-13,-28,42,70,0
2007,3256,9651,0,-3,-4,63,67,0
2007,6818,9651,0,4,4,76,72,1
2007,10686,9651,0,5,-6,68,74,0
2007,432,9685,0,-7,-17,60,77,0
2007,6303,9685,0,4,10,74,64,1
2007,8904,9685,0,1,-19,68,87,0
2007,2362,9906,0,5,-2,77,79,0
2007,7022,9906,0,8,5,84,79,1
2007,3036,9974,0,-5,-33,44,77,0
2007,3154,9974,0,4,1,66,65,1
2007,10422,9974,0,3,-4,74,78,0
2007,4286,10042,0,1,9,67,58,1
2007,167,10076,0,-9,-27,57,84,0
2007,8802,10076,0,-1,3,77,74,1
2007,3767,10110,0,-7,-2,52,54,0
2007,7562,10110,0,1,15,63,48,1
2007,6784,10422,0,-11,-16,54,70,0
2007,9974,10422,0,-3,4,78,74,1
2007,9424,10456,0,13,28,70,42,1
2007,6564,10652,0,5,-10,64,74,0
2007,6818,10652,0,8,14,75,61,1
2007,8700,10686,0,-13,-13,63,76,0
2007,9651,10686,0,-5,6,74,68,1
2007,7022,10740,0,11,21,79,58,1
2007,1069,10808,0,1,-2,77,79,0
2007,6651,10808,0,8,7,78,71,1
2008,8803,243,0,13,15,72,57,1
2008,10491,311,0,3,10,75,65,1
2008,3841,433,0,1,-14,72,86,0
2008,6304,433,0,8,31,108,77,1
2008,8905,577,0,13,20,74,54,1
2008,7224,645,0,5,11,90,79,1
2008,2363,664,0,13,1,71,70,1
2008,4619,753,0,11,18,79,61,1
2008,8116,1036,0,-3,-20,61,81,0
2008,8803,1036,0,5,5,76,71,1
2008,8939,1070,0,-1,5,67,62,1
2008,10043,1539,0,-7,6,75,69,1
2008,7682,1802,0,-9,1,70,69,1
2008,5704,1835,0,0,9,69,60,1
2008,8598,1869,0,11,24,77,53,1
2008,10687,1948,0,11,15,71,56,1
2008,3155,2071,0,8,-4,70,74,0
2008,3291,2071,0,3,-6,76,82,0
2008,4172,2071,0,9,2,59,57,1
2008,10687,2071,0,7,-17,56,73,0
2008,10247,2295,0,-7,2,101,99,1
2008,664,2363,0,-13,-1,70,71,0
2008,10491,2363,0,-5,6,73,67,1
2008,6565,3121,0,7,18,68,50,1
2008,2071,3155,0,-8,4,74,70,1
2008,9525,3155,0,-13,-19,47,66,0
2008,10809,3189,0,11,12,73,61,1
2008,2071,3291,0,-3,6,82,76,1
2008,433,3841,0,-1,14,86,72,1
2008,2071,4172,0,-9,-2,57,59,0
2008,5100,4172,0,0,-7,68,75,0
2008,6304,4172,0,0,-18,66,84,0
2008,7077,4172,0,-15,-24,61,85,0
2008,9652,4172,0,-7,-19,56,75,0
2008,10043,4172,0,-11,-15,57,72,0
2008,9686,4206,0,5,-13,67,80,0
2008,10687,4206,0,8,17,72,55,1
2008,9652,4253,0,1,13,71,58,1
2008,4896,4287,0,5,8,74,66,1
2008,753,4619,0,-11,-18,61,79,0
2008,6304,4619,0,2,10,83,73,1
2008,6687,4619,0,-3,-30,48,78,0
2008,8803,4619,0,1,-19,60,79,0
2008,4287,4896,0,-5,-8,66,74,0
2008,8598,4896,0,3,1,82,81,1
2008,4172,5100,0,0,7,75,68,1
2008,5269,5100,0,-4,-18,74,92,0
2008,5371,5100,0,-7,-3,74,77,0
2008,8905,5100,0,-1,-18,67,85,0
2008,9425,5100,0,0,-15,63,78,0
2008,9720,5100,0,-15,-24,63,87,0
2008,8530,5167,0,-3,-14,64,78,0
2008,8905,5167,0,5,3,75,72,1
2008,5100,5269,0,4,18,92,74,1
2008,7023,5269,0,1,-11,54,65,0
2008,8769,5269,0,-7,-11,61,72,0
2008,5100,5371,0,7,3,77,74,1
2008,6819,5371,0,-1,-7,69,76,0
2008,9425,5674,0,15,41,70,29,1
2008,1835,5704,0,0,-9,60,69,0
2008,6304,5704,0,15,39,113,74,1
2008,433,6304,0,-8,-31,77,108,0
2008,4172,6304,0,0,18,84,66,1
2008,4619,6304,0,-2,-10,73,83,0
2008,5704,6304,0,-15,-39,74,113,0
2008,10423,6304,0,-3,-21,47,68,0
2008,3121,6565,0,-7,-18,50,68,0
2008,10423,6565,0,1,20,61,41,1
2008,4619,6687,0,3,30,78,48,1
2008,8462,6687,0,-5,-8,64,72,0
2008,7023,6785,0,9,19,82,63,1
2008,5371,6819,0,1,7,76,69,1
2008,5269,7023,0,-1,11,65,54,1
2008,6785,7023,0,-9,-19,63,82,0
2008,4172,7077,0,15,24,85,61,1
2008,645,7224,0,-5,-11,79,90,0
2008,10809,7224,0,3,7,85,78,1
2008,1802,7682,0,9,-1,69,70,0
2008,10247,7682,0,1,9,72,63,1
2008,9975,8048,0,9,-21,62,83,0
2008,10043,8048,0,1,12,84,72,1
2008,1036,8116,0,3,20,81,61,1
2008,6687,8462,0,5,8,72,64,1
2008,5167,8530,0,3,14,78,64,1
2008,1869,8598,0,-11,-24,53,77,0
2008,4896,8598,0,-3,-1,81,82,0
2008,8905,8598,0,1,20,82,62,1
2008,5269,8769,0,7,11,72,61,1
2008,243,8803,0,-13,-15,57,72,0
2008,1036,8803,0,-5,-5,71,76,0
2008,4619,8803,0,-1,19,79,60,1
2008,577,8905,0,-13,-20,54,74,0
2008,5100,8905,0,1,18,85,67,1
2008,5167,8905,0,-5,-3,72,75,0
2008,8598,8905,0,-1,-20,62,82,0
2008,1070,8939,0,1,-5,62,67,0
2008,9425,8939,0,8,2,51,49,1
2008,5100,9425,0,0,15,78,63,1
2008,5674,9425,0,-15,-41,29,70,0
2008,8939,9425,0,-8,-2,49,51,0
2008,10247,9425,0,-11,-10,78,88,0
2008,10809,9425,0,-2,-19,57,76,0
2008,3155,9525,0,13,19,66,47,1
2008,4172,9652,0,7,19,75,56,1
2008,4253,9652,0,-1,-13,58,71,0
2008,4206,9686,0,-5,13,80,67,1
2008,5100,9720,0,15,24,87,63,1
2008,8048,9975,0,-9,21,83,62,1
2008,1539,10043,0,7,-6,69,75,0
2008,4172,10043,0,11,15,72,57,1
2008,8048,10043,0,-1,-12,72,84,0
2008,2295,10247,0,7,-2,99,101,0
2008,7682,10247,0,-1,-9,63,72,0
2008,9425,10247,0,11,10,88,78,1
2008,6304,10423,0,3,21,68,47,1
2008,6565,10423,0,-1,-20,41,61,0
2008,10653,10423,0,-9,-31,40,71,0
2008,311,10491,0,-3,-10,65,75,0
2008,2363,10491,0,5,-6,67,73,0
2008,10809,10491,0,4,4,79,75,1
2008,10423,10653,0,9,31,71,40,1
2008,1948,10687,0,-11,-15,56,71,0
2008,2071,10687,0,-7,17,73,56,1
2008,4206,10687,0,-8,-17,55,72,0
2008,3189,10809,0,-11,-12,61,73,0
2008,7224,10809,0,-3,-7,78,85,0
2008,9425,10809,0,2,19,76,57,1
2008,10491,10809,0,-4,-4,75,79,0
2009,3292,63,0,9,13,77,64,1
2009,5605,150,0,0,15,58,43,1
2009,10044,244,0,11,13,80,67,1
2009,1574,312,0,-1,-14,57,71,0
2009,4620,312,0,11,39,103,64,1
2009,9789,312,0,7,-13,71,84,0
2009,8686,346,0,3,11,78,67,1
2009,8770,346,0,-5,-9,57,66,0
2009,2364,716,0,13,24,86,62,1
2009,9687,788,0,-3,17,72,55,1
2009,4756,1037,0,1,4,75,71,1
2009,8940,1071,0,-1,13,79,66,1
2009,4965,1163,0,-3,13,84,71,1
2009,1803,1404,0,15,56,103,47,1
2009,5236,1540,0,-3,3,62,59,1
2009,312,1574,0,1,14,71,57,1
2009,10356,1574,0,9,-15,69,84,0
2009,1404,1803,0,-15,-56,47,103,0
2009,5270,1803,0,-1,9,82,73,1
2009,5406,1803,0,-2,-7,75,82,0
2009,7225,1803,0,-4,-12,60,72,0
2009,8940,1803,0,-8,-26,66,92,0
2009,5406,1870,0,11,19,78,59,1
2009,5101,1977,0,13,11,81,70,1
2009,4173,2106,0,8,17,60,43,1
2009,10492,2106,0,5,-8,60,68,0
2009,716,2364,0,-13,-24,62,86,0
2009,8906,2364,0,-5,-5,69,74,0
2009,10044,2364,0,-1,23,77,54,1
2009,7024,2631,0,15,10,72,62,1
2009,10688,2902,0,-7,2,61,59,1
2009,63,3292,0,-9,-13,64,77,0
2009,6305,3292,0,3,21,98,77,1
2009,10248,3292,0,-8,-2,81,83,0
2009,10248,3769,0,-7,4,76,72,1
2009,2106,4173,0,-8,-17,43,60,0
2009,5270,4173,0,1,5,67,62,1
2009,5800,4173,0,-11,-10,74,84,0
2009,312,4620,0,-11,-39,64,103,0
2009,5270,4620,0,-1,12,64,52,1
2009,5605,4620,0,-15,-20,54,74,0
2009,8049,4620,0,-8,-7,72,79,0
2009,1037,4756,0,-1,-4,71,75,0
2009,6305,4756,0,7,14,84,70,1
2009,5406,4897,0,3,4,83,79,1
2009,9823,4897,0,-5,-1,57,58,0
2009,1163,4965,0,3,-13,71,84,0
2009,5101,4965,0,8,19,89,70,1
2009,1977,5101,0,-13,-11,70,81,0
2009,4965,5101,0,-8,-19,70,89,0
2009,5406,5101,0,-1,11,102,91,1
2009,1540,5236,0,3,-3,59,62,0
2009,6688,5236,0,8,10,73,63,1
2009,1803,5270,0,1,-9,73,82,0
2009,4173,5270,0,-1,-5,62,67,0
2009,4620,5270,0,1,-12,52,64,0
2009,6305,5270,0,1,17,89,72,1
2009,7449,5270,0,-13,-15,62,77,0
2009,9687,5270,0,-8,-5,69,74,0
2009,8906,5304,0,3,14,76,62,1
2009,10390,5372,0,9,13,71,58,1
2009,1803,5406,0,2,7,82,75,1
2009,1870,5406,0,-11,-19,59,78,0
2009,4897,5406,0,-3,-4,79,83,0
2009,5101,5406,0,1,-11,91,102,0
2009,150,5605,0,0,-15,43,58,0
2009,4620,5605,0,15,20,74,54,1
2009,6688,5639,0,13,28,82,54,1
2009,4173,5800,0,11,10,84,74,1
2009,3292,6305,0,-3,-21,77,98,0
2009,4756,6305,0,-7,-14,70,84,0
2009,5270,6305,0,-1,-17,72,89,0
2009,6688,6305,0,-1,-12,60,72,0
2009,7279,6305,0,-15,-43,58,101,0
2009,10044,6305,0,-2,-14,69,83,0
2009,7225,6464,0,7,5,61,56,1
2009,8049,6653,0,-1,2,74,72,1
2009,5236,6688,0,-8,-10,63,73,0
2009,5639,6688,0,-13,-28,54,82,0
2009,6305,6688,0,1,12,72,60,1
2009,8686,6688,0,-1,-13,71,84,0
2009,7024,6722,0,7,8,84,76,1
2009,8804,6722,0,-1,-2,75,77,0
2009,2631,7024,0,-15,-10,62,72,0
2009,6722,7024,0,-7,-8,76,84,0
2009,10044,7024,0,-2,2,78,76,1
2009,10810,7024,0,-3,-5,55,60,0
2009,10810,7078,0,9,18,77,59,1
2009,1803,7225,0,4,12,72,60,1
2009,6464,7225,0,-7,-5,56,61,0
2009,10390,7225,0,1,-2,74,76,0
2009,6305,7279,0,15,43,101,58,1
2009,5270,7449,0,13,15,77,62,1
2009,8686,8015,0,11,15,59,44,1
2009,4620,8049,0,8,7,79,72,1
2009,6653,8049,0,1,-2,72,74,0
2009,346,8686,0,-3,-11,67,78,0
2009,6688,8686,0,1,13,84,71,1
2009,8015,8686,0,-11,-15,44,59,0
2009,346,8770,0,5,9,66,57,1
2009,6722,8804,0,1,2,77,75,1
2009,2364,8906,0,5,5,74,69,1
2009,5304,8906,0,-3,-14,62,76,0
2009,1071,8940,0,1,-13,66,79,0
2009,1803,8940,0,8,26,92,66,1
2009,9908,9426,0,-5,-1,64,65,0
2009,10044,9426,0,3,20,89,69,1
2009,788,9687,0,3,-17,55,72,0
2009,5270,9687,0,8,5,74,69,1
2009,312,9789,0,-7,13,84,71,1
2009,4897,9823,0,5,1,58,57,1
2009,9426,9908,0,5,1,65,64,1
2009,244,10044,0,-11,-13,67,80,0
2009,2364,10044,0,1,-23,54,77,0
2009,6305,10044,0,2,14,83,69,1
2009,7024,10044,0,2,-2,76,78,0
2009,9426,10044,0,-3,-20,69,89,0
2009,3292,10248,0,8,2,83,81,1
2009,3769,10248,0,7,-4,72,76,0
2009,1574,10356,0,-9,15,84,69,1
2009,5372,10390,0,-9,-13,58,71,0
2009,7225,10390,0,-1,2,76,74,1
2009,2106,10492,0,-5,8,68,60,1
2009,2902,10688,0,7,-2,59,61,0
2009,10810,10688,0,8,11,60,49,1
2009,7024,10810,0,3,5,60,55,1
2009,7078,10810,0,-9,-18,59,77,0
2009,10688,10810,0,-8,-11,49,60,0
2010,2365,401,0,15,29,73,44,1
2010,10655,401,0,0,-17,44,61,0
2010,2365,647,0,2,7,78,71,1
2010,6757,647,0,-8,-8,68,76,0
2010,7616,647,0,-11,-9,59,68,0
2010,8532,647,0,-7,-23,49,72,0
2010,2365,1038,0,4,2,61,59,1
2010,4208,1038,0,3,-7,56,63,0
2010,5271,1038,0,0,-2,50,52,0
2010,5774,1038,0,-8,-2,52,54,0
2010,8687,1038,0,4,-4,59,63,0
2010,9872,1038,0,-7,-18,59,77,0
2010,2804,1072,0,-3,-7,92,99,0
2010,4208,1072,0,5,12,84,72,1
2010,2365,1164,0,7,15,68,53,1
2010,4621,1164,0,-1,-15,62,77,0
2010,5407,1541,0,-3,8,86,78,1
2010,4289,1871,0,11,17,62,45,1
2010,8771,1871,0,7,-13,65,78,0
2010,10689,1871,0,8,-18,69,87,0
2010,401,2365,0,-15,-29,44,73,0
2010,647,2365,0,-2,-7,71,78,0
2010,1038,2365,0,-4,-2,59,61,0
2010,1164,2365,0,-7,-15,53,68,0
2010,7226,2365,0,-3,-13,57,70,0
2010,10493,2365,0,-1,-21,57,78,0
2010,4289,2632,0,15,29,100,71,1
2010,1072,2804,0,3,7,99,92,1
