0,1,2,3
1.0,2.0,28.0,2007.0
3.0,1.0,24.0,24310.0
2.0,1.0,27.0,152478.0
3.0,2.0,30.0,550.0
1.0,2.0,23.0,17246.0
3.0,2.0,53.0,1598.0
2.0,2.0,23.0,22895.0
2.0,1.0,55.0,15069.0
2.0,1.0,34.0,88948.0
1.0,1.0,43.0,0.0
2.0,2.0,22.0,79318.0
2.0,1.0,31.0,67648.0
2.0,1.0,32.0,0.0
2.0,2.0,33.0,0.0
3.0,1.0,39.0,315201.0
1.0,1.0,38.0,4290.0
2.0,1.0,34.0,205064.0
2.0,3.0,42.0,47647.0
3.0,1.0,37.0,151117.0
3.0,1.0,57.0,726.0
2.0,2.0,23.0,20035.0
2.0,2.0,32.0,29095.0
1.0,1.0,37.0,30400.0
2.0,2.0,23.0,44733.0
3.0,2.0,49.0,4987.0
2.0,2.0,25.0,26957.0
1.0,2.0,29.0,26461.0
3.0,1.0,43.0,50485.0
2.0,2.0,29.0,131041.0
2.0,2.0,27.0,20218.0
1.0,2.0,26.0,0.0
1.0,1.0,41.0,1086.0
3.0,2.0,52.0,2450.0
2.0,1.0,31.0,15915.0
1.0,2.0,32.0,43515.0
2.0,1.0,46.0,28234.0
2.0,2.0,35.0,119333.0
1.0,2.0,35.0,29109.0
2.0,1.0,39.0,105192.0
2.0,2.0,34.0,310403.0
2.0,3.0,52.0,14591.0
3.0,1.0,40.0,35660.0
3.0,1.0,38.0,13655.0
1.0,1.0,45.0,4453.0
3.0,1.0,40.0,2946.0
2.0,1.0,25.0,30606.0
1.0,2.0,33.0,45335.0
2.0,2.0,27.0,5924.0
2.0,1.0,43.0,23587.0
2.0,1.0,43.0,15294.0
1.0,2.0,30.0,4935.0
2.0,1.0,49.0,0.0
1.0,2.0,38.0,224020.0
3.0,2.0,57.0,47917.0
3.0,2.0,55.0,51737.0
2.0,2.0,23.0,49605.0
1.0,2.0,30.0,1544.0
2.0,1.0,30.0,2488.0
2.0,2.0,24.0,24401.0
2.0,2.0,28.0,149445.0
3.0,1.0,34.0,772.0
2.0,2.0,37.0,13611.0
2.0,1.0,32.0,28408.0
1.0,2.0,27.0,137574.0
2.0,1.0,37.0,238.0
1.0,2.0,31.0,100.0
1.0,3.0,55.0,92610.0
1.0,2.0,28.0,131864.0
3.0,3.0,51.0,11315.0
1.0,1.0,36.0,3877.0
1.0,2.0,30.0,0.0
1.0,1.0,36.0,4036.0
2.0,2.0,25.0,168286.0
3.0,1.0,50.0,154970.0
2.0,2.0,40.0,57364.0
2.0,2.0,27.0,27772.0
1.0,2.0,30.0,4187.0
2.0,2.0,26.0,22431.0
1.0,2.0,27.0,7010.0
1.0,2.0,27.0,79837.0
1.0,2.0,25.0,86014.0
1.0,2.0,32.0,386405.0
3.0,1.0,46.0,68075.0
3.0,1.0,45.0,17187.0
3.0,1.0,30.0,19882.0
1.0,1.0,39.0,0.0
1.0,1.0,48.0,54969.0
1.0,2.0,32.0,0.0
1.0,2.0,46.0,471814.0
1.0,2.0,23.0,22109.0
1.0,2.0,33.0,0.0
1.0,2.0,24.0,27245.0
1.0,1.0,40.0,8481.0
1.0,2.0,24.0,1371.0
2.0,2.0,24.0,27391.0
1.0,2.0,27.0,11392.0
2.0,1.0,46.0,5902.0
2.0,2.0,22.0,50342.0
1.0,2.0,36.0,10737.0
1.0,1.0,34.0,1242.0
2.0,2.0,24.0,68411.0
1.0,1.0,60.0,9955.0
2.0,2.0,29.0,1989.0
2.0,2.0,32.0,7851.0
2.0,1.0,36.0,16906.0
2.0,2.0,30.0,21062.0
2.0,2.0,29.0,47585.0
1.0,2.0,34.0,11874.0
2.0,1.0,32.0,15548.0
2.0,1.0,32.0,5150.0
1.0,2.0,25.0,42543.0
2.0,1.0,44.0,1261.0
1.0,1.0,37.0,4785.0
2.0,2.0,24.0,1200.0
2.0,2.0,23.0,3779.0
1.0,2.0,29.0,15854.0
2.0,1.0,37.0,219099.0
2.0,1.0,59.0,47069.0
2.0,2.0,33.0,190258.0
3.0,1.0,51.0,2000.0
1.0,1.0,27.0,12897.0
2.0,1.0,32.0,81074.0
3.0,2.0,42.0,10889.0
2.0,2.0,39.0,3135.0
2.0,1.0,46.0,2410.0
1.0,1.0,41.0,117126.0
2.0,2.0,30.0,21780.0
1.0,1.0,34.0,6206.0
1.0,2.0,35.0,4439.0
1.0,2.0,41.0,1338.0
1.0,2.0,43.0,8201.0
2.0,2.0,47.0,396.0
2.0,2.0,31.0,33781.0
2.0,2.0,30.0,27826.0
2.0,2.0,24.0,14937.0
1.0,1.0,36.0,294827.0
1.0,2.0,28.0,0.0
1.0,1.0,36.0,996.0
2.0,1.0,27.0,42784.0
2.0,1.0,32.0,74189.0
1.0,1.0,42.0,11973.0
2.0,1.0,33.0,133461.0
3.0,1.0,39.0,10159.0
1.0,3.0,30.0,50.0
2.0,1.0,30.0,134203.0
2.0,2.0,22.0,49609.0
2.0,2.0,25.0,6174.0
1.0,2.0,28.0,666.0
2.0,2.0,26.0,5591.0
3.0,1.0,54.0,148747.0
1.0,2.0,24.0,63903.0
2.0,2.0,29.0,34423.0
1.0,2.0,36.0,45106.0
3.0,1.0,49.0,44801.0
1.0,2.0,23.0,49860.0
3.0,2.0,43.0,1018.0
2.0,1.0,33.0,134736.0
3.0,1.0,53.0,0.0
2.0,2.0,25.0,286732.0
3.0,1.0,54.0,62847.0
3.0,1.0,39.0,58300.0
1.0,1.0,44.0,1215.0
2.0,2.0,27.0,57376.0
1.0,2.0,25.0,279846.0
1.0,2.0,29.0,0.0
1.0,2.0,39.0,-200.0
1.0,1.0,45.0,39716.0
1.0,1.0,38.0,0.0
2.0,2.0,23.0,780.0
2.0,2.0,25.0,113348.0
2.0,1.0,29.0,94453.0
2.0,1.0,28.0,81865.0
2.0,1.0,40.0,4989.0
1.0,2.0,36.0,0.0
3.0,2.0,30.0,456.0
1.0,2.0,29.0,2937.0
2.0,2.0,36.0,1371.0
2.0,1.0,37.0,166246.0
2.0,2.0,34.0,19785.0
1.0,2.0,27.0,80000.0
1.0,2.0,31.0,164736.0
1.0,1.0,31.0,2744.0
1.0,2.0,38.0,29747.0
2.0,2.0,36.0,79148.0
1.0,1.0,46.0,92961.0
1.0,1.0,36.0,129689.0
1.0,2.0,26.0,2198.0
3.0,2.0,57.0,131795.0
3.0,1.0,40.0,-55.0
3.0,0.0,45.0,4148.0
1.0,3.0,57.0,69398.0
2.0,2.0,25.0,142827.0
3.0,1.0,37.0,138398.0
1.0,1.0,35.0,9918.0
2.0,2.0,33.0,4040.0
1.0,1.0,38.0,153099.0
2.0,2.0,31.0,62198.0
1.0,2.0,41.0,11343.0
1.0,2.0,33.0,-5.0
2.0,1.0,67.0,30374.0
1.0,1.0,40.0,1107.0
1.0,2.0,33.0,764.0
1.0,2.0,31.0,652.0
2.0,2.0,35.0,64195.0
2.0,3.0,39.0,-1540.0
2.0,2.0,27.0,43356.0
1.0,2.0,23.0,11109.0
3.0,1.0,54.0,149698.0
3.0,2.0,23.0,43979.0
3.0,2.0,24.0,2562.0
2.0,2.0,26.0,70.0
2.0,2.0,52.0,1292.0
2.0,1.0,42.0,55349.0
1.0,2.0,36.0,90922.0
1.0,2.0,22.0,16233.0
1.0,2.0,23.0,26847.0
3.0,1.0,30.0,162105.0
3.0,2.0,24.0,42897.0
1.0,1.0,42.0,3000.0
2.0,1.0,49.0,34704.0
2.0,2.0,31.0,279.0
3.0,2.0,33.0,10000.0
1.0,1.0,42.0,28033.0
3.0,2.0,41.0,70476.0
2.0,1.0,53.0,1350.0
2.0,2.0,23.0,18852.0
1.0,2.0,33.0,115056.0
2.0,1.0,29.0,15890.0
3.0,1.0,67.0,20255.0
3.0,1.0,33.0,20500.0
3.0,1.0,34.0,9928.0
2.0,1.0,49.0,10750.0
2.0,1.0,56.0,284204.0
1.0,1.0,42.0,120151.0
3.0,1.0,55.0,29278.0
2.0,1.0,25.0,21586.0
3.0,2.0,30.0,87579.0
2.0,2.0,43.0,291.0
1.0,2.0,40.0,2159.0
1.0,2.0,35.0,32691.0
1.0,1.0,61.0,1477.0
2.0,1.0,44.0,390.0
1.0,2.0,33.0,148341.0
6.0,1.0,66.0,47615.0
2.0,2.0,40.0,-19.0
3.0,2.0,47.0,94925.0
1.0,2.0,27.0,204198.0
1.0,2.0,35.0,172041.0
3.0,1.0,47.0,316.0
3.0,1.0,39.0,2384.0
2.0,2.0,29.0,61383.0
2.0,1.0,32.0,8425.0
1.0,2.0,30.0,34735.0
1.0,2.0,25.0,47054.0
2.0,2.0,23.0,57314.0
2.0,1.0,43.0,108616.0
2.0,1.0,41.0,354506.0
2.0,1.0,40.0,0.0
3.0,1.0,35.0,28786.0
1.0,2.0,28.0,36513.0
2.0,2.0,38.0,22578.0
1.0,2.0,31.0,215316.0
3.0,1.0,29.0,198510.0
2.0,1.0,41.0,0.0
2.0,2.0,31.0,48657.0
1.0,2.0,29.0,244663.0
1.0,2.0,26.0,2343.0
1.0,1.0,42.0,0.0
3.0,2.0,29.0,390.0
1.0,1.0,50.0,36802.0
3.0,2.0,46.0,5816.0
2.0,2.0,24.0,24238.0
2.0,1.0,46.0,18256.0
3.0,2.0,28.0,1723.0
2.0,1.0,35.0,18648.0
1.0,1.0,40.0,6614.0
1.0,1.0,41.0,7812.0
2.0,1.0,47.0,1188.0
2.0,1.0,54.0,76962.0
2.0,2.0,33.0,31089.0
2.0,2.0,29.0,83687.0
3.0,1.0,44.0,3424.0
2.0,1.0,24.0,84148.0
1.0,2.0,33.0,12633.0
3.0,1.0,54.0,38607.0
1.0,2.0,27.0,11862.0
2.0,2.0,37.0,80463.0
1.0,2.0,24.0,18738.0
3.0,1.0,54.0,-150.0
2.0,1.0,34.0,-9.0
2.0,2.0,40.0,176502.0
2.0,2.0,30.0,19977.0
2.0,2.0,26.0,48221.0
2.0,1.0,41.0,18012.0
2.0,2.0,29.0,75912.0
1.0,1.0,38.0,2285.0
1.0,2.0,35.0,22369.0
2.0,1.0,52.0,2995.0
1.0,2.0,29.0,0.0
2.0,2.0,23.0,47053.0
2.0,1.0,34.0,234328.0
2.0,2.0,34.0,0.0
1.0,1.0,44.0,256402.0
2.0,1.0,36.0,45159.0
2.0,2.0,28.0,15764.0
2.0,2.0,31.0,59643.0
2.0,2.0,31.0,2522.0
2.0,1.0,41.0,19339.0
3.0,1.0,44.0,109006.0
3.0,2.0,47.0,147300.0
2.0,2.0,25.0,3400.0
1.0,2.0,25.0,19801.0
1.0,1.0,39.0,8432.0
2.0,1.0,24.0,2515.0
2.0,1.0,35.0,98845.0
2.0,1.0,32.0,127418.0
1.0,2.0,31.0,2400.0
1.0,2.0,33.0,71195.0
1.0,2.0,30.0,149389.0
2.0,1.0,52.0,2072.0
2.0,1.0,36.0,396.0
1.0,2.0,30.0,191493.0
2.0,2.0,42.0,50420.0
1.0,2.0,30.0,10705.0
3.0,1.0,47.0,19739.0
2.0,1.0,29.0,8760.0
1.0,2.0,23.0,3820.0
3.0,1.0,39.0,0.0
2.0,1.0,48.0,4052.0
2.0,2.0,26.0,77389.0
1.0,2.0,33.0,70524.0
2.0,1.0,44.0,5990.0
2.0,1.0,36.0,21494.0
2.0,1.0,39.0,26749.0
2.0,2.0,24.0,780.0
2.0,2.0,25.0,137606.0
1.0,2.0,52.0,115702.0
3.0,1.0,59.0,47822.0
1.0,2.0,23.0,3526.0
3.0,2.0,48.0,1445.0
1.0,2.0,28.0,9305.0
3.0,1.0,62.0,1262.0
3.0,1.0,38.0,20000.0
1.0,2.0,32.0,666.0
2.0,1.0,29.0,81764.0
2.0,2.0,25.0,10022.0
2.0,2.0,35.0,14536.0
2.0,2.0,27.0,97474.0
2.0,2.0,38.0,50958.0
2.0,2.0,24.0,49144.0
2.0,1.0,29.0,1874.0
1.0,2.0,27.0,386301.0
2.0,1.0,55.0,81998.0
1.0,2.0,29.0,194241.0
1.0,2.0,29.0,410033.0
2.0,2.0,23.0,3714.0
2.0,1.0,30.0,1261.0
2.0,1.0,50.0,1232.0
2.0,1.0,38.0,90258.0
1.0,2.0,24.0,169263.0
1.0,2.0,29.0,3093.0
1.0,2.0,38.0,584.0
2.0,2.0,34.0,381.0
1.0,1.0,37.0,123337.0
3.0,1.0,66.0,100036.0
1.0,1.0,39.0,710.0
2.0,1.0,45.0,81841.0
2.0,1.0,44.0,29547.0
3.0,2.0,44.0,142836.0
1.0,1.0,36.0,0.0
3.0,1.0,40.0,108300.0
1.0,2.0,29.0,30101.0
1.0,2.0,48.0,247279.0
2.0,2.0,23.0,2516.0
2.0,1.0,50.0,106724.0
2.0,1.0,29.0,209807.0
3.0,1.0,49.0,21024.0
2.0,1.0,33.0,50612.0
2.0,1.0,51.0,51802.0
3.0,1.0,23.0,3675.0
1.0,1.0,37.0,211749.0
3.0,2.0,26.0,390.0
1.0,1.0,30.0,1312.0
3.0,1.0,26.0,63677.0
1.0,2.0,43.0,4134.0
1.0,2.0,32.0,164634.0
3.0,1.0,54.0,16230.0
1.0,1.0,30.0,351828.0
1.0,2.0,22.0,8537.0
2.0,2.0,38.0,89394.0
2.0,2.0,24.0,97043.0
1.0,2.0,24.0,3019.0
1.0,2.0,26.0,1360.0
2.0,1.0,42.0,3260.0
2.0,2.0,21.0,20297.0
3.0,2.0,22.0,19624.0
3.0,1.0,41.0,5325.0
2.0,1.0,50.0,16984.0
2.0,1.0,23.0,12770.0
3.0,2.0,46.0,50131.0
2.0,2.0,22.0,50834.0
1.0,2.0,37.0,18314.0
1.0,1.0,47.0,45717.0
2.0,1.0,40.0,326.0
1.0,2.0,30.0,270276.0
2.0,2.0,54.0,26278.0
2.0,2.0,27.0,23901.0
1.0,1.0,33.0,8308.0
2.0,1.0,57.0,118709.0
2.0,1.0,35.0,2890.0
1.0,1.0,45.0,140.0
3.0,1.0,32.0,18317.0
2.0,1.0,45.0,0.0
3.0,1.0,50.0,110537.0
3.0,2.0,35.0,7877.0
1.0,2.0,26.0,10750.0
1.0,1.0,39.0,74298.0
2.0,2.0,35.0,2667.0
3.0,2.0,42.0,67414.0
1.0,1.0,52.0,2400.0
2.0,2.0,35.0,225400.0
1.0,2.0,29.0,65935.0
1.0,2.0,22.0,15829.0
2.0,2.0,30.0,44953.0
1.0,1.0,46.0,194301.0
3.0,2.0,28.0,68970.0
1.0,2.0,26.0,416.0
1.0,2.0,28.0,950.0
1.0,2.0,33.0,291.0
1.0,2.0,24.0,49946.0
1.0,2.0,37.0,45000.0
2.0,1.0,50.0,385662.0
2.0,1.0,44.0,45335.0
3.0,1.0,43.0,264.0
2.0,2.0,29.0,122286.0
5.0,2.0,27.0,45268.0
2.0,1.0,32.0,194961.0
2.0,2.0,34.0,24208.0
2.0,2.0,37.0,16241.0
2.0,2.0,32.0,20730.0
3.0,1.0,57.0,49017.0
2.0,3.0,46.0,9532.0
1.0,1.0,53.0,21160.0
1.0,2.0,26.0,10658.0
2.0,1.0,34.0,132214.0
1.0,2.0,26.0,416.0
2.0,1.0,54.0,17189.0
3.0,2.0,26.0,25060.0
2.0,2.0,31.0,24581.0
2.0,2.0,30.0,-200.0
1.0,2.0,31.0,38635.0
1.0,2.0,34.0,0.0
5.0,2.0,36.0,91226.0
3.0,1.0,34.0,12071.0
2.0,2.0,26.0,96190.0
2.0,1.0,43.0,12200.0
2.0,1.0,29.0,64982.0
2.0,1.0,41.0,13780.0
3.0,1.0,48.0,14589.0
2.0,2.0,24.0,108491.0
1.0,2.0,23.0,6733.0
3.0,1.0,53.0,12197.0
2.0,1.0,34.0,-2.0
2.0,2.0,36.0,6220.0
2.0,2.0,41.0,34480.0
1.0,2.0,30.0,113801.0
2.0,2.0,29.0,37170.0
2.0,1.0,34.0,6626.0
1.0,2.0,29.0,16936.0
2.0,1.0,37.0,10323.0
3.0,2.0,36.0,56807.0
3.0,2.0,22.0,10012.0
3.0,2.0,30.0,50332.0
2.0,2.0,26.0,133572.0
2.0,2.0,25.0,7160.0
2.0,1.0,49.0,435.0
1.0,2.0,23.0,853.0
2.0,1.0,28.0,390.0
2.0,2.0,24.0,6470.0
3.0,1.0,47.0,165303.0
2.0,1.0,31.0,26295.0
2.0,2.0,24.0,18937.0
2.0,2.0,32.0,21460.0
1.0,2.0,31.0,29860.0
1.0,1.0,37.0,8014.0
2.0,1.0,48.0,1600.0
2.0,1.0,49.0,4214.0
3.0,1.0,45.0,26637.0
1.0,1.0,34.0,0.0
1.0,1.0,43.0,17454.0
1.0,2.0,31.0,6466.0
1.0,1.0,35.0,57612.0
1.0,1.0,42.0,179851.0
1.0,2.0,36.0,-5.0
2.0,1.0,51.0,45964.0
3.0,1.0,48.0,316.0
2.0,1.0,48.0,137823.0
2.0,2.0,25.0,4745.0
2.0,1.0,41.0,109326.0
2.0,1.0,49.0,13882.0
1.0,2.0,28.0,0.0
2.0,2.0,28.0,48072.0
2.0,1.0,38.0,0.0
2.0,1.0,41.0,3153.0
3.0,2.0,29.0,-140.0
3.0,2.0,32.0,62552.0
2.0,2.0,26.0,42583.0
1.0,2.0,31.0,632.0
1.0,2.0,23.0,8766.0
3.0,1.0,53.0,0.0
3.0,2.0,49.0,7697.0
1.0,1.0,34.0,267.0
1.0,2.0,22.0,586.0
2.0,2.0,26.0,1041.0
1.0,1.0,38.0,6186.0
1.0,2.0,35.0,77785.0
2.0,1.0,49.0,172184.0
1.0,2.0,40.0,440474.0
1.0,2.0,34.0,19357.0
2.0,2.0,49.0,8184.0
2.0,2.0,29.0,0.0
1.0,1.0,39.0,7791.0
1.0,2.0,30.0,4536.0
3.0,1.0,28.0,23182.0
2.0,1.0,27.0,9877.0
3.0,1.0,38.0,24758.0
2.0,2.0,29.0,41815.0
2.0,1.0,22.0,16726.0
1.0,1.0,41.0,495559.0
2.0,2.0,32.0,147113.0
2.0,2.0,30.0,7818.0
1.0,2.0,29.0,14943.0
2.0,1.0,37.0,244738.0
1.0,2.0,25.0,191.0
1.0,1.0,46.0,14682.0
2.0,1.0,47.0,18021.0
4.0,2.0,42.0,399.0
3.0,2.0,22.0,42678.0
2.0,2.0,27.0,126195.0
5.0,1.0,35.0,10350.0
2.0,1.0,44.0,5101.0
2.0,2.0,30.0,14445.0
1.0,1.0,42.0,1250.0
1.0,2.0,28.0,67857.0
2.0,2.0,24.0,2155.0
3.0,2.0,50.0,0.0
2.0,1.0,54.0,11351.0
2.0,1.0,37.0,325.0
1.0,1.0,58.0,192461.0
3.0,2.0,26.0,71661.0
2.0,1.0,31.0,47000.0
1.0,1.0,52.0,15743.0
1.0,2.0,36.0,108316.0
1.0,2.0,27.0,42189.0
3.0,1.0,22.0,22854.0
1.0,2.0,39.0,2450.0
1.0,2.0,36.0,356913.0
2.0,1.0,39.0,14112.0
1.0,1.0,39.0,75190.0
2.0,2.0,22.0,11192.0
2.0,1.0,37.0,30381.0
1.0,2.0,30.0,1560.0
2.0,1.0,26.0,47236.0
1.0,2.0,23.0,19990.0
3.0,2.0,23.0,67505.0
1.0,2.0,35.0,1663.0
2.0,2.0,24.0,108580.0
2.0,1.0,35.0,5157.0
3.0,1.0,51.0,14815.0
1.0,2.0,23.0,34422.0
2.0,1.0,25.0,20755.0
2.0,1.0,36.0,30573.0
2.0,1.0,44.0,4221.0
1.0,2.0,33.0,5613.0
1.0,1.0,36.0,8385.0
1.0,1.0,45.0,6608.0
1.0,2.0,26.0,2179.0
2.0,1.0,41.0,79021.0
2.0,2.0,25.0,165040.0
1.0,2.0,31.0,1569.0
2.0,2.0,45.0,467.0
3.0,1.0,58.0,8940.0
2.0,1.0,38.0,184.0
2.0,1.0,30.0,2816.0
2.0,2.0,25.0,28206.0
1.0,2.0,25.0,57174.0
3.0,2.0,24.0,4882.0
1.0,2.0,29.0,2673.0
2.0,2.0,37.0,48206.0
3.0,2.0,27.0,19200.0
1.0,2.0,31.0,6618.0
2.0,2.0,28.0,12218.0
2.0,2.0,24.0,122750.0
3.0,2.0,27.0,0.0
1.0,2.0,33.0,80919.0
1.0,2.0,27.0,316.0
1.0,2.0,42.0,470.0
2.0,2.0,32.0,17757.0
1.0,1.0,37.0,76089.0
2.0,2.0,44.0,80610.0
1.0,1.0,29.0,50486.0
2.0,1.0,42.0,50886.0
2.0,2.0,32.0,189567.0
2.0,2.0,52.0,17420.0
2.0,2.0,44.0,21043.0
1.0,2.0,31.0,33752.0
1.0,2.0,29.0,81337.0
2.0,2.0,33.0,187610.0
2.0,2.0,54.0,48153.0
2.0,2.0,23.0,133622.0
1.0,2.0,24.0,48432.0
1.0,1.0,33.0,17420.0
3.0,1.0,44.0,780.0
3.0,0.0,51.0,3556.0
1.0,2.0,24.0,28926.0
2.0,2.0,25.0,69602.0
1.0,1.0,37.0,0.0
2.0,2.0,23.0,7186.0
3.0,2.0,34.0,8813.0
3.0,1.0,50.0,61600.0
2.0,1.0,25.0,11273.0
1.0,2.0,33.0,413.0
2.0,1.0,54.0,1583.0
2.0,2.0,25.0,17384.0
2.0,2.0,26.0,33195.0
2.0,1.0,32.0,17104.0
3.0,3.0,43.0,24443.0
2.0,1.0,42.0,-984.0
3.0,2.0,24.0,595.0
2.0,2.0,26.0,15147.0
2.0,1.0,37.0,1050.0
1.0,2.0,36.0,24466.0
1.0,2.0,27.0,157607.0
2.0,1.0,50.0,8924.0
2.0,2.0,24.0,17524.0
2.0,1.0,27.0,70482.0
1.0,2.0,23.0,0.0
2.0,1.0,39.0,1081.0
1.0,1.0,39.0,1761.0
3.0,2.0,29.0,0.0
1.0,1.0,45.0,10529.0
2.0,2.0,21.0,19277.0
1.0,1.0,36.0,40434.0
2.0,2.0,39.0,326.0
3.0,2.0,29.0,101006.0
2.0,2.0,37.0,142149.0
2.0,2.0,26.0,1747.0
2.0,2.0,44.0,27560.0
1.0,2.0,30.0,0.0
1.0,2.0,31.0,-32.0
2.0,1.0,40.0,94585.0
1.0,2.0,25.0,3924.0
2.0,1.0,36.0,167474.0
1.0,2.0,32.0,389.0
1.0,2.0,22.0,71358.0
2.0,3.0,44.0,2400.0
1.0,2.0,32.0,44734.0
2.0,1.0,41.0,48979.0
1.0,2.0,28.0,49828.0
1.0,2.0,29.0,10532.0
4.0,2.0,28.0,36108.0
3.0,2.0,52.0,155684.0
3.0,2.0,48.0,43533.0
2.0,2.0,43.0,12458.0
1.0,2.0,25.0,23800.0
2.0,1.0,36.0,75960.0
2.0,2.0,35.0,360023.0
2.0,1.0,34.0,59955.0
2.0,2.0,48.0,2551.0
1.0,2.0,27.0,6274.0
2.0,1.0,43.0,7806.0
2.0,1.0,30.0,0.0
2.0,1.0,43.0,0.0
3.0,1.0,54.0,50356.0
2.0,1.0,39.0,7246.0
1.0,1.0,70.0,100895.0
1.0,2.0,24.0,629.0
2.0,1.0,30.0,26223.0
3.0,2.0,53.0,482250.0
1.0,1.0,27.0,81044.0
2.0,2.0,33.0,184676.0
3.0,1.0,34.0,15736.0
2.0,2.0,48.0,51631.0
3.0,2.0,33.0,0.0
2.0,2.0,24.0,19433.0
2.0,1.0,31.0,6526.0
2.0,2.0,25.0,46528.0
3.0,1.0,49.0,178367.0
1.0,2.0,27.0,232523.0
2.0,1.0,39.0,171141.0
2.0,2.0,36.0,337981.0
2.0,2.0,40.0,9744.0
1.0,2.0,27.0,81111.0
1.0,2.0,27.0,28207.0
2.0,1.0,37.0,1988.0
2.0,2.0,35.0,11916.0
2.0,1.0,25.0,87525.0
1.0,2.0,27.0,20874.0
1.0,2.0,38.0,-284.0
2.0,1.0,50.0,147.0
1.0,2.0,32.0,16922.0
1.0,1.0,34.0,65083.0
2.0,2.0,25.0,16508.0
1.0,2.0,29.0,63184.0
3.0,1.0,44.0,15931.0
3.0,1.0,48.0,2722.0
3.0,2.0,24.0,5496.0
3.0,1.0,27.0,390.0
2.0,2.0,25.0,1031.0
3.0,2.0,28.0,85918.0
2.0,2.0,22.0,8222.0
3.0,2.0,22.0,0.0
3.0,1.0,30.0,115583.0
3.0,2.0,34.0,50375.0
2.0,2.0,34.0,0.0
2.0,1.0,44.0,3313.0
1.0,2.0,32.0,46272.0
2.0,2.0,23.0,30501.0
1.0,2.0,42.0,30439.0
2.0,1.0,33.0,115895.0
2.0,1.0,48.0,93420.0
2.0,1.0,29.0,30818.0
3.0,3.0,47.0,9417.0
1.0,1.0,41.0,0.0
1.0,2.0,28.0,44278.0
1.0,1.0,52.0,30832.0
1.0,2.0,37.0,37774.0
1.0,1.0,50.0,316.0
3.0,1.0,31.0,38102.0
3.0,1.0,38.0,107148.0
2.0,1.0,48.0,10929.0
1.0,2.0,34.0,0.0
2.0,2.0,44.0,108033.0
3.0,1.0,56.0,16088.0
1.0,1.0,30.0,93738.0
1.0,2.0,29.0,2087.0
2.0,1.0,37.0,29078.0
2.0,2.0,23.0,118063.0
1.0,1.0,27.0,0.0
2.0,2.0,23.0,3226.0
3.0,1.0,45.0,24400.0
2.0,1.0,33.0,8967.0
2.0,1.0,40.0,84589.0
1.0,2.0,24.0,50716.0
3.0,1.0,43.0,0.0
2.0,2.0,25.0,95311.0
1.0,2.0,46.0,6241.0
3.0,2.0,36.0,52855.0
1.0,1.0,36.0,0.0
2.0,1.0,38.0,4100.0
2.0,1.0,42.0,21943.0
3.0,3.0,47.0,18768.0
3.0,2.0,40.0,5538.0
1.0,2.0,70.0,49546.0
2.0,1.0,32.0,48508.0
3.0,2.0,52.0,73904.0
1.0,1.0,49.0,15026.0
1.0,2.0,31.0,43769.0
2.0,2.0,36.0,13500.0
2.0,1.0,50.0,2587.0
3.0,1.0,48.0,4064.0
2.0,2.0,33.0,49617.0
2.0,1.0,44.0,70721.0
1.0,2.0,35.0,15432.0
3.0,2.0,29.0,500.0
2.0,1.0,35.0,18214.0
2.0,1.0,37.0,1184.0
1.0,2.0,29.0,107195.0
1.0,2.0,30.0,7744.0
1.0,2.0,33.0,47853.0
2.0,2.0,27.0,2474.0
1.0,1.0,31.0,0.0
3.0,2.0,53.0,101503.0
2.0,2.0,38.0,-2.0
2.0,2.0,26.0,16884.0
2.0,2.0,26.0,9614.0
1.0,1.0,51.0,79244.0
1.0,1.0,37.0,264.0
2.0,2.0,42.0,5895.0
2.0,1.0,43.0,80527.0
2.0,2.0,23.0,24285.0
3.0,1.0,30.0,12090.0
3.0,1.0,38.0,89619.0
1.0,1.0,35.0,6348.0
2.0,1.0,44.0,270248.0
1.0,1.0,35.0,291.0
2.0,3.0,35.0,0.0
1.0,1.0,32.0,10729.0
2.0,2.0,25.0,110031.0
2.0,2.0,33.0,63626.0
1.0,2.0,26.0,2635.0
1.0,2.0,29.0,240248.0
1.0,2.0,26.0,12308.0
2.0,2.0,36.0,2104.0
1.0,2.0,37.0,22121.0
3.0,1.0,63.0,16097.0
3.0,1.0,48.0,37800.0
2.0,1.0,47.0,44624.0
3.0,1.0,31.0,89910.0
3.0,2.0,31.0,40011.0
1.0,2.0,34.0,67002.0
1.0,1.0,43.0,9122.0
1.0,2.0,32.0,33323.0
1.0,2.0,38.0,1927.0
2.0,1.0,50.0,177956.0
3.0,2.0,29.0,46638.0
2.0,1.0,49.0,49816.0
3.0,2.0,40.0,23687.0
1.0,2.0,34.0,70971.0
3.0,1.0,47.0,1355.0
1.0,1.0,34.0,5023.0
2.0,2.0,27.0,11540.0
2.0,2.0,44.0,17636.0
1.0,2.0,29.0,2290.0
3.0,1.0,72.0,35417.0
2.0,1.0,48.0,40931.0
1.0,2.0,27.0,36794.0
2.0,1.0,44.0,217743.0
3.0,1.0,39.0,0.0
1.0,1.0,40.0,42549.0
1.0,1.0,45.0,36954.0
1.0,2.0,26.0,23594.0
1.0,1.0,34.0,220.0
1.0,1.0,43.0,0.0
2.0,2.0,30.0,50507.0
3.0,1.0,31.0,16033.0
1.0,2.0,29.0,108817.0
1.0,2.0,28.0,46176.0
2.0,2.0,31.0,771.0
