shot_id,game_id,lat,lon,minutes_remaining,playoffs,season,shot_distance,shot_type,shot_made_flag
404,20000258,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
405,20000258,33.7873,-118.2378,3,0,2000-01,25,3PT Field Goal,0.0
406,20000258,33.9663,-118.2368,2,0,2000-01,8,2PT Field Goal,0.0
407,20000258,33.9803,-118.4818,0,0,2000-01,22,2PT Field Goal,0.0
408,20000258,33.8963,-118.1468,9,0,2000-01,19,2PT Field Goal,0.0
409,20000258,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,0.0
410,20000258,33.9073,-118.3918,6,0,2000-01,18,2PT Field Goal,1.0
411,20000258,34.0593,-118.1468,4,0,2000-01,12,2PT Field Goal,1.0
412,20000258,34.0593,-118.4188,4,0,2000-01,14,2PT Field Goal,1.0
413,20000258,34.0043,-118.0328,11,0,2000-01,24,3PT Field Goal,1.0
414,20000258,33.8843,-118.2708,10,0,2000-01,16,2PT Field Goal,0.0
415,20000258,34.0593,-118.4458,6,0,2000-01,17,2PT Field Goal,0.0
416,20000258,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
417,20000258,33.8523,-118.2308,5,0,2000-01,19,2PT Field Goal,1.0
419,20000258,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
420,20000258,34.0273,-118.2098,0,0,2000-01,6,2PT Field Goal,1.0
421,20000267,33.9283,-118.1198,11,0,2000-01,18,2PT Field Goal,1.0
422,20000267,33.8843,-118.1678,10,0,2000-01,18,2PT Field Goal,0.0
423,20000267,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,0.0
424,20000267,33.8773,-118.2738,4,0,2000-01,16,2PT Field Goal,1.0
425,20000267,34.0653,-118.4378,3,0,2000-01,16,2PT Field Goal,0.0
426,20000267,33.9953,-118.2688,3,0,2000-01,4,2PT Field Goal,0.0
427,20000267,34.0443,-118.1258,2,0,2000-01,14,2PT Field Goal,1.0
429,20000267,33.9833,-118.3008,10,0,2000-01,6,2PT Field Goal,0.0
430,20000267,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
431,20000267,34.0403,-118.0898,7,0,2000-01,18,2PT Field Goal,1.0
432,20000267,34.0443,-118.1108,6,0,2000-01,15,2PT Field Goal,0.0
433,20000267,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,0.0
435,20000267,34.0233,-118.2878,0,0,2000-01,2,2PT Field Goal,0.0
436,20000267,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,1.0
437,20000267,34.0483,-118.0388,10,0,2000-01,23,3PT Field Goal,1.0
438,20000267,34.0233,-118.3088,8,0,2000-01,4,2PT Field Goal,0.0
441,20000267,33.9053,-118.1738,3,0,2000-01,16,2PT Field Goal,1.0
442,20000267,33.8773,-118.3298,2,0,2000-01,17,2PT Field Goal,0.0
443,20000267,34.0483,-118.5008,0,0,2000-01,23,3PT Field Goal,1.0
444,20000267,33.9663,-118.2688,7,0,2000-01,7,2PT Field Goal,1.0
445,20000267,34.0403,-118.5008,5,0,2000-01,23,3PT Field Goal,0.0
446,20000267,34.0653,-118.4948,3,0,2000-01,22,3PT Field Goal,0.0
447,20000267,33.9663,-118.3428,2,0,2000-01,10,2PT Field Goal,1.0
448,20000267,33.8883,-118.3298,1,0,2000-01,16,2PT Field Goal,0.0
449,20000267,34.0403,-118.4588,0,0,2000-01,18,2PT Field Goal,0.0
450,20000267,33.7933,-118.2398,0,0,2000-01,25,3PT Field Goal,0.0
451,20000267,34.0483,-118.4168,2,0,2000-01,14,2PT Field Goal,1.0
452,20000267,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
453,20000267,34.0443,-118.4228,1,0,2000-01,15,2PT Field Goal,1.0
454,20000267,34.0333,-118.1618,0,0,2000-01,10,2PT Field Goal,1.0
455,20000267,33.7263,-118.3658,0,0,2000-01,33,3PT Field Goal,0.0
457,20000280,33.9893,-118.2438,8,0,2000-01,6,2PT Field Goal,1.0
458,20000280,33.9453,-118.0978,7,0,2000-01,19,2PT Field Goal,0.0
460,20000280,33.8693,-118.2588,3,0,2000-01,17,2PT Field Goal,0.0
461,20000280,33.8693,-118.1948,1,0,2000-01,19,2PT Field Goal,1.0
462,20000280,33.9763,-118.3198,0,0,2000-01,8,2PT Field Goal,1.0
463,20000280,34.0463,-118.0838,11,0,2000-01,18,2PT Field Goal,0.0
464,20000280,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
465,20000280,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
466,20000280,33.9283,-118.1108,2,0,2000-01,19,2PT Field Goal,0.0
467,20000280,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
468,20000280,33.8523,-118.2098,11,0,2000-01,20,2PT Field Goal,0.0
469,20000280,34.0313,-118.3138,11,0,2000-01,4,2PT Field Goal,0.0
470,20000280,34.0463,-118.0978,10,0,2000-01,17,2PT Field Goal,0.0
471,20000280,33.9113,-118.1678,8,0,2000-01,16,2PT Field Goal,1.0
473,20000280,33.9173,-118.2928,7,0,2000-01,12,2PT Field Goal,1.0
474,20000280,33.9003,-118.1468,6,0,2000-01,18,2PT Field Goal,0.0
475,20000280,33.8353,-118.1318,5,0,2000-01,25,3PT Field Goal,0.0
476,20000280,34.0273,-118.3278,3,0,2000-01,6,2PT Field Goal,0.0
477,20000280,33.8523,-118.3408,11,0,2000-01,20,2PT Field Goal,0.0
478,20000280,33.9723,-118.2708,11,0,2000-01,7,2PT Field Goal,0.0
479,20000280,34.0233,-118.4148,2,0,2000-01,14,2PT Field Goal,0.0
481,20000297,33.8633,-118.1468,10,0,2000-01,21,2PT Field Goal,1.0
482,20000297,33.8843,-118.3998,9,0,2000-01,20,2PT Field Goal,0.0
483,20000297,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
484,20000297,33.7973,-118.3848,8,0,2000-01,27,3PT Field Goal,1.0
485,20000297,33.9243,-118.1378,7,0,2000-01,17,2PT Field Goal,1.0
486,20000297,34.0043,-118.4398,6,0,2000-01,17,2PT Field Goal,0.0
487,20000297,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
488,20000297,33.7263,-118.4458,0,0,2000-01,36,3PT Field Goal,0.0
489,20000297,33.9173,-118.2038,10,0,2000-01,14,2PT Field Goal,1.0
490,20000297,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
492,20000297,33.8463,-118.4128,9,0,2000-01,24,3PT Field Goal,1.0
493,20000297,33.9073,-118.1678,8,0,2000-01,17,2PT Field Goal,1.0
494,20000297,33.9833,-118.2798,7,0,2000-01,6,2PT Field Goal,1.0
495,20000297,33.7973,-118.2798,6,0,2000-01,24,3PT Field Goal,0.0
496,20000297,33.9343,-118.1318,6,0,2000-01,17,2PT Field Goal,1.0
498,20000297,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,0.0
499,20000297,33.9113,-118.2098,0,0,2000-01,14,2PT Field Goal,0.0
500,20000297,33.9453,-118.4548,0,0,2000-01,20,2PT Field Goal,0.0
501,20000297,33.9663,-118.2708,10,0,2000-01,7,2PT Field Goal,0.0
502,20000309,33.9833,-118.2928,10,0,2000-01,6,2PT Field Goal,0.0
503,20000309,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,0.0
504,20000309,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,0.0
505,20000309,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
506,20000309,34.0213,-118.1948,9,0,2000-01,7,2PT Field Goal,0.0
507,20000309,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,0.0
508,20000309,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,0.0
510,20000309,33.8693,-118.2588,1,0,2000-01,17,2PT Field Goal,1.0
512,20000309,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
513,20000309,34.0163,-118.4668,5,0,2000-01,19,2PT Field Goal,0.0
514,20000309,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
515,20000309,33.9343,-118.1318,3,0,2000-01,17,2PT Field Goal,0.0
516,20000309,33.7533,-118.2588,2,0,2000-01,29,3PT Field Goal,0.0
517,20000309,33.7913,-118.3678,0,0,2000-01,27,3PT Field Goal,1.0
518,20000309,33.8083,-118.3918,0,0,2000-01,26,3PT Field Goal,0.0
519,20000309,33.9173,-118.1598,11,0,2000-01,16,2PT Field Goal,0.0
520,20000309,33.8693,-118.1888,7,0,2000-01,19,2PT Field Goal,0.0
521,20000309,34.0213,-118.1598,2,0,2000-01,11,2PT Field Goal,0.0
522,20000309,33.9833,-118.2378,0,0,2000-01,6,2PT Field Goal,1.0
524,20000309,33.8123,-118.1168,6,0,2000-01,27,3PT Field Goal,1.0
525,20000309,34.0163,-118.1828,6,0,2000-01,9,2PT Field Goal,0.0
526,20000309,33.8253,-118.3998,4,0,2000-01,25,3PT Field Goal,1.0
527,20000309,33.8253,-118.1258,4,0,2000-01,26,3PT Field Goal,0.0
528,20000309,33.7973,-118.3768,2,0,2000-01,26,3PT Field Goal,0.0
529,20000309,34.0313,-118.3558,2,0,2000-01,8,2PT Field Goal,0.0
530,20000309,34.0373,-118.4058,2,0,2000-01,13,2PT Field Goal,0.0
531,20000309,33.9993,-118.3408,0,0,2000-01,8,2PT Field Goal,0.0
532,20000309,33.7743,-118.3408,0,0,2000-01,27,3PT Field Goal,0.0
534,20000320,34.0103,-118.2968,3,0,2000-01,4,2PT Field Goal,1.0
535,20000320,33.9533,-118.2968,0,0,2000-01,9,2PT Field Goal,1.0
536,20000320,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,0.0
537,20000320,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
538,20000320,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
539,20000320,34.0293,-118.1888,10,0,2000-01,8,2PT Field Goal,0.0
540,20000320,34.0403,-118.1888,9,0,2000-01,8,2PT Field Goal,1.0
541,20000320,33.9723,-118.2738,7,0,2000-01,7,2PT Field Goal,0.0
542,20000320,33.8923,-118.1738,1,0,2000-01,17,2PT Field Goal,1.0
543,20000320,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
545,20000320,33.9933,-118.2818,0,0,2000-01,5,2PT Field Goal,0.0
547,20000320,34.0593,-118.1618,7,0,2000-01,10,2PT Field Goal,0.0
548,20000320,33.9933,-118.2688,0,0,2000-01,5,2PT Field Goal,0.0
549,20000320,33.8463,-118.3918,11,0,2000-01,23,2PT Field Goal,0.0
550,20000320,33.8963,-118.1888,6,0,2000-01,16,2PT Field Goal,0.0
551,20000320,34.0403,-118.0788,4,0,2000-01,19,2PT Field Goal,1.0
552,20000320,34.0483,-118.1028,3,0,2000-01,16,2PT Field Goal,0.0
553,20000320,34.0333,-118.3118,1,0,2000-01,4,2PT Field Goal,1.0
554,20000320,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
556,20000320,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
557,20000320,33.8063,-118.3258,0,0,2000-01,24,3PT Field Goal,0.0
559,20000334,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
561,20000334,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,0.0
562,20000334,33.9173,-118.3848,4,0,2000-01,17,2PT Field Goal,0.0
563,20000334,34.0463,-118.4058,10,0,2000-01,13,2PT Field Goal,0.0
564,20000334,33.9893,-118.3278,10,0,2000-01,7,2PT Field Goal,0.0
565,20000334,33.9383,-118.1948,3,0,2000-01,12,2PT Field Goal,1.0
566,20000334,33.8183,-118.1598,1,0,2000-01,25,3PT Field Goal,1.0
567,20000334,33.8523,-118.4268,1,0,2000-01,24,3PT Field Goal,0.0
568,20000334,33.8903,-118.1678,11,0,2000-01,18,2PT Field Goal,0.0
569,20000334,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,1.0
570,20000334,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
571,20000334,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,0.0
572,20000334,33.9623,-118.1318,7,0,2000-01,16,2PT Field Goal,0.0
574,20000334,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,0.0
575,20000334,33.8693,-118.2308,8,0,2000-01,17,2PT Field Goal,1.0
576,20000347,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
577,20000347,34.0333,-118.4108,8,0,2000-01,14,2PT Field Goal,0.0
578,20000347,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
579,20000347,34.0483,-118.4758,6,0,2000-01,20,2PT Field Goal,1.0
580,20000347,34.0063,-118.4188,5,0,2000-01,15,2PT Field Goal,1.0
581,20000347,33.9223,-118.4458,4,0,2000-01,21,2PT Field Goal,0.0
582,20000347,33.9173,-118.1168,3,0,2000-01,19,2PT Field Goal,1.0
583,20000347,33.7893,-118.2738,1,0,2000-01,25,3PT Field Goal,1.0
584,20000347,34.0063,-118.4248,1,0,2000-01,15,2PT Field Goal,0.0
585,20000347,33.9173,-118.1258,0,0,2000-01,19,2PT Field Goal,0.0
586,20000347,33.4243,-118.1698,0,0,2000-01,62,3PT Field Goal,0.0
587,20000347,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
588,20000347,33.8353,-118.2538,5,0,2000-01,20,2PT Field Goal,1.0
589,20000347,33.8793,-118.4608,7,0,2000-01,25,3PT Field Goal,0.0
590,20000347,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
592,20000347,33.9723,-118.2688,2,0,2000-01,7,2PT Field Goal,1.0
593,20000347,33.9513,-118.4458,11,0,2000-01,19,2PT Field Goal,0.0
594,20000347,33.8843,-118.2688,10,0,2000-01,16,2PT Field Goal,1.0
595,20000347,33.9993,-118.1108,9,0,2000-01,16,2PT Field Goal,0.0
598,20000347,33.9553,-118.4758,4,0,2000-01,22,2PT Field Goal,1.0
599,20000347,34.0233,-118.0328,3,0,2000-01,23,3PT Field Goal,0.0
600,20000347,34.0403,-118.1408,3,0,2000-01,12,2PT Field Goal,0.0
602,20000347,33.7893,-118.2738,0,0,2000-01,25,3PT Field Goal,0.0
603,20000347,33.9953,-118.1468,4,0,2000-01,13,2PT Field Goal,0.0
604,20000347,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
606,20000352,34.0463,-118.3998,7,0,2000-01,13,2PT Field Goal,0.0
607,20000352,33.9173,-118.3848,6,0,2000-01,17,2PT Field Goal,0.0
608,20000352,34.0443,-118.3258,5,0,2000-01,5,2PT Field Goal,1.0
609,20000352,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
610,20000352,33.9283,-118.2078,0,0,2000-01,13,2PT Field Goal,1.0
611,20000352,33.8083,-118.2228,11,0,2000-01,24,3PT Field Goal,0.0
612,20000352,33.8633,-118.1088,9,0,2000-01,24,3PT Field Goal,0.0
613,20000352,33.9973,-118.2138,8,0,2000-01,7,2PT Field Goal,1.0
614,20000352,33.8793,-118.1448,7,0,2000-01,20,2PT Field Goal,0.0
615,20000352,34.0213,-118.1168,5,0,2000-01,15,2PT Field Goal,1.0
616,20000352,33.9973,-118.2458,0,0,2000-01,5,2PT Field Goal,0.0
618,20000352,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,0.0
619,20000352,33.9073,-118.3408,8,0,2000-01,15,2PT Field Goal,1.0
620,20000352,34.0373,-118.2378,8,0,2000-01,3,2PT Field Goal,1.0
621,20000352,34.0213,-118.4268,5,0,2000-01,15,2PT Field Goal,0.0
622,20000352,33.8733,-118.3788,1,0,2000-01,20,2PT Field Goal,1.0
623,20000352,33.9283,-118.1598,0,0,2000-01,15,2PT Field Goal,0.0
624,20000352,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
625,20000352,34.0673,-118.0878,11,0,2000-01,18,2PT Field Goal,0.0
626,20000352,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,0.0
627,20000352,34.0443,-118.1868,3,0,2000-01,8,2PT Field Goal,0.0
629,20000373,33.8963,-118.4188,10,0,2000-01,21,2PT Field Goal,1.0
630,20000373,33.8463,-118.3328,9,0,2000-01,20,2PT Field Goal,1.0
631,20000373,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
632,20000373,33.9153,-118.2688,6,0,2000-01,12,2PT Field Goal,1.0
633,20000373,33.8163,-118.1468,5,0,2000-01,25,3PT Field Goal,1.0
635,20000373,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
636,20000373,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,1.0
637,20000373,33.8633,-118.1908,10,0,2000-01,19,2PT Field Goal,1.0
638,20000373,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
639,20000373,34.0143,-118.2288,5,0,2000-01,5,2PT Field Goal,0.0
640,20000373,33.9553,-118.3638,4,0,2000-01,12,2PT Field Goal,1.0
641,20000373,33.8483,-118.1718,3,0,2000-01,21,2PT Field Goal,0.0
642,20000373,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
643,20000373,34.0253,-118.3768,9,0,2000-01,10,2PT Field Goal,1.0
644,20000373,34.0143,-118.1338,9,0,2000-01,13,2PT Field Goal,0.0
645,20000373,33.8653,-118.3428,6,0,2000-01,19,2PT Field Goal,0.0
647,20000373,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
648,20000373,33.9813,-118.2498,10,0,2000-01,6,2PT Field Goal,1.0
650,20000373,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
652,20000373,33.9813,-118.1638,1,0,2000-01,12,2PT Field Goal,1.0
653,20000373,33.8373,-118.2208,0,0,2000-01,21,2PT Field Goal,1.0
655,20000379,33.9453,-118.4058,11,0,2000-01,16,2PT Field Goal,1.0
658,20000379,33.9283,-118.1298,7,0,2000-01,18,2PT Field Goal,0.0
659,20000379,34.0293,-118.4358,4,0,2000-01,16,2PT Field Goal,1.0
660,20000379,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
661,20000379,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
662,20000379,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
663,20000379,34.0353,-118.0438,8,0,2000-01,22,3PT Field Goal,1.0
664,20000379,33.8943,-118.3848,3,0,2000-01,18,2PT Field Goal,0.0
665,20000379,33.9893,-118.1238,2,0,2000-01,15,2PT Field Goal,1.0
666,20000379,33.8223,-118.3348,1,0,2000-01,23,2PT Field Goal,1.0
667,20000379,33.8843,-118.2708,1,0,2000-01,16,2PT Field Goal,0.0
668,20000379,33.9683,-118.3998,11,0,2000-01,15,2PT Field Goal,0.0
671,20000379,33.8673,-118.3998,10,0,2000-01,21,2PT Field Goal,1.0
672,20000379,34.0443,-118.4208,4,0,2000-01,15,2PT Field Goal,0.0
673,20000379,34.0573,-118.0938,2,0,2000-01,17,2PT Field Goal,0.0
674,20000379,33.9783,-118.4568,1,0,2000-01,19,2PT Field Goal,1.0
675,20000397,34.0273,-118.1888,10,0,2000-01,8,2PT Field Goal,1.0
676,20000397,33.8793,-118.1888,8,0,2000-01,18,2PT Field Goal,0.0
677,20000397,33.8733,-118.1528,2,0,2000-01,20,2PT Field Goal,1.0
678,20000397,33.8463,-118.4268,1,0,2000-01,25,3PT Field Goal,0.0
679,20000397,33.9343,-118.2248,0,0,2000-01,11,2PT Field Goal,0.0
680,20000397,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
681,20000397,33.8903,-118.1258,11,0,2000-01,21,2PT Field Goal,1.0
682,20000397,33.9933,-118.2248,0,0,2000-01,6,2PT Field Goal,1.0
683,20000397,34.0633,-118.4058,10,0,2000-01,13,2PT Field Goal,0.0
684,20000397,33.9073,-118.2648,9,0,2000-01,13,2PT Field Goal,1.0
685,20000397,33.8843,-118.1758,8,0,2000-01,18,2PT Field Goal,0.0
686,20000397,33.9243,-118.2248,6,0,2000-01,12,2PT Field Goal,1.0
687,20000397,33.8183,-118.4268,5,0,2000-01,27,3PT Field Goal,0.0
688,20000397,33.8903,-118.1468,4,0,2000-01,19,2PT Field Goal,0.0
689,20000397,33.8253,-118.1258,1,0,2000-01,26,3PT Field Goal,0.0
690,20000397,33.8123,-118.1258,0,0,2000-01,27,3PT Field Goal,0.0
691,20000397,33.8843,-118.1528,10,0,2000-01,19,2PT Field Goal,1.0
692,20000397,34.0043,-118.2308,3,0,2000-01,5,2PT Field Goal,0.0
695,20000420,33.8293,-118.3538,10,0,2000-01,23,2PT Field Goal,0.0
696,20000420,34.0233,-118.3748,9,0,2000-01,10,2PT Field Goal,1.0
697,20000420,34.0443,-118.1698,8,0,2000-01,10,2PT Field Goal,1.0
698,20000420,34.0403,-118.1318,5,0,2000-01,13,2PT Field Goal,0.0
700,20000420,34.0233,-118.1758,0,0,2000-01,9,2PT Field Goal,0.0
701,20000420,33.8523,-118.1108,10,0,2000-01,24,3PT Field Goal,1.0
702,20000420,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
703,20000420,34.0163,-118.4108,2,0,2000-01,14,2PT Field Goal,1.0
704,20000420,33.9763,-118.1028,2,0,2000-01,18,2PT Field Goal,1.0
705,20000420,33.8693,-118.2688,0,0,2000-01,17,2PT Field Goal,0.0
706,20000420,33.8013,-118.2688,0,0,2000-01,24,3PT Field Goal,1.0
707,20000420,33.9473,-118.2738,11,0,2000-01,9,2PT Field Goal,0.0
708,20000420,33.9723,-118.1468,11,0,2000-01,14,2PT Field Goal,1.0
709,20000420,33.8393,-118.4108,8,0,2000-01,24,3PT Field Goal,1.0
710,20000420,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
712,20000420,34.0483,-118.0748,2,0,2000-01,19,2PT Field Goal,1.0
713,20000420,34.0443,-118.1108,0,0,2000-01,15,2PT Field Goal,0.0
714,20000434,34.0233,-118.0688,9,0,2000-01,20,2PT Field Goal,0.0
715,20000434,33.9993,-118.0958,8,0,2000-01,17,2PT Field Goal,1.0
716,20000434,33.8223,-118.4108,7,0,2000-01,26,3PT Field Goal,1.0
717,20000434,33.8843,-118.0748,6,0,2000-01,25,3PT Field Goal,0.0
719,20000434,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
720,20000434,33.9993,-118.4318,1,0,2000-01,16,2PT Field Goal,0.0
721,20000434,33.9893,-118.2818,0,0,2000-01,5,2PT Field Goal,0.0
724,20000434,33.7893,-118.2688,6,0,2000-01,25,3PT Field Goal,1.0
726,20000434,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
727,20000434,33.9953,-118.2058,2,0,2000-01,8,2PT Field Goal,1.0
728,20000434,33.8393,-118.4108,0,0,2000-01,24,3PT Field Goal,0.0
729,20000434,33.8063,-118.3408,8,0,2000-01,24,3PT Field Goal,0.0
730,20000434,33.8163,-118.4108,3,0,2000-01,26,3PT Field Goal,0.0
731,20000434,34.0293,-118.1408,1,0,2000-01,12,2PT Field Goal,0.0
732,20000456,33.8083,-118.3198,9,0,2000-01,24,3PT Field Goal,0.0
733,20000456,34.0633,-118.3998,8,0,2000-01,13,2PT Field Goal,1.0
736,20000456,34.0733,-118.4128,1,0,2000-01,14,2PT Field Goal,0.0
738,20000456,33.8353,-118.4128,0,0,2000-01,25,3PT Field Goal,0.0
739,20000456,34.0423,-118.1258,10,0,2000-01,14,2PT Field Goal,0.0
740,20000456,33.9493,-118.1168,7,0,2000-01,18,2PT Field Goal,1.0
741,20000456,33.9453,-118.3768,4,0,2000-01,14,2PT Field Goal,0.0
742,20000456,33.9623,-118.1758,3,0,2000-01,12,2PT Field Goal,1.0
743,20000456,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
744,20000456,33.9283,-118.1108,2,0,2000-01,19,2PT Field Goal,0.0
745,20000456,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
748,20000456,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
749,20000456,33.7533,-118.2858,0,0,2000-01,29,3PT Field Goal,0.0
750,20000456,33.8083,-118.1598,8,0,2000-01,26,3PT Field Goal,0.0
751,20000456,33.9343,-118.1168,4,0,2000-01,18,2PT Field Goal,1.0
752,20000456,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
753,20000456,33.8013,-118.1678,2,0,2000-01,26,3PT Field Goal,1.0
754,20000456,34.0313,-118.4968,1,0,2000-01,22,3PT Field Goal,1.0
755,20000456,33.8353,-118.2248,0,0,2000-01,21,2PT Field Goal,0.0
756,20000484,33.8463,-118.4128,10,0,2000-01,24,3PT Field Goal,0.0
757,20000484,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
758,20000484,34.0103,-118.4458,7,0,2000-01,17,2PT Field Goal,1.0
759,20000484,33.9113,-118.2158,6,0,2000-01,14,2PT Field Goal,1.0
760,20000484,33.9283,-118.1678,5,0,2000-01,15,2PT Field Goal,1.0
761,20000484,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,0.0
762,20000484,33.8903,-118.2248,4,0,2000-01,16,2PT Field Goal,0.0
763,20000484,33.9173,-118.3138,3,0,2000-01,13,2PT Field Goal,0.0
764,20000484,34.0593,-118.4398,7,0,2000-01,17,2PT Field Goal,1.0
765,20000484,34.0593,-118.1048,6,0,2000-01,16,2PT Field Goal,0.0
768,20000484,33.9833,-118.2158,5,0,2000-01,8,2PT Field Goal,1.0
769,20000484,34.0043,-118.3998,4,0,2000-01,13,2PT Field Goal,1.0
770,20000484,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
772,20000484,33.9723,-118.2438,0,0,2000-01,7,2PT Field Goal,1.0
775,20000484,34.0103,-118.0768,1,0,2000-01,19,2PT Field Goal,0.0
776,20000484,33.8393,-118.3488,4,0,2000-01,21,2PT Field Goal,0.0
777,20000484,33.8013,-118.1758,2,0,2000-01,26,3PT Field Goal,0.0
778,20000484,33.9833,-118.0328,2,0,2000-01,24,3PT Field Goal,0.0
779,20000484,33.7873,-118.2158,1,0,2000-01,26,3PT Field Goal,0.0
780,20000519,33.9113,-118.2798,10,0,2000-01,13,2PT Field Goal,1.0
781,20000519,33.8903,-118.3408,8,0,2000-01,16,2PT Field Goal,0.0
782,20000519,33.8393,-118.3138,10,0,2000-01,20,2PT Field Goal,0.0
785,20000519,33.8633,-118.0978,2,0,2000-01,24,3PT Field Goal,0.0
786,20000519,33.8903,-118.3768,11,0,2000-01,18,2PT Field Goal,1.0
787,20000519,34.0593,-118.0628,9,0,2000-01,20,2PT Field Goal,1.0
788,20000519,33.9663,-118.1888,8,0,2000-01,11,2PT Field Goal,0.0
790,20000519,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,0.0
791,20000519,34.0463,-118.4268,7,0,2000-01,15,2PT Field Goal,1.0
793,20000519,34.0423,-118.3678,1,0,2000-01,9,2PT Field Goal,0.0
794,20000519,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,0.0
795,20000519,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
796,20000519,33.7743,-118.1468,0,0,2000-01,29,3PT Field Goal,0.0
797,20000519,34.0313,-118.1258,10,0,2000-01,14,2PT Field Goal,1.0
798,20000519,34.0673,-118.3848,7,0,2000-01,11,2PT Field Goal,0.0
799,20000519,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,0.0
800,20000519,33.8013,-118.2038,5,0,2000-01,25,3PT Field Goal,0.0
801,20000519,33.9453,-118.1108,4,0,2000-01,18,2PT Field Goal,1.0
802,20000519,34.0273,-118.3998,4,0,2000-01,13,2PT Field Goal,1.0
